관측소명,날짜,EL
JQ상대1,2005-01-01,35.84
JQ상대1,2005-01-02,35.78
JQ상대1,2005-01-03,35.75
JQ상대1,2005-01-04,35.67
JQ상대1,2005-01-05,35.59
JQ상대1,2005-01-06,35.55
JQ상대1,2005-01-07,35.47
JQ상대1,2005-01-08,35.4
JQ상대1,2005-01-09,35.35
JQ상대1,2005-01-10,35.27
JQ상대1,2005-01-11,35.21
JQ상대1,2005-01-12,35.14
JQ상대1,2005-01-13,35.07
JQ상대1,2005-01-14,35.0
JQ상대1,2005-01-15,34.93
JQ상대1,2005-01-16,34.87
JQ상대1,2005-01-17,34.77
JQ상대1,2005-01-18,34.71
JQ상대1,2005-01-19,34.61
JQ상대1,2005-01-20,34.52
JQ상대1,2005-01-21,34.44
JQ상대1,2005-01-22,34.41
JQ상대1,2005-01-23,34.36
JQ상대1,2005-01-24,34.3
JQ상대1,2005-01-25,34.26
JQ상대1,2005-01-26,34.16
JQ상대1,2005-01-27,34.1
JQ상대1,2005-01-28,34.04
JQ상대1,2005-01-29,33.98
JQ상대1,2005-01-30,33.89
JQ상대1,2005-01-31,33.83
JQ상대1,2005-02-01,33.78
JQ상대1,2005-02-02,33.71
JQ상대1,2005-02-03,33.63
JQ상대1,2005-02-04,33.58
JQ상대1,2005-02-05,33.53
JQ상대1,2005-02-06,33.46
JQ상대1,2005-02-07,33.42
JQ상대1,2005-02-08,33.37
JQ상대1,2005-02-09,33.33
JQ상대1,2005-02-10,33.27
JQ상대1,2005-02-11,33.21
JQ상대1,2005-02-12,33.17
JQ상대1,2005-02-13,33.13
JQ상대1,2005-02-14,33.1
JQ상대1,2005-02-15,33.1
JQ상대1,2005-02-16,33.07
JQ상대1,2005-02-17,33.0
JQ상대1,2005-02-18,32.97
JQ상대1,2005-02-19,32.92
JQ상대1,2005-02-20,32.86
JQ상대1,2005-02-21,32.8
JQ상대1,2005-02-22,32.77
JQ상대1,2005-02-23,32.73
JQ상대1,2005-02-24,32.7
JQ상대1,2005-02-25,32.63
JQ상대1,2005-02-26,32.55
JQ상대1,2005-02-27,32.52
JQ상대1,2005-02-28,32.49
JQ상대1,2005-03-01,32.43
JQ상대1,2005-03-02,32.38
JQ상대1,2005-03-03,32.37
JQ상대1,2005-03-04,32.33
JQ상대1,2005-03-05,32.31
JQ상대1,2005-03-06,32.26
JQ상대1,2005-03-07,32.2
JQ상대1,2005-03-08,32.16
JQ상대1,2005-03-09,32.14
JQ상대1,2005-03-10,32.14
JQ상대1,2005-03-11,32.1
JQ상대1,2005-03-12,32.04
JQ상대1,2005-03-13,32.02
JQ상대1,2005-03-14,31.98
JQ상대1,2005-03-15,31.93
JQ상대1,2005-03-16,31.86
JQ상대1,2005-03-17,31.91
JQ상대1,2005-03-18,31.91
JQ상대1,2005-03-19,31.89
JQ상대1,2005-03-20,31.9
JQ상대1,2005-03-21,31.89
JQ상대1,2005-03-22,31.95
JQ상대1,2005-03-23,31.96
JQ상대1,2005-03-24,31.98
JQ상대1,2005-03-25,31.94
JQ상대1,2005-03-26,31.89
JQ상대1,2005-03-27,31.95
JQ상대1,2005-03-28,31.94
JQ상대1,2005-03-29,31.9
JQ상대1,2005-03-30,31.87
JQ상대1,2005-03-31,31.82
JQ상대1,2005-04-01,31.79
JQ상대1,2005-04-02,31.79
JQ상대1,2005-04-03,31.79
JQ상대1,2005-04-04,31.71
