관측소명,날짜,EL
JM고산2,2016-01-01,6.49
JM고산2,2016-01-02,6.49
JM고산2,2016-01-03,6.48
JM고산2,2016-01-04,6.46
JM고산2,2016-01-05,6.44
JM고산2,2016-01-06,6.43
JM고산2,2016-01-07,6.4
JM고산2,2016-01-08,6.37
JM고산2,2016-01-09,6.33
JM고산2,2016-01-10,6.28
JM고산2,2016-01-11,6.21
JM고산2,2016-01-12,6.18
JM고산2,2016-01-13,6.18
JM고산2,2016-01-14,6.16
JM고산2,2016-01-15,6.11
JM고산2,2016-01-16,6.09
JM고산2,2016-01-17,6.13
JM고산2,2016-01-18,6.14
JM고산2,2016-01-19,6.09
JM고산2,2016-01-20,6.06
JM고산2,2016-01-21,6.05
JM고산2,2016-01-22,6.04
JM고산2,2016-01-23,5.97
JM고산2,2016-01-24,5.92
JM고산2,2016-01-25,5.83
JM고산2,2016-01-26,5.58
JM고산2,2016-01-27,5.55
JM고산2,2016-01-28,5.61
JM고산2,2016-01-29,5.74
JM고산2,2016-01-30,5.8
JM고산2,2016-01-31,5.79
JM고산2,2016-02-01,5.8
JM고산2,2016-02-02,5.8
JM고산2,2016-02-03,5.8
JM고산2,2016-02-04,5.8
JM고산2,2016-02-05,5.82
JM고산2,2016-02-06,5.85
JM고산2,2016-02-07,5.88
JM고산2,2016-02-08,5.9
JM고산2,2016-02-09,5.87
JM고산2,2016-02-10,5.83
JM고산2,2016-02-11,5.83
JM고산2,2016-02-12,5.92
JM고산2,2016-02-13,6.04
JM고산2,2016-02-14,6.11
JM고산2,2016-02-15,6.14
JM고산2,2016-02-16,6.19
JM고산2,2016-02-17,6.2
JM고산2,2016-02-18,6.21
JM고산2,2016-02-19,6.21
JM고산2,2016-02-20,6.24
JM고산2,2016-02-21,6.21
JM고산2,2016-02-22,6.19
JM고산2,2016-02-23,6.2
JM고산2,2016-02-24,6.17
JM고산2,2016-02-25,6.16
JM고산2,2016-02-26,6.16
JM고산2,2016-02-27,6.16
JM고산2,2016-02-28,6.14
JM고산2,2016-02-29,6.13
JM고산2,2016-03-01,6.11
JM고산2,2016-03-02,6.07
JM고산2,2016-03-03,6.07
JM고산2,2016-03-04,6.12
JM고산2,2016-03-05,6.15
JM고산2,2016-03-06,6.21
JM고산2,2016-03-07,6.25
JM고산2,2016-03-08,6.26
JM고산2,2016-03-09,6.32
JM고산2,2016-03-10,6.35
JM고산2,2016-03-11,6.34
JM고산2,2016-03-12,6.36
JM고산2,2016-03-13,6.38
JM고산2,2016-03-14,6.41
JM고산2,2016-03-15,6.42
JM고산2,2016-03-16,6.42
JM고산2,2016-03-17,6.43
JM고산2,2016-03-18,6.5
JM고산2,2016-03-19,6.51
JM고산2,2016-03-20,6.49
JM고산2,2016-03-21,6.47
JM고산2,2016-03-22,6.47
JM고산2,2016-03-23,6.47
JM고산2,2016-03-24,6.45
