관측소명,날짜,EL
JD판포2,2016-01-01,19.77
JD판포2,2016-01-02,19.8
JD판포2,2016-01-03,19.78
JD판포2,2016-01-04,19.75
JD판포2,2016-01-05,19.72
JD판포2,2016-01-06,19.72
JD판포2,2016-01-07,19.7
JD판포2,2016-01-08,19.68
JD판포2,2016-01-09,19.66
JD판포2,2016-01-10,19.64
JD판포2,2016-01-11,19.51
JD판포2,2016-01-12,19.56
JD판포2,2016-01-13,19.56
JD판포2,2016-01-14,19.53
JD판포2,2016-01-15,19.5
JD판포2,2016-01-16,19.4
JD판포2,2016-01-17,19.43
JD판포2,2016-01-18,19.44
JD판포2,2016-01-19,19.4
JD판포2,2016-01-20,19.37
JD판포2,2016-01-21,19.37
JD판포2,2016-01-22,19.32
JD판포2,2016-01-23,19.24
JD판포2,2016-01-24,19.17
JD판포2,2016-01-25,19.12
JD판포2,2016-01-26,18.98
JD판포2,2016-01-27,18.83
JD판포2,2016-01-28,18.86
JD판포2,2016-01-29,18.95
JD판포2,2016-01-30,18.97
JD판포2,2016-01-31,19.03
JD판포2,2016-02-01,19.07
JD판포2,2016-02-02,19.1
JD판포2,2016-02-03,19.0
JD판포2,2016-02-04,18.91
JD판포2,2016-02-05,18.92
JD판포2,2016-02-06,18.94
JD판포2,2016-02-07,19.01
JD판포2,2016-02-08,19.05
JD판포2,2016-02-09,19.05
JD판포2,2016-02-10,19.02
JD판포2,2016-02-11,19.02
JD판포2,2016-02-12,19.07
JD판포2,2016-02-13,19.13
JD판포2,2016-02-14,19.16
JD판포2,2016-02-15,19.23
JD판포2,2016-02-16,19.31
JD판포2,2016-02-17,19.29
JD판포2,2016-02-18,19.29
JD판포2,2016-02-19,19.32
JD판포2,2016-02-20,19.33
JD판포2,2016-02-21,19.27
JD판포2,2016-02-22,19.32
JD판포2,2016-02-23,19.39
JD판포2,2016-02-24,19.42
JD판포2,2016-02-25,19.45
JD판포2,2016-02-26,19.44
JD판포2,2016-02-27,19.35
JD판포2,2016-02-28,19.29
JD판포2,2016-02-29,19.25
JD판포2,2016-03-01,19.35
JD판포2,2016-03-02,19.35
JD판포2,2016-03-03,19.33
JD판포2,2016-03-04,19.31
JD판포2,2016-03-05,19.32
JD판포2,2016-03-06,19.39
JD판포2,2016-03-07,19.44
JD판포2,2016-03-08,19.49
JD판포2,2016-03-09,19.53
JD판포2,2016-03-10,19.56
JD판포2,2016-03-11,19.63
JD판포2,2016-03-12,19.65
JD판포2,2016-03-13,19.71
JD판포2,2016-03-14,19.75
JD판포2,2016-03-15,19.74
JD판포2,2016-03-16,19.77
JD판포2,2016-03-17,19.79
JD판포2,2016-03-18,19.86
JD판포2,2016-03-19,19.88
JD판포2,2016-03-20,19.9
JD판포2,2016-03-21,19.84
JD판포2,2016-03-22,19.87
JD판포2,2016-03-23,19.86
JD판포2,2016-03-24,19.89
JD판포2,2016-03-25,19.84
JD판포2,2016-03-26,19.81
JD판포2,2016-03-27,19.8
JD판포2,2016-03-28,19.76
JD판포2,2016-03-29,19.72
JD판포2,2016-03-30,19.67
JD판포2,2016-03-31,19.73
JD판포2,2016-04-01,19.81
JD판포2,2016-04-02,19.71
JD판포2,2016-04-03,19.75
JD판포2,2016-04-04,19.83
JD판포2,2016-04-05,19.78
JD판포2,2016-04-06,19.82
JD판포2,2016-04-07,19.94
JD판포2,2016-04-08,19.95
JD판포2,2016-04-09,19.98
JD판포2,2016-04-10,19.98
JD판포2,2016-04-11,19.93
JD판포2,2016-04-12,19.85
JD판포2,2016-04-13,19.97
JD판포2,2016-04-14,20.06
JD판포2,2016-04-15,19.91
JD판포2,2016-04-16,19.99
JD판포2,2016-04-17,20.1
JD판포2,2016-04-18,20.2
JD판포2,2016-04-19,20.17
JD판포2,2016-04-20,20.22
JD판포2,2016-04-21,20.4
JD판포2,2016-04-22,20.43
JD판포2,2016-04-23,20.34
JD판포2,2016-04-24,20.51
JD판포2,2016-04-25,20.48
JD판포2,2016-04-26,20.51
JD판포2,2016-04-27,20.64
JD판포2,2016-04-28,20.67
JD판포2,2016-04-29,20.66
JD판포2,2016-04-30,20.65
JD판포2,2016-05-01,20.64
JD판포2,2016-05-02,20.63
JD판포2,2016-05-03,20.75
JD판포2,2016-05-04,20.8
JD판포2,2016-05-05,20.87
JD판포2,2016-05-06,21.03
JD판포2,2016-05-07,21.06
JD판포2,2016-05-08,21.08
JD판포2,2016-05-09,21.21
JD판포2,2016-05-10,21.35
JD판포2,2016-05-11,21.4
JD판포2,2016-05-12,21.4
