관측소명,날짜,EL
JW중문1,2005-01-01,77.27
JW중문1,2005-01-02,77.25
JW중문1,2005-01-03,77.23
JW중문1,2005-01-04,77.21
JW중문1,2005-01-05,77.2
JW중문1,2005-01-06,77.17
JW중문1,2005-01-07,77.16
JW중문1,2005-01-08,77.15
JW중문1,2005-01-09,77.13
JW중문1,2005-01-10,77.11
JW중문1,2005-01-11,77.09
JW중문1,2005-01-12,77.07
JW중문1,2005-01-13,77.05
JW중문1,2005-01-14,77.03
JW중문1,2005-01-15,77.0
JW중문1,2005-01-16,76.98
JW중문1,2005-01-17,76.96
JW중문1,2005-01-18,76.95
JW중문1,2005-01-19,76.93
JW중문1,2005-01-20,76.91
JW중문1,2005-01-21,76.9
JW중문1,2005-01-22,76.86
JW중문1,2005-01-23,76.83
JW중문1,2005-01-24,76.81
JW중문1,2005-01-25,76.78
JW중문1,2005-01-26,76.76
JW중문1,2005-01-27,76.74
JW중문1,2005-01-28,76.71
JW중문1,2005-01-29,76.69
JW중문1,2005-01-30,76.68
JW중문1,2005-01-31,76.65
JW중문1,2005-02-01,76.62
JW중문1,2005-02-02,76.6
JW중문1,2005-02-03,76.58
JW중문1,2005-02-04,76.54
JW중문1,2005-02-05,76.51
JW중문1,2005-02-06,76.48
JW중문1,2005-02-07,76.44
JW중문1,2005-02-08,76.41
JW중문1,2005-02-09,76.37
JW중문1,2005-02-10,76.33
JW중문1,2005-02-11,76.3
JW중문1,2005-02-12,76.25
JW중문1,2005-02-13,76.21
JW중문1,2005-02-14,76.16
JW중문1,2005-02-15,76.11
JW중문1,2005-02-16,76.06
JW중문1,2005-02-17,76.02
JW중문1,2005-02-18,75.9
JW중문1,2005-02-19,75.59
JW중문1,2005-02-20,75.4
JW중문1,2005-02-21,75.2
JW중문1,2005-02-22,74.99
JW중문1,2005-02-23,74.78
JW중문1,2005-02-24,74.51
JW중문1,2005-02-25,74.19
JW중문1,2005-02-26,73.87
JW중문1,2005-02-27,73.58
JW중문1,2005-02-28,73.39
JW중문1,2005-03-01,73.2
JW중문1,2005-03-02,73.04
JW중문1,2005-03-03,72.89
JW중문1,2005-03-04,72.58
JW중문1,2005-03-05,72.14
JW중문1,2005-03-06,71.81
JW중문1,2005-03-07,71.48
JW중문1,2005-03-08,71.14
JW중문1,2005-03-09,70.82
JW중문1,2005-03-10,70.44
JW중문1,2005-03-11,70.08
JW중문1,2005-03-12,69.67
JW중문1,2005-03-13,69.25
JW중문1,2005-03-14,68.93
JW중문1,2005-03-15,68.44
JW중문1,2005-03-16,68.09
JW중문1,2005-03-17,68.18
JW중문1,2005-03-18,67.49
JW중문1,2005-03-19,67.19
JW중문1,2005-03-20,66.91
JW중문1,2005-03-21,66.77
JW중문1,2005-03-22,67.16
JW중문1,2005-03-23,66.86
JW중문1,2005-03-24,66.75
JW중문1,2005-03-25,66.63
JW중문1,2005-03-26,66.59
JW중문1,2005-03-27,66.61
JW중문1,2005-03-28,66.59
JW중문1,2005-03-29,66.6
JW중문1,2005-03-30,66.53
JW중문1,2005-03-31,66.54
JW중문1,2005-04-01,66.51
JW중문1,2005-04-02,66.42
JW중문1,2005-04-03,66.38
JW중문1,2005-04-04,66.28
JW중문1,2005-04-05,66.17
JW중문1,2005-04-06,66.08
JW중문1,2005-04-07,65.86
JW중문1,2005-04-08,65.6
JW중문1,2005-04-09,65.48
JW중문1,2005-04-10,65.68
JW중문1,2005-04-11,65.41
JW중문1,2005-04-12,65.38
JW중문1,2005-04-13,65.33
JW중문1,2005-04-14,65.27
JW중문1,2005-04-15,65.23
JW중문1,2005-04-16,65.22
JW중문1,2005-04-17,65.12
JW중문1,2005-04-18,65.02
JW중문1,2005-04-19,64.99
JW중문1,2005-04-20,65.13
JW중문1,2005-04-21,65.01
JW중문1,2005-04-22,65.03
JW중문1,2005-04-23,65.06
JW중문1,2005-04-24,65.15
JW중문1,2005-04-25,65.23
JW중문1,2005-04-26,65.23
JW중문1,2005-04-27,65.25
JW중문1,2005-04-28,65.31
JW중문1,2005-04-29,65.36
JW중문1,2005-04-30,65.42
JW중문1,2005-05-01,65.55
JW중문1,2005-05-02,65.63
JW중문1,2005-05-03,65.72
JW중문1,2005-05-04,65.8
JW중문1,2005-05-05,66.28
JW중문1,2005-05-06,66.43
