연월,EL_평균,관측소_수
2007-01,32.1,1
2007-02,31.965,2
2007-03,31.175,2
2007-04,30.635,2
2007-05,30.26,2
2007-06,30.21,2
2007-07,33.165,2
2007-08,35.955,2
2007-09,39.465,2
2007-10,42.505,2
2007-11,40.19,2
2007-12,38.16,2
2008-01,36.635,2
2008-02,35.24,2
2008-03,34.05,2
2008-04,33.2,2
2008-05,31.955,2
2008-06,32.01,2
2008-07,34.925,2
2008-08,35.46,2
2008-09,34.385,2
2008-10,33.365,2
2008-11,32.685,2
2008-12,32.255,2
2009-01,30.645,2
2009-02,30.22,2
2009-03,30.41,2
2009-04,31.43,2
2009-05,32.12,2
2009-06,32.5,2
2009-07,33.735,2
2009-08,36.23,2
2009-09,36.56,2
2009-10,35.655,2
2009-11,34.58,2
2009-12,33.605,2
2010-01,32.11,2
2010-02,31.155,2
2010-03,30.87,2
2010-04,32.52,2
2010-05,34.365,2
2010-06,35.24,2
2010-07,37.49,2
2010-08,40.29,2
2010-09,44.03,2
2010-10,43.81,2
2010-11,40.875,2
2010-12,38.67,2
2011-01,36.513,3
2011-02,35.677,3
2011-03,35.267,3
2011-04,34.96,3
2011-05,34.9,3
2011-06,35.83,3
2011-07,38.24,3
2011-08,39.603,3
2011-09,39.81,3
2011-10,38.62,3
2011-11,38.353,3
2011-12,37.913,3
2012-01,36.747,3
2012-02,35.697,3
2012-03,35.0,3
2012-04,35.46,3
2012-05,38.61,3
2012-06,38.437,3
2012-07,37.897,3
2012-08,44.87,1
2012-09,47.84,2
2012-10,43.313,3
2012-11,40.897,3
2012-12,39.033,3
2013-01,37.673,3
2013-02,36.917,3
2013-03,36.447,3
2013-04,36.037,3
2013-05,36.14,3
2013-06,37.187,3
2013-07,37.253,3
2013-08,36.22,3
2013-09,35.647,3
2013-10,35.11,3
2013-11,34.6,3
2013-12,33.97,3
2014-01,33.497,3
2014-02,33.123,3
2014-03,32.85,3
2014-04,33.317,3
2014-05,34.41,3
2014-06,36.31,3
2014-07,37.43,3
2014-08,39.917,3
2014-09,41.517,3
2014-10,39.86,3
2014-11,38.32,3
2014-12,36.937,3
2015-01,35.65,3
2015-02,35.037,3
2015-03,34.773,3
2015-04,35.77,3
2015-05,38.877,3
2015-06,39.497,3
2015-07,40.103,3
2015-08,40.847,3
2015-09,39.063,3
2015-10,38.413,3
2015-11,37.593,3
2015-12,36.753,3
2016-01,35.84,3
2016-02,35.527,3
2016-03,36.22,3
2016-04,36.477,3
2016-05,37.537,3
2016-06,37.88,3
2016-07,38.48,3
2016-08,38.947,3
2016-09,37.61,3
2016-10,37.16,3
2016-11,36.45,3
2016-12,35.343,3
2017-01,34.423,3
2017-02,33.817,3
2017-03,33.05,3
2017-04,32.933,3
2017-05,32.817,3
2017-06,32.513,3
2017-07,31.743,3
2017-08,31.54,3
2017-09,31.353,3
2017-10,32.753,3
2017-11,32.753,3
2017-12,31.887,3
2018-01,31.38,3
2018-02,30.953,3
2018-03,30.77,3
2018-04,31.333,3
2018-05,34.753,3
2018-06,36.677,3
2018-07,36.57,3
2018-08,35.757,3
2018-09,36.04,3
2018-10,37.397,3
2018-11,37.047,3
2018-12,35.703,3
2019-01,34.283,3
2019-02,33.033,3
2019-03,31.717,3
2019-04,30.867,3
2019-05,30.86,3
2019-06,32.38,3
2019-07,33.403,3
2019-08,36.32,3
2019-09,38.953,3
2019-10,40.773,3
2019-11,39.467,3
2019-12,37.343,3
2020-01,35.653,3
2020-02,34.347,3
2020-03,33.5,3
2020-04,32.88,3
2020-05,33.7,3
2020-06,35.13,3
2020-07,38.143,3
2020-08,39.453,3
2020-09,40.487,3
2020-10,40.283,3
2020-11,37.713,3
2020-12,35.74,3
2021-01,34.053,3
2021-02,32.8,3
2021-03,31.933,3
2021-04,31.947,3
2021-05,33.04,3
2021-06,33.613,3
2021-07,34.307,3
2021-08,34.84,3
2021-09,37.82,3
2021-10,39.797,3
2021-11,37.357,3
2021-12,35.43,3
2022-01,33.73,3
2022-02,32.433,3
2022-03,31.4,3
2022-04,30.653,3
2022-05,29.823,3
2022-06,29.583,3
2022-07,29.7,3
2022-08,30.947,3
2022-09,34.31,3
2022-10,34.893,3
2022-11,33.56,3
2022-12,32.183,3
2023-01,31.343,3
2023-02,30.833,3
2023-03,29.907,3
2023-04,30.097,3
2023-05,33.193,3
2023-06,35.33,3
2023-07,37.353,3
2023-08,39.92,3
2023-09,40.183,3
2023-10,38.857,3
2023-11,36.663,3
2023-12,34.937,3
2024-01,33.47,3
2024-02,32.59,3
2024-03,32.087,3
2024-04,32.487,3
2024-05,34.223,3
2024-06,35.867,3
2024-07,37.957,3
2024-08,37.94,3
2024-09,36.613,3
2024-10,35.947,3
2024-11,35.783,3
2024-12,34.997,3
2025-01,34.097,3
2025-02,33.283,3
2025-03,32.457,3
2025-04,32.117,3
2025-05,33.17,3
2025-06,34.187,3
2025-07,33.927,3
2025-08,32.923,3
2025-09,33.027,3
2025-10,33.61,3
2025-11,33.057,3
2025-12,32.227,3
2026-01,31.567,3
2026-02,30.58,3
2026-03,29.8,3
2026-04,29.927,3
2026-05,30.207,3
2026-06,30.75,3
