연월,EL_평균,관측소_수
2007-01,24.38,6
2007-02,23.057,6
2007-03,22.518,6
2007-04,22.467,6
2007-05,22.122,6
2007-06,21.597,6
2007-07,22.917,6
2007-08,25.165,6
2007-09,31.925,6
2007-10,37.778,6
2007-11,36.477,6
2007-12,33.577,6
2008-01,31.102,6
2008-02,27.158,5
2008-03,28.245,6
2008-04,27.335,6
2008-05,26.58,6
2008-06,26.275,6
2008-07,27.917,6
2008-08,27.985,6
2008-09,27.053,6
2008-10,25.658,6
2008-11,25.028,6
2008-12,24.607,6
2009-01,24.188,6
2009-02,24.232,6
2009-03,24.555,6
2009-04,24.792,6
2009-05,25.038,6
2009-06,24.907,6
2009-07,25.118,6
2009-08,25.687,6
2009-09,27.238,6
2009-10,27.832,6
2009-11,27.47,6
2009-12,55.642,8
2010-01,54.759,8
2010-02,54.391,8
2010-03,54.975,8
2010-04,56.454,8
2010-05,57.012,8
2010-06,56.649,8
2010-07,57.398,8
2010-08,59.607,8
2010-09,63.518,8
2010-10,64.722,8
2010-11,63.034,8
2010-12,60.778,8
2011-01,58.692,8
2011-02,57.293,8
2011-03,56.105,8
2011-04,55.374,8
2011-05,65.858,10
2011-06,66.275,10
2011-07,69.413,10
2011-08,71.844,10
2011-09,73.176,10
2011-10,72.177,10
2011-11,70.947,10
2011-12,70.521,10
2012-01,69.469,10
2012-02,68.612,10
2012-03,68.329,10
2012-04,68.505,10
2012-05,69.929,10
2012-06,69.864,10
2012-07,69.458,10
2012-08,70.032,10
2012-09,74.757,10
2012-10,77.019,10
2012-11,74.813,10
2012-12,72.298,10
2013-01,70.435,10
2013-02,69.36,10
2013-03,68.71,10
2013-04,68.495,10
2013-05,68.052,10
2013-06,67.625,10
2013-07,67.087,10
2013-08,66.174,10
2013-09,65.732,10
2013-10,65.636,10
2013-11,65.398,10
2013-12,65.236,10
2014-01,65.036,10
2014-02,65.09,10
2014-03,65.644,10
2014-04,65.526,10
2014-05,65.237,10
2014-06,64.94,10
2014-07,65.886,10
2014-08,69.205,10
2014-09,71.819,10
2014-10,71.725,10
2014-11,70.879,10
2014-12,70.13,10
2015-01,69.134,10
2015-02,68.228,10
2015-03,67.395,10
2015-04,67.044,10
2015-05,67.299,10
2015-06,67.675,10
2015-07,69.755,10
2015-08,71.518,10
2015-09,60.762,9
2015-10,71.257,10
2015-11,64.191,9
2015-12,63.512,9
2016-01,62.731,9
2016-02,62.336,9
2016-03,62.351,9
2016-04,62.386,9
2016-05,62.279,9
2016-06,61.994,9
2016-07,62.331,9
2016-08,68.57,10
2016-09,67.928,10
2016-10,69.11,10
2016-11,69.261,10
2016-12,68.226,10
2017-01,67.406,10
2017-02,66.703,10
2017-03,65.95,10
2017-04,65.673,10
2017-05,65.236,10
2017-06,64.837,10
2017-07,64.535,10
2017-08,64.258,10
2017-09,64.067,10
2017-10,64.155,10
2017-11,63.833,10
2017-12,63.516,10
2018-01,63.24,10
2018-02,63.094,10
2018-03,63.749,10
2018-04,64.592,10
2018-05,64.813,10
2018-06,58.955,11
2018-07,59.594,11
2018-08,59.962,11
2018-09,62.54,11
2018-10,65.068,11
2018-11,65.407,11
2018-12,63.867,11
2019-01,62.285,11
2019-02,61.093,11
2019-03,60.231,11
2019-04,59.507,11
2019-05,59.045,11
2019-06,58.838,11
2019-07,59.743,11
2019-08,62.101,11
2019-09,65.576,11
2019-10,71.576,11
2019-11,70.423,11
2019-12,67.399,11
2020-01,64.967,11
2020-02,63.545,11
2020-03,62.587,11
2020-04,61.824,11
2020-05,61.134,11
2020-06,60.615,11
2020-07,60.828,11
2020-08,61.485,11
2020-09,65.984,11
2020-10,68.128,11
2020-11,66.389,11
2020-12,64.305,11
2021-01,62.704,11
2021-02,61.911,11
2021-03,61.413,11
2021-04,61.005,11
2021-05,60.584,11
2021-06,60.286,11
2021-07,60.123,11
2021-08,60.795,11
2021-09,63.903,11
2021-10,67.128,11
2021-11,66.395,11
2021-12,64.479,11
2022-01,62.807,11
2022-02,61.59,11
2022-03,60.786,11
2022-04,60.395,11
2022-05,60.055,11
2022-06,59.718,11
2022-07,59.403,11
2022-08,59.728,11
2022-09,61.93,11
2022-10,63.105,11
2022-11,62.54,11
2022-12,61.541,11
2023-01,60.563,11
2023-02,60.026,11
2023-03,59.85,11
2023-04,59.654,11
2023-05,60.441,11
2023-06,61.412,11
2023-07,62.251,11
2023-08,63.272,11
2023-09,64.18,11
2023-10,63.987,11
2023-11,63.003,11
2023-12,62.067,11
2024-01,61.386,11
2024-02,61.547,11
2024-03,62.316,11
2024-04,62.347,11
2024-05,62.165,11
2024-06,61.763,11
2024-07,62.141,11
2024-08,62.133,11
2024-09,61.924,11
2024-10,62.941,11
2024-11,65.26,11
2024-12,65.272,11
2025-01,63.872,11
2025-02,62.616,11
2025-03,61.854,11
2025-04,61.311,11
2025-05,60.885,11
2025-06,60.289,11
2025-07,59.967,11
2025-08,59.723,11
2025-09,59.885,11
2025-10,60.686,11
2025-11,60.426,11
2025-12,59.772,11
2026-01,59.075,11
2026-02,58.678,11
2026-03,58.748,11
2026-04,58.969,11
2026-05,59.184,11
2026-06,59.263,11
