연월,EL_평균,관측소_수
2007-01,61.57,3
2007-02,57.84,3
2007-03,55.18,3
2007-04,53.983,3
2007-05,53.733,3
2007-06,53.71,3
2007-07,64.5,3
2007-08,64.063,3
2007-09,71.12,3
2007-10,71.77,3
2007-11,68.65,3
2007-12,65.23,3
2008-01,63.137,3
2008-02,60.77,3
2008-03,58.057,3
2008-04,56.2,3
2008-05,54.53,3
2008-06,56.863,3
2008-07,61.64,3
2008-08,58.64,3
2008-09,57.79,3
2008-10,130.252,4
2008-11,128.495,4
2008-12,126.782,4
2009-01,160.017,3
2009-02,159.327,3
2009-03,126.005,4
2009-04,127.592,4
2009-05,129.33,4
2009-06,130.238,4
2009-07,133.398,4
2009-08,137.75,4
2009-09,134.302,4
2009-10,132.575,4
2009-11,131.132,4
2009-12,148.017,3
2010-01,127.605,4
2010-02,125.99,4
2010-03,126.125,4
2010-04,131.532,4
2010-05,134.282,4
2010-06,135.188,4
2010-07,142.058,4
2010-08,142.793,4
2010-09,146.422,4
2010-10,144.922,4
2010-11,140.38,4
2010-12,136.855,4
2011-01,134.705,4
2011-02,132.96,4
2011-03,131.062,4
2011-04,129.325,4
2011-05,129.555,4
2011-06,131.79,4
2011-07,139.075,4
2011-08,139.122,4
2011-09,137.625,4
2011-10,135.895,4
2011-11,134.99,4
2011-12,112.494,5
2012-01,172.648,5
2012-02,154.548,6
2012-03,152.945,6
2012-04,154.987,6
2012-05,161.14,6
2012-06,157.505,6
2012-07,156.435,6
2012-08,158.902,6
2012-09,165.948,6
2012-10,164.902,6
2012-11,161.108,6
2012-12,173.468,5
2013-01,155.615,6
2013-02,154.835,6
2013-03,153.875,6
2013-04,153.708,6
2013-05,153.677,6
2013-06,157.105,6
2013-07,154.868,6
2013-08,153.655,6
2013-09,153.117,6
2013-10,169.12,5
2013-11,150.695,6
2013-12,148.807,6
2014-01,146.813,6
2014-02,145.767,6
2014-03,145.993,6
2014-04,108.488,5
2014-05,110.392,5
2014-06,113.926,5
2014-07,115.134,5
2014-08,121.084,5
2014-09,159.29,6
2014-10,155.647,6
2014-11,154.162,6
2014-12,152.04,6
2015-01,150.923,6
2015-02,150.157,6
2015-03,150.833,6
2015-04,156.23,6
2015-05,162.37,6
2015-06,157.795,6
2015-07,160.197,6
2015-08,159.15,6
2015-09,155.26,6
2015-10,154.242,6
2015-11,153.488,6
2015-12,152.75,6
2016-01,152.223,6
2016-02,153.353,6
2016-03,170.94,5
2016-04,155.44,6
2016-05,160.38,6
2016-06,155.822,6
2016-07,160.622,6
2016-08,156.56,6
2016-09,153.357,6
2016-10,152.195,6
2016-11,151.003,6
2016-12,149.325,6
2017-01,148.628,6
2017-02,147.935,6
2017-03,147.075,6
2017-04,147.013,6
2017-05,147.625,6
2017-06,146.798,6
2017-07,145.483,6
2017-08,144.35,6
2017-09,143.208,6
2017-10,143.553,6
2017-11,142.975,6
2017-12,142.0,6
2018-01,141.115,6
2018-02,139.915,6
2018-03,139.863,6
2018-04,143.17,6
2018-05,153.505,6
2018-06,151.273,6
2018-07,151.432,6
2018-08,148.702,6
2018-09,152.89,6
2018-10,154.087,6
2018-11,150.375,6
2018-12,148.225,6
2019-01,146.907,6
2019-02,145.833,6
2019-03,144.315,6
2019-04,142.91,6
2019-05,142.082,6
2019-06,142.665,6
2019-07,147.362,6
2019-08,150.508,6
2019-09,156.38,6
2019-10,155.81,6
2019-11,152.473,6
2019-12,149.353,6
2020-01,147.75,6
2020-02,146.63,6
2020-03,145.793,6
2020-04,145.292,6
2020-05,146.768,6
2020-06,147.922,6
2020-07,156.0,6
2020-08,153.56,6
2020-09,156.938,6
2020-10,156.242,6
2020-11,151.237,6
2020-12,148.455,6
2021-01,147.212,6
2021-02,146.292,6
2021-03,145.402,6
2021-04,145.427,6
2021-05,146.195,6
2021-06,146.328,6
2021-07,147.03,6
2021-08,147.882,6
2021-09,154.708,6
2021-10,109.582,5
2021-11,105.59,5
2021-12,147.573,6
2022-01,146.44,6
2022-02,145.54,6
2022-03,143.98,6
2022-04,142.563,6
2022-05,142.107,6
2022-06,141.808,6
2022-07,141.647,6
2022-08,143.967,6
2022-09,149.38,6
2022-10,147.243,6
2022-11,145.97,6
2022-12,145.038,6
2023-01,143.455,6
2023-02,142.147,6
2023-03,141.495,6
2023-04,142.022,6
2023-05,148.738,6
2023-06,149.435,6
2023-07,155.105,6
2023-08,154.56,6
2023-09,154.363,6
2023-10,150.307,6
2023-11,148.432,6
2023-12,147.29,6
2024-01,146.227,6
2024-02,145.35,6
2024-03,144.278,6
2024-04,144.608,6
2024-05,149.387,6
2024-06,148.532,6
2024-07,154.473,6
2024-08,150.717,6
2024-09,148.348,6
2024-10,147.602,6
2024-11,147.368,6
2024-12,146.707,6
2025-01,145.857,6
2025-02,145.057,6
2025-03,144.103,6
2025-04,143.578,6
2025-05,144.972,6
2025-06,146.257,6
2025-07,145.627,6
2025-08,144.793,6
2025-09,144.382,6
2025-10,144.105,6
2025-11,143.955,6
2025-12,143.742,6
2026-01,142.73,6
2026-02,141.737,6
2026-03,141.04,6
2026-04,140.987,6
2026-05,140.81,6
2026-06,141.222,6
