관측소명,날짜,EL,센서,GL,Pressure,Temp,EC,Barometa,Battery
JD일과2,2019-11-26,2.85,,,,,,,
JD일과2,2019-11-27,3.12,,,,,,,
JD일과2,2019-11-28,2.85,,,,,,,
JD일과2,2019-11-29,2.93,,,,,,,
JD일과2,2019-11-30,2.73,,,,,,,
JD일과2,2019-12-02,2.99,,,,,,,
JD일과2,2019-12-03,2.85,,,,,,,
JD일과2,2019-12-04,2.82,,,,,,,
JD일과2,2019-12-05,2.76,,,,,,,
JD일과2,2019-12-06,2.73,,,,,,,
JD일과2,2019-12-07,2.73,,,,,,,
JD일과2,2019-12-08,2.74,,,,,,,
JD일과2,2019-12-09,2.76,,,,,,,
JD일과2,2019-12-10,2.81,,,,,,,
JD일과2,2019-12-11,2.74,,,,,,,
JD일과2,2019-12-12,2.77,,,,,,,
JD일과2,2019-12-13,2.68,,,,,,,
JD일과2,2019-12-14,2.78,,,,,,,
JD일과2,2019-12-15,2.81,,,,,,,
JD일과2,2019-12-16,2.79,,,,,,,
JD일과2,2019-12-17,2.69,,,,,,,
JD일과2,2019-12-18,2.77,,,,,,,
JD일과2,2019-12-19,2.73,,,,,,,
JD일과2,2019-12-20,2.63,,,,,,,
JD일과2,2019-12-21,2.45,,,,,,,
JD일과2,2019-12-22,2.51,,,,,,,
JD일과2,2019-12-23,2.44,,,,,,,
JD일과2,2019-12-24,2.46,,,,,,,
JD일과2,2019-12-25,2.63,,,,,,,
JD일과2,2019-12-26,2.84,,,,,,,
JD일과2,2019-12-27,2.8,,,,,,,
JD일과2,2019-12-28,2.83,,,,,,,
JD일과2,2019-12-29,2.9,,,,,,,
JD일과2,2019-12-30,2.99,,,,,,,
JD일과2,2019-12-31,2.82,,,,,,,
JD일과2,2020-01-01,2.82,,,,,,,
JD일과2,2020-01-02,2.82,,,,,,,
JD일과2,2020-01-03,2.82,,,,,,,
JD일과2,2020-01-04,2.81,,,,,,,
JD일과2,2020-01-05,2.82,,,,,,,
JD일과2,2020-01-06,2.85,,,,,,,
JD일과2,2020-01-07,2.93,,,,,,,
JD일과2,2020-01-08,2.85,,,,,,,
JD일과2,2020-01-09,2.88,,,,,,,
JD일과2,2020-01-10,2.89,,,,,,,
JD일과2,2020-01-11,2.88,,,,,,,
JD일과2,2020-01-12,2.86,,,,,,,
JD일과2,2020-01-13,2.86,,,,,,,
JD일과2,2020-01-14,2.88,,,,,,,
JD일과2,2020-01-15,2.83,,,,,,,
JD일과2,2020-01-16,2.82,,,,,,,
JD일과2,2020-01-17,2.79,,,,,,,
JD일과2,2020-01-18,2.76,,,,,,,
JD일과2,2020-01-19,2.74,,,,,,,
JD일과2,2020-01-20,2.72,,,,,,,
JD일과2,2020-01-21,2.71,,,,,,,
JD일과2,2020-01-22,2.76,,,,,,,
JD일과2,2020-01-23,2.86,,,,,,,
JD일과2,2020-01-24,2.8,,,,,,,
JD일과2,2020-01-25,2.81,,,,,,,
JD일과2,2020-01-26,2.86,,,,,,,
JD일과2,2020-01-27,3.15,,,,,,,
JD일과2,2020-01-28,3.13,,,,,,,
JD일과2,2020-01-29,3.04,,,,,,,
JD일과2,2020-01-30,3.03,,,,,,,
JD일과2,2020-01-31,3.02,,,,,,,
JD일과2,2020-02-01,2.98,,,,,,,
JD일과2,2020-02-02,2.91,,,,,,,
JD일과2,2020-02-03,2.84,,,,,,,
JD일과2,2020-02-04,2.83,,,,,,,
JD일과2,2020-02-05,2.78,,,,,,,
JD일과2,2020-02-06,2.76,,,,,,,
JD일과2,2020-02-07,2.77,,,,,,,
JD일과2,2020-02-08,2.73,,,,,,,
JD일과2,2020-02-09,2.82,,,,,,,
JD일과2,2020-02-10,2.77,,,,,,,
JD일과2,2020-02-11,2.8,,,,,,,
JD일과2,2020-02-12,2.87,,,,,,,
JD일과2,2020-02-13,2.87,,,,,,,
JD일과2,2020-02-14,2.93,,,,,,,
JD일과2,2020-02-15,2.98,,,,,,,
JD일과2,2020-02-16,2.87,,,,,,,
JD일과2,2020-02-17,2.82,,,,,,,
JD일과2,2020-02-18,2.82,,,,,,,
JD일과2,2020-02-19,2.83,,,,,,,
JD일과2,2020-02-20,2.78,,,,,,,
JD일과2,2020-02-21,2.74,,,,,,,
JD일과2,2020-02-22,2.7,,,,,,,
JD일과2,2020-02-23,2.68,,,,,,,
JD일과2,2020-02-24,2.75,,,,,,,
JD일과2,2020-02-25,2.82,,,,,,,
JD일과2,2020-02-26,2.81,,,,,,,
JD일과2,2020-02-27,2.76,,,,,,,
JD일과2,2020-02-28,2.8,,,,,,,
JD일과2,2020-02-29,2.85,,,,,,,
JD일과2,2020-03-01,2.88,,,,,,,
JD일과2,2020-03-02,2.81,,,,,,,
JD일과2,2020-03-03,2.81,,,,,,,
JD일과2,2020-03-04,2.75,,,,,,,
JD일과2,2020-03-05,2.71,,,,,,,
JD일과2,2020-03-06,2.74,,,,,,,
JD일과2,2020-03-07,2.8,,,,,,,
JD일과2,2020-03-08,2.81,,,,,,,
JD일과2,2020-03-09,2.86,,,,,,,
JD일과2,2020-03-10,2.95,,,,,,,
JD일과2,2020-03-11,2.85,,,,,,,
JD일과2,2020-03-12,2.88,,,,,,,
JD일과2,2020-03-13,2.87,,,,,,,
JD일과2,2020-03-14,2.83,,,,,,,
JD일과2,2020-03-15,2.83,,,,,,,
JD일과2,2020-03-16,2.82,,,,,,,
JD일과2,2020-03-17,2.81,,,,,,,
JD일과2,2020-03-18,2.82,,,,,,,
JD일과2,2020-03-19,2.81,,,,,,,
JD일과2,2020-03-20,2.76,,,,,,,
JD일과2,2020-03-21,2.8,,,,,,,
JD일과2,2020-03-22,2.83,,,,,,,
JD일과2,2020-03-23,2.79,,,,,,,
JD일과2,2020-03-24,2.76,,,,,,,
JD일과2,2020-03-25,2.77,,,,,,,
JD일과2,2020-03-26,2.91,,,,,,,
JD일과2,2020-03-27,2.97,,,,,,,
JD일과2,2020-03-28,2.95,,,,,,,
JD일과2,2020-03-29,2.97,,,,,,,
JD일과2,2020-03-30,2.97,,,,,,,
JD일과2,2020-03-31,2.97,,,,,,,
JD일과2,2020-04-01,2.94,,,,,,,
JD일과2,2020-04-02,2.84,,,,,,,
JD일과2,2020-04-03,2.81,,,,,,,
JD일과2,2020-04-04,2.79,,,,,,,
JD일과2,2020-04-05,2.77,,,,,,,
JD일과2,2020-04-06,2.77,,,,,,,
JD일과2,2020-04-07,2.76,,,,,,,
JD일과2,2020-04-08,2.75,,,,,,,
JD일과2,2020-04-09,2.74,,,,,,,
JD일과2,2020-04-10,2.72,,,,,,,
JD일과2,2020-04-11,2.74,,,,,,,
JD일과2,2020-04-12,2.82,,,,,,,
JD일과2,2020-04-13,2.85,,,,,,,
JD일과2,2020-04-14,2.78,,,,,,,
JD일과2,2020-04-15,2.76,,,,,,,
JD일과2,2020-04-16,2.79,,,,,,,
JD일과2,2020-04-17,2.8,,,,,,,
JD일과2,2020-04-18,2.73,,,,,,,
JD일과2,2020-04-19,2.79,,,,,,,
JD일과2,2020-04-20,2.76,,,,,,,
JD일과2,2020-04-21,2.7,,,,,,,
JD일과2,2020-04-22,2.65,,,,,,,
JD일과2,2020-04-23,2.61,,,,,,,
JD일과2,2020-04-24,2.63,,,,,,,
JD일과2,2020-04-25,2.67,,,,,,,
JD일과2,2020-04-26,2.68,,,,,,,
JD일과2,2020-04-27,2.67,,,,,,,
JD일과2,2020-04-28,2.61,,,,,,,
JD일과2,2020-04-29,2.6,,,,,,,
JD일과2,2020-04-30,2.67,,,,,,,
JD일과2,2020-05-01,2.68,,,,,,,
JD일과2,2020-05-02,2.7,,,,,,,
JD일과2,2020-05-03,2.78,,,,,,,
JD일과2,2020-05-04,2.77,,,,,,,
JD일과2,2020-05-05,2.75,,,,,,,
JD일과2,2020-05-06,2.75,,,,,,,
JD일과2,2020-05-07,2.8,,,,,,,
JD일과2,2020-05-08,2.8,,,,,,,
JD일과2,2020-05-09,3.03,,,,,,,
JD일과2,2020-05-10,3.08,,,,,,,
JD일과2,2020-05-11,3.07,,,,,,,
JD일과2,2020-05-12,3.08,,,,,,,
JD일과2,2020-05-13,3.02,,,,,,,
JD일과2,2020-05-14,3.04,,,,,,,
JD일과2,2020-05-15,3.09,,,,,,,
JD일과2,2020-05-16,3.13,,,,,,,
JD일과2,2020-05-17,3.1,,,,,,,
JD일과2,2020-05-18,3.13,,,,,,,
JD일과2,2020-05-19,3.08,,,,,,,
JD일과2,2020-05-20,3.07,,,,,,,
JD일과2,2020-05-21,3.07,,,,,,,
JD일과2,2020-05-22,3.05,,,,,,,
JD일과2,2020-05-23,3.03,,,,,,,
JD일과2,2020-05-24,3.02,,,,,,,
JD일과2,2020-05-25,3.02,,,,,,,
JD일과2,2020-05-26,3.04,,,,,,,
JD일과2,2020-05-27,3.02,,,,,,,
JD일과2,2020-05-28,3.0,,,,,,,
JD일과2,2020-05-29,2.95,,,,,,,
JD일과2,2020-05-30,2.92,,,,,,,
JD일과2,2020-05-31,2.91,,,,,,,
JD일과2,2020-06-01,2.88,,,,,,,
JD일과2,2020-06-02,2.88,,,,,,,
JD일과2,2020-06-03,2.92,,,,,,,
JD일과2,2020-06-04,2.93,,,,,,,
JD일과2,2020-06-05,2.95,,,,,,,
JD일과2,2020-06-06,2.97,,,,,,,
JD일과2,2020-06-07,2.95,,,,,,,
JD일과2,2020-06-08,2.94,,,,,,,
JD일과2,2020-06-09,2.95,,,,,,,
JD일과2,2020-06-10,2.95,,,,,,,
JD일과2,2020-06-11,2.96,,,,,,,
JD일과2,2020-06-12,2.96,,,,,,,
JD일과2,2020-06-13,3.23,,,,,,,
JD일과2,2020-06-14,3.47,,,,,,,
JD일과2,2020-06-15,3.45,,,,,,,
JD일과2,2020-06-16,3.31,,,,,,,
JD일과2,2020-06-17,3.25,,,,,,,
JD일과2,2020-06-18,3.38,,,,,,,
JD일과2,2020-06-19,3.41,,,,,,,
JD일과2,2020-06-20,3.34,,,,,,,
JD일과2,2020-06-21,3.31,,,,,,,
JD일과2,2020-06-22,3.28,,,,,,,
JD일과2,2020-06-23,3.26,,,,,,,
JD일과2,2020-06-24,3.43,,,,,,,
JD일과2,2020-06-25,3.63,,,,,,,
JD일과2,2020-06-26,3.58,,,,,,,
JD일과2,2020-06-27,3.54,,,,,,,
JD일과2,2020-06-28,3.49,,,,,,,
JD일과2,2020-06-29,3.55,,,,,,,
JD일과2,2020-06-30,3.58,,,,,,,
JD일과2,2020-07-01,3.47,,,,,,,
JD일과2,2020-07-02,3.44,,,,,,,
JD일과2,2020-07-03,3.46,,,,,,,
JD일과2,2020-07-04,3.59,,,,,,,
JD일과2,2020-07-05,3.5,,,,,,,
JD일과2,2020-07-06,3.68,,,,,,,
JD일과2,2020-07-07,4.07,,,,,,,
JD일과2,2020-07-08,4.03,,,,,,,
JD일과2,2020-07-09,3.89,,,,,,,
JD일과2,2020-07-10,3.89,,,,,,,
JD일과2,2020-07-11,3.77,,,,,,,
JD일과2,2020-07-12,3.73,,,,,,,
JD일과2,2020-07-13,3.7,,,,,,,
JD일과2,2020-07-14,3.6,,,,,,,
JD일과2,2020-07-15,3.58,,,,,,,
JD일과2,2020-07-16,3.58,,,,,,,
JD일과2,2020-07-17,3.57,,,,,,,
JD일과2,2020-07-18,3.56,,,,,,,
JD일과2,2020-07-19,3.56,,,,,,,
JD일과2,2020-07-20,3.51,,,,,,,
JD일과2,2020-07-21,3.47,,,,,,,
JD일과2,2020-07-22,3.49,,,,,,,
JD일과2,2020-07-23,3.54,,,,,,,
JD일과2,2020-07-24,3.5,,,,,,,
JD일과2,2020-07-25,3.45,,,,,,,
