관측소명,날짜,EL,센서,GL,Pressure,Temp,EC,Barometa,Battery
JH선흘,2015-02-06,77.75,,,,,,,
JH선흘,2015-02-07,77.75,,,,,,,
JH선흘,2015-02-08,77.7,,,,,,,
JH선흘,2015-02-09,77.66,,,,,,,
JH선흘,2015-02-10,77.71,,,,,,,
JH선흘,2015-02-11,77.78,,,,,,,
JH선흘,2015-02-12,77.75,,,,,,,
JH선흘,2015-02-13,77.69,,,,,,,
JH선흘,2015-02-14,77.64,,,,,,,
JH선흘,2015-02-15,77.64,,,,,,,
JH선흘,2015-02-16,77.65,,,,,,,
JH선흘,2015-02-17,77.58,,,,,,,
JH선흘,2015-02-18,77.52,,,,,,,
JH선흘,2015-02-19,77.48,,,,,,,
JH선흘,2015-02-20,77.49,,,,,,,
JH선흘,2015-02-21,77.54,,,,,,,
JH선흘,2015-02-22,77.51,,,,,,,
JH선흘,2015-02-23,77.49,,,,,,,
JH선흘,2015-02-24,77.48,,,,,,,
JH선흘,2015-02-25,77.48,,,,,,,
JH선흘,2015-02-26,77.49,,,,,,,
JH선흘,2015-02-27,77.44,,,,,,,
JH선흘,2015-02-28,77.44,,,,,,,
JH선흘,2015-03-01,77.43,,,,,,,
JH선흘,2015-03-02,77.41,,,,,,,
JH선흘,2015-03-03,77.42,,,,,,,
JH선흘,2015-03-04,77.34,,,,,,,
JH선흘,2015-03-05,77.32,,,,,,,
JH선흘,2015-03-06,77.31,,,,,,,
JH선흘,2015-03-07,77.28,,,,,,,
JH선흘,2015-03-08,77.26,,,,,,,
JH선흘,2015-03-09,77.24,,,,,,,
JH선흘,2015-03-10,77.2,,,,,,,
JH선흘,2015-03-11,77.19,,,,,,,
JH선흘,2015-03-12,77.17,,,,,,,
JH선흘,2015-03-13,77.21,,,,,,,
JH선흘,2015-03-14,77.17,,,,,,,
JH선흘,2015-03-15,77.16,,,,,,,
JH선흘,2015-03-16,77.15,,,,,,,
JH선흘,2015-03-17,77.15,,,,,,,
JH선흘,2015-03-18,77.18,,,,,,,
JH선흘,2015-03-19,77.1,,,,,,,
JH선흘,2015-03-20,77.07,,,,,,,
JH선흘,2015-03-21,77.06,,,,,,,
JH선흘,2015-03-22,77.02,,,,,,,
JH선흘,2015-03-23,77.0,,,,,,,
JH선흘,2015-03-24,76.97,,,,,,,
JH선흘,2015-03-25,76.95,,,,,,,
JH선흘,2015-03-26,76.94,,,,,,,
JH선흘,2015-03-27,76.95,,,,,,,
JH선흘,2015-03-28,76.95,,,,,,,
JH선흘,2015-03-29,76.93,,,,,,,
JH선흘,2015-03-30,76.9,,,,,,,
JH선흘,2015-03-31,76.94,,,,,,,
JH선흘,2015-04-01,76.91,,,,,,,
JH선흘,2015-04-02,76.92,,,,,,,
JH선흘,2015-04-03,76.89,,,,,,,
JH선흘,2015-04-04,76.84,,,,,,,
JH선흘,2015-04-05,76.82,,,,,,,
JH선흘,2015-04-06,76.79,,,,,,,
JH선흘,2015-04-07,76.74,,,,,,,
JH선흘,2015-04-08,76.72,,,,,,,
JH선흘,2015-04-09,76.73,,,,,,,
JH선흘,2015-04-10,76.81,,,,,,,
JH선흘,2015-04-11,76.79,,,,,,,
JH선흘,2015-04-12,76.8,,,,,,,
JH선흘,2015-04-13,76.82,,,,,,,
JH선흘,2015-04-14,76.83,,,,,,,
JH선흘,2015-04-15,76.78,,,,,,,
JH선흘,2015-04-16,76.78,,,,,,,
JH선흘,2015-04-17,76.75,,,,,,,
JH선흘,2015-04-18,76.78,,,,,,,
JH선흘,2015-04-19,76.81,,,,,,,
JH선흘,2015-04-20,76.81,,,,,,,
JH선흘,2015-04-21,76.78,,,,,,,
JH선흘,2015-04-22,76.8,,,,,,,
JH선흘,2015-04-23,76.8,,,,,,,
JH선흘,2015-04-24,76.79,,,,,,,
JH선흘,2015-04-25,76.76,,,,,,,
JH선흘,2015-04-26,76.76,,,,,,,
JH선흘,2015-04-27,76.75,,,,,,,
JH선흘,2015-04-28,76.76,,,,,,,
JH선흘,2015-04-29,76.74,,,,,,,
JH선흘,2015-04-30,76.72,,,,,,,
JH선흘,2015-05-01,76.73,,,,,,,
JH선흘,2015-05-02,76.76,,,,,,,
JH선흘,2015-05-03,76.81,,,,,,,
JH선흘,2015-05-04,76.79,,,,,,,
JH선흘,2015-05-05,76.84,,,,,,,
JH선흘,2015-05-06,76.84,,,,,,,
JH선흘,2015-05-07,76.82,,,,,,,
JH선흘,2015-05-08,76.82,,,,,,,
