관측소명,날짜,EL,센서,GL,Pressure,Temp,EC,Barometa,Battery
JR상예3,2008-12-10,218.83,,,,,,,
JR상예3,2008-12-11,218.81,,,,,,,
JR상예3,2008-12-12,218.82,,,,,,,
JR상예3,2008-12-13,218.79,,,,,,,
JR상예3,2008-12-14,218.8,,,,,,,
JR상예3,2008-12-15,218.84,,,,,,,
JR상예3,2008-12-16,218.85,,,,,,,
JR상예3,2008-12-17,218.87,,,,,,,
JR상예3,2008-12-18,218.89,,,,,,,
JR상예3,2008-12-19,218.92,,,,,,,
JR상예3,2008-12-20,218.92,,,,,,,
JR상예3,2008-12-21,218.92,,,,,,,
JR상예3,2008-12-22,218.94,,,,,,,
JR상예3,2008-12-23,218.96,,,,,,,
JR상예3,2008-12-24,218.97,,,,,,,
JR상예3,2008-12-25,218.96,,,,,,,
JR상예3,2008-12-26,218.93,,,,,,,
JR상예3,2008-12-27,218.93,,,,,,,
JR상예3,2008-12-28,218.95,,,,,,,
JR상예3,2008-12-29,218.96,,,,,,,
JR상예3,2008-12-30,218.97,,,,,,,
JR상예3,2008-12-31,218.98,,,,,,,
JR상예3,2009-01-01,218.93,,,,,,,
JR상예3,2009-01-02,218.92,,,,,,,
JR상예3,2009-01-03,218.94,,,,,,,
JR상예3,2009-01-04,218.92,,,,,,,
JR상예3,2009-01-05,218.93,,,,,,,
JR상예3,2009-01-06,218.88,,,,,,,
JR상예3,2009-01-07,218.9,,,,,,,
JR상예3,2009-01-08,218.89,,,,,,,
JR상예3,2009-01-09,218.88,,,,,,,
JR상예3,2009-01-10,218.89,,,,,,,
JR상예3,2009-01-11,218.87,,,,,,,
JR상예3,2009-01-12,218.87,,,,,,,
JR상예3,2009-01-13,218.87,,,,,,,
JR상예3,2009-01-14,218.88,,,,,,,
JR상예3,2009-01-15,218.88,,,,,,,
JR상예3,2009-01-16,218.86,,,,,,,
JR상예3,2009-01-17,218.85,,,,,,,
JR상예3,2009-01-18,218.86,,,,,,,
JR상예3,2009-01-19,218.86,,,,,,,
JR상예3,2009-01-20,218.86,,,,,,,
JR상예3,2009-01-21,218.88,,,,,,,
JR상예3,2009-01-22,218.88,,,,,,,
