관측소명,날짜,EL,센서,GL,Pressure,Temp,EC,Barometa,Battery
JR장전2,2007-12-13,20.52,,,,,,,
JR장전2,2007-12-14,20.48,,,,,,,
JR장전2,2007-12-15,20.41,,,,,,,
JR장전2,2007-12-16,20.4,,,,,,,
JR장전2,2007-12-17,20.46,,,,,,,
JR장전2,2007-12-18,20.48,,,,,,,
JR장전2,2007-12-19,20.5,,,,,,,
JR장전2,2007-12-20,20.48,,,,,,,
JR장전2,2007-12-21,20.5,,,,,,,
JR장전2,2007-12-22,20.54,,,,,,,
JR장전2,2007-12-23,20.49,,,,,,,
JR장전2,2007-12-24,20.49,,,,,,,
JR장전2,2007-12-25,20.54,,,,,,,
JR장전2,2007-12-26,20.59,,,,,,,
JR장전2,2007-12-27,20.65,,,,,,,
JR장전2,2007-12-28,20.69,,,,,,,
JR장전2,2007-12-29,20.69,,,,,,,
JR장전2,2007-12-30,20.74,,,,,,,
JR장전2,2007-12-31,20.69,,,,,,,
JR장전2,2008-01-01,20.68,,,,,,,
JR장전2,2008-01-02,20.65,,,,,,,
JR장전2,2008-01-03,20.68,,,,,,,
JR장전2,2008-01-04,20.69,,,,,,,
JR장전2,2008-01-05,20.72,,,,,,,
JR장전2,2008-01-06,20.72,,,,,,,
JR장전2,2008-01-07,20.75,,,,,,,
JR장전2,2008-01-08,20.74,,,,,,,
JR장전2,2008-01-09,20.73,,,,,,,
JR장전2,2008-01-10,20.72,,,,,,,
JR장전2,2008-01-11,20.79,,,,,,,
JR장전2,2008-01-12,20.73,,,,,,,
JR장전2,2008-01-13,20.67,,,,,,,
JR장전2,2008-01-14,20.68,,,,,,,
JR장전2,2008-01-15,20.69,,,,,,,
JR장전2,2008-01-16,20.68,,,,,,,
JR장전2,2008-01-17,20.71,,,,,,,
JR장전2,2008-01-18,20.72,,,,,,,
JR장전2,2008-01-19,20.75,,,,,,,
JR장전2,2008-01-20,20.81,,,,,,,
JR장전2,2008-01-21,20.8,,,,,,,
JR장전2,2008-01-22,20.77,,,,,,,
JR장전2,2008-01-23,20.74,,,,,,,
JR장전2,2008-01-24,20.7,,,,,,,
JR장전2,2008-01-25,20.72,,,,,,,
JR장전2,2008-01-26,20.75,,,,,,,
JR장전2,2008-01-27,20.78,,,,,,,
JR장전2,2008-01-28,20.83,,,,,,,
JR장전2,2008-01-29,20.83,,,,,,,
JR장전2,2008-01-30,20.76,,,,,,,
JR장전2,2008-01-31,20.75,,,,,,,
JR장전2,2008-02-01,20.76,,,,,,,
JR장전2,2008-02-02,20.82,,,,,,,
JR장전2,2008-02-03,20.82,,,,,,,
JR장전2,2008-02-04,20.77,,,,,,,
JR장전2,2008-02-05,20.78,,,,,,,
JR장전2,2008-02-06,20.8,,,,,,,
JR장전2,2008-02-07,20.8,,,,,,,
JR장전2,2008-02-08,20.79,,,,,,,
JR장전2,2008-02-09,20.79,,,,,,,
JR장전2,2008-02-10,20.79,,,,,,,
JR장전2,2008-02-11,20.81,,,,,,,
JR장전2,2008-02-12,20.79,,,,,,,
JR장전2,2008-02-13,20.77,,,,,,,
JR장전2,2008-02-14,20.77,,,,,,,
JR장전2,2008-02-15,20.76,,,,,,,
JR장전2,2008-02-16,20.74,,,,,,,
JR장전2,2008-02-17,20.73,,,,,,,
JR장전2,2008-02-18,20.74,,,,,,,
JR장전2,2008-02-19,20.77,,,,,,,
JR장전2,2008-02-20,20.79,,,,,,,
JR장전2,2008-02-21,20.82,,,,,,,
JR장전2,2008-02-22,20.85,,,,,,,
JR장전2,2008-02-23,20.78,,,,,,,
JR장전2,2008-02-24,20.74,,,,,,,
JR장전2,2008-02-25,20.8,,,,,,,
JR장전2,2008-02-26,20.83,,,,,,,
JR장전2,2008-02-27,20.77,,,,,,,
JR장전2,2008-02-28,20.81,,,,,,,
JR장전2,2008-02-29,20.89,,,,,,,
JR장전2,2008-03-01,20.79,,,,,,,
JR장전2,2008-03-02,20.82,,,,,,,
JR장전2,2008-03-03,20.81,,,,,,,
JR장전2,2008-03-04,20.78,,,,,,,
JR장전2,2008-03-05,20.74,,,,,,,
JR장전2,2008-03-06,20.76,,,,,,,
JR장전2,2008-03-07,20.76,,,,,,,
JR장전2,2008-03-08,20.78,,,,,,,
JR장전2,2008-03-09,20.82,,,,,,,
