관측소명,날짜,센서,EL,GL,Pressure,Temp,EC,Barometa,Battery,연월
JR하귀2,2007-01-01,S11,15.97,72.83,25.92,14.9,100,,12.72,2007-01
JR하귀2,2007-02-01,S11,14.42,74.38,24.37,14.88,98,,12.91,2007-02
JR하귀2,2007-03-01,S11,13.64,75.16,23.59,14.87,100,,12.94,2007-03
JR하귀2,2007-04-01,S11,13.39,75.42,23.34,14.85,102,,13.04,2007-04
JR하귀2,2007-05-01,S11,12.76,76.04,22.71,14.83,99,,13.09,2007-05
JR하귀2,2007-06-01,S11,11.89,76.91,21.84,14.82,95,,13.06,2007-06
JR하귀2,2007-07-01,S11,12.99,75.81,22.94,14.81,113,,13.05,2007-07
JR하귀2,2007-08-01,S11,14.83,73.97,24.78,14.81,118,,13.08,2007-08
JR하귀2,2007-09-01,S11,18.76,70.04,28.71,14.82,141,,13.0,2007-09
JR하귀2,2007-10-01,S11,25.51,63.29,35.46,14.86,155,,13.02,2007-10
JR하귀2,2007-11-01,S11,26.0,62.8,35.95,14.92,156,,12.94,2007-11
JR하귀2,2007-12-01,S11,23.74,65.06,33.69,14.96,133,,12.77,2007-12
JR하귀2,2008-01-01,S11,20.99,67.81,30.94,14.98,121,,12.7,2008-01
JR하귀2,2008-02-01,S11,18.91,69.89,28.86,14.98,117,,12.85,2008-02
JR하귀2,2008-03-01,S11,16.87,71.93,26.82,14.98,107,,13.01,2008-03
JR하귀2,2008-04-01,S11,15.37,73.43,25.32,14.96,106,,13.09,2008-04
JR하귀2,2008-05-01,S11,14.16,74.65,24.11,14.93,104,,13.12,2008-05
JR하귀2,2008-06-01,S11,13.89,74.91,23.84,14.9,111,,13.05,2008-06
JR하귀2,2008-07-01,S11,15.46,73.34,25.41,14.87,126,,13.09,2008-07
JR하귀2,2008-08-01,S11,15.61,73.19,25.56,14.87,124,,13.04,2008-08
JR하귀2,2008-09-01,S11,14.71,74.09,24.66,14.86,122,,12.96,2008-09
JR하귀2,2008-10-01,S11,13.43,75.37,23.38,14.85,112,,12.93,2008-10
JR하귀2,2008-11-01,S11,12.23,76.57,22.18,14.84,102,,12.76,2008-11
JR하귀2,2008-12-01,S11,11.23,77.57,21.18,14.83,97,,12.79,2008-12
JR하귀2,2009-01-01,S11,10.17,78.63,20.12,14.83,94,,12.65,2009-01
JR하귀2,2009-02-01,S11,9.56,79.24,19.51,14.82,94,,12.9,2009-02
JR하귀2,2009-03-01,S11,9.85,78.95,19.8,14.81,100,,13.0,2009-03
JR하귀2,2009-04-01,S11,9.74,79.06,19.69,14.8,98,,13.08,2009-04
JR하귀2,2009-05-01,S11,10.01,78.79,19.96,14.8,102,,13.1,2009-05
JR하귀2,2009-06-01,S11,10.21,78.59,20.16,14.79,103,,13.06,2009-06
JR하귀2,2009-07-01,S11,11.12,77.68,21.07,14.79,112,,13.05,2009-07
JR하귀2,2009-08-01,S11,12.2,76.6,22.15,14.79,115,,12.97,2009-08
JR하귀2,2009-09-01,S11,13.38,75.42,23.33,14.8,119,,12.85,2009-09
JR하귀2,2009-10-01,S11,14.24,74.56,24.19,14.82,120,,12.88,2009-10
JR하귀2,2009-11-01,S11,13.9,74.9,23.85,14.82,114,,12.6,2009-11
JR하귀2,2009-12-01,S11,11.97,77.26,21.68,14.83,106,,12.7,2009-12
JR하귀2,2010-01-01,S11,10.77,78.56,20.43,14.83,101,,12.8,2010-01
