관측소명,날짜,센서,EL,GL,Pressure,Temp,EC,Barometa,Battery,연월
JD삼달2,2007-01-01,S11,1.58,88.63,49.31,16.25,388,1048.85,12.99,2007-01
JD삼달2,2007-02-01,S11,1.48,88.73,49.22,16.24,382,1043.75,13.06,2007-02
JD삼달2,2007-03-01,S11,1.58,88.63,49.32,16.24,379,1041.96,13.09,2007-03
JD삼달2,2007-04-01,S11,1.62,88.6,49.35,16.23,377,1040.18,13.17,2007-04
JD삼달2,2007-05-01,S11,1.64,88.57,49.37,16.23,374,1033.04,13.23,2007-05
JD삼달2,2007-06-01,S11,1.69,88.52,49.42,16.22,379,1032.0,13.16,2007-06
JD삼달2,2007-07-01,S11,2.44,87.77,50.17,16.23,377,1028.21,13.19,2007-07
JD삼달2,2007-08-01,S11,2.13,88.08,49.86,16.21,332,1028.61,13.25,2007-08
JD삼달2,2007-09-01,S11,4.83,85.38,52.63,16.17,255,1038.24,13.14,2007-09
JD삼달2,2007-10-01,S11,2.79,87.42,50.59,16.2,287,1043.89,13.17,2007-10
JD삼달2,2007-11-01,S11,2.07,88.14,49.87,16.18,266,1048.11,13.11,2007-11
JD삼달2,2007-12-01,S11,1.8,88.41,49.61,16.17,263,1046.74,12.98,2007-12
JD삼달2,2008-01-01,S11,1.65,88.56,49.45,16.17,260,1048.74,12.92,2008-01
JD삼달2,2008-02-01,S11,1.62,88.59,49.42,16.16,261,1049.43,13.08,2008-02
JD삼달2,2008-03-01,S11,1.53,88.68,49.33,16.16,258,1043.51,13.15,2008-03
JD삼달2,2008-04-01,S11,1.66,88.55,49.47,16.15,269,1029.49,13.2,2008-04
JD삼달2,2008-05-01,S11,1.68,88.53,49.49,16.15,268,1015.36,13.21,2008-05
JD삼달2,2008-06-01,S11,2.04,88.17,49.85,16.15,269,1013.61,13.1,2008-06
JD삼달2,2008-07-01,S11,2.46,87.75,50.18,16.16,275,1012.95,13.25,2008-07
JD삼달2,2008-08-01,S11,2.38,87.83,49.77,16.17,230,1010.22,13.22,2008-08
JD삼달2,2008-09-01,S11,2.12,88.09,49.38,16.18,212,1013.59,13.14,2008-09
JD삼달2,2008-10-01,S11,1.9,88.31,49.16,16.18,210,1019.52,13.15,2008-10
JD삼달2,2008-11-01,S11,1.73,88.48,48.99,16.18,210,1022.69,13.04,2008-11
JD삼달2,2008-12-01,S11,1.58,88.63,48.84,16.19,210,1024.06,12.98,2008-12
JD삼달2,2009-01-01,S11,1.44,88.77,48.7,16.19,209,1025.3,12.92,2009-01
JD삼달2,2009-02-01,S11,1.54,88.67,48.8,16.19,209,1020.1,13.01,2009-02
JD삼달2,2009-03-01,S11,1.75,88.46,49.01,16.19,211,1019.92,13.11,2009-03
JD삼달2,2009-04-01,S11,1.8,88.42,49.06,16.2,211,1017.19,13.19,2009-04
JD삼달2,2009-05-01,S11,1.87,88.34,49.09,16.2,204,1013.94,13.07,2009-05
JD삼달2,2009-06-01,S11,1.92,88.29,49.09,16.21,194,1007.17,12.72,2009-06
JD삼달2,2009-07-01,S11,2.11,88.1,49.27,16.21,194,1007.31,12.7,2009-07
JD삼달2,2009-08-01,S11,2.45,87.76,49.6,16.22,197,1009.47,12.62,2009-08
JD삼달2,2009-09-01,S11,2.31,87.9,49.46,16.22,195,1013.59,12.7,2009-09
JD삼달2,2009-10-01,S11,2.31,87.9,49.46,16.21,194,1017.13,12.75,2009-10
JD삼달2,2009-11-01,S11,1.96,88.25,49.11,16.21,192,1022.36,12.64,2009-11
JD삼달2,2009-12-01,S11,1.81,88.4,48.96,16.2,192,1021.64,12.62,2009-12
JD삼달2,2010-01-01,S11,1.62,88.59,48.77,16.19,191,1023.47,12.53,2010-01
JD삼달2,2010-02-01,S11,1.65,88.56,48.81,16.18,192,1020.16,12.55,2010-02
JD삼달2,2010-03-01,S11,1.89,88.32,49.08,16.17,195,1019.45,12.51,2010-03
JD삼달2,2010-04-01,S11,2.32,87.89,49.51,16.15,197,1017.9,12.63,2010-04
JD삼달2,2010-05-01,S11,2.33,87.88,49.54,16.13,197,1011.43,12.69,2010-05
JD삼달2,2010-06-01,S11,2.13,88.08,49.35,16.12,195,1009.53,12.62,2010-06
JD삼달2,2010-07-01,S11,2.66,87.55,49.88,16.11,196,1008.49,12.69,2010-07
JD삼달2,2010-08-01,S11,2.49,87.72,49.73,16.1,191,1010.34,12.69,2010-08
JD삼달2,2010-09-01,S11,3.36,86.85,50.61,16.1,194,1012.39,12.62,2010-09
JD삼달2,2010-10-01,S11,2.45,87.76,49.7,16.08,192,1017.41,12.67,2010-10
JD삼달2,2010-11-01,S11,2.15,88.06,49.42,16.07,191,1020.79,12.69,2010-11
JD삼달2,2010-12-01,S11,1.96,88.25,49.23,16.06,190,1016.94,12.53,2010-12
JD삼달2,2011-01-01,S11,1.73,88.48,49.0,16.06,189,1025.31,12.52,2011-01
JD삼달2,2011-02-01,S11,1.68,88.53,48.95,16.05,190,1020.19,12.61,2011-02
JD삼달2,2011-03-01,S11,1.63,88.58,48.9,16.04,190,1021.5,12.69,2011-03
JD삼달2,2011-04-01,S11,1.59,88.62,48.86,16.04,190,1014.91,12.69,2011-04
JD삼달2,2011-05-01,S11,1.68,88.53,48.95,16.03,191,1011.24,12.55,2011-05
JD삼달2,2011-06-01,S11,2.03,88.18,49.35,16.03,191,1007.41,12.52,2011-06
JD삼달2,2011-07-01,S11,2.48,87.73,49.8,16.04,193,1006.79,12.61,2011-07
JD삼달2,2011-08-01,S11,2.62,87.59,49.94,16.03,191,1008.27,12.5,2011-08
JD삼달2,2011-09-01,S11,2.43,87.78,50.15,16.03,207,1010.88,12.61,2011-09
JD삼달2,2011-10-01,S11,2.03,88.18,49.04,16.03,211,1018.45,12.63,2011-10
JD삼달2,2011-11-01,S11,2.44,87.77,49.34,16.03,212,1020.92,12.5,2011-11
JD삼달2,2011-12-01,S11,2.44,87.77,49.34,16.03,211,1025.29,12.42,2011-12
JD삼달2,2012-01-01,S11,2.04,88.17,48.94,16.03,209,1023.16,12.38,2012-01
JD삼달2,2012-02-01,S11,1.7,88.51,48.6,16.03,209,1020.79,12.37,2012-02
JD삼달2,2012-03-01,S11,1.79,88.42,48.66,16.04,208,1017.14,12.47,2012-03
JD삼달2,2012-04-01,S11,2.19,88.02,48.95,16.05,191,1012.75,12.56,2012-04
JD삼달2,2012-05-01,S11,3.24,86.97,50.0,16.06,190,1010.08,12.59,2012-05
JD삼달2,2012-06-01,S11,3.18,87.03,49.94,16.06,188,1006.34,12.54,2012-06
JD삼달2,2012-07-01,S11,3.46,86.75,50.56,16.05,199,1005.77,12.49,2012-07
JD삼달2,2012-08-01,S11,3.09,87.12,52.0,16.04,190,1006.79,12.58,2012-08
JD삼달2,2012-09-01,S11,5.69,84.52,54.6,16.03,166,1011.76,12.6,2012-09
JD삼달2,2012-10-01,S11,5.9,84.31,54.81,16.07,185,1016.37,12.63,2012-10
JD삼달2,2012-11-01,S11,5.13,85.08,53.94,16.07,184,1017.59,12.56,2012-11
JD삼달2,2012-12-01,S11,1.98,88.23,49.8,16.38,186,1026.39,12.39,2012-12
JD삼달2,2013-01-01,S11,1.91,88.3,49.73,16.37,187,1028.91,12.53,2013-01
JD삼달2,2013-02-01,S11,1.81,88.4,49.63,16.36,190,1027.38,12.48,2013-02
JD삼달2,2013-03-01,S11,1.71,88.5,49.53,16.36,190,1024.06,12.63,2013-03
JD삼달2,2013-04-01,S11,1.65,88.56,49.52,16.35,193,1025.67,12.65,2013-04
JD삼달2,2013-05-01,S11,1.74,88.47,49.59,16.34,193,1019.47,12.68,2013-05
JD삼달2,2013-06-01,S11,1.86,88.35,49.64,16.34,217,1024.8,12.63,2013-06
JD삼달2,2013-07-01,S11,1.93,88.28,49.71,16.33,203,1017.72,12.63,2013-07
JD삼달2,2013-08-01,S11,1.87,88.34,49.64,16.31,189,1007.59,12.58,2013-08
JD삼달2,2013-09-01,S11,1.72,88.49,49.49,16.23,191,1021.63,12.61,2013-09
JD삼달2,2013-10-01,S11,1.85,88.36,49.62,16.24,193,1026.29,12.63,2013-10
JD삼달2,2013-11-01,S11,1.62,88.59,49.46,16.24,195,1028.08,12.65,2013-11
JD삼달2,2013-12-01,S11,1.52,88.69,49.36,16.24,195,1027.78,12.54,2013-12
JD삼달2,2014-01-01,S11,1.39,88.82,49.23,16.25,196,1027.59,12.63,2014-01
JD삼달2,2014-02-01,S11,1.48,88.73,49.32,16.25,197,1030.26,12.52,2014-02
JD삼달2,2014-03-01,S11,1.63,88.58,49.47,16.25,198,1027.66,12.62,2014-03
JD삼달2,2014-04-01,S11,1.73,88.48,49.52,16.16,164,1019.61,12.62,2014-04
JD삼달2,2014-05-01,S11,1.98,88.23,49.77,16.15,161,1018.64,12.62,2014-05
JD삼달2,2014-06-01,S11,2.28,87.93,50.07,16.14,163,1013.16,12.6,2014-06
JD삼달2,2014-07-01,S11,2.32,87.89,50.11,16.14,164,1012.84,12.59,2014-07
JD삼달2,2014-08-01,S11,2.63,87.58,50.42,16.13,178,1013.34,12.79,2014-08
JD삼달2,2014-09-01,S11,2.73,87.48,50.52,16.14,156,1018.21,12.83,2014-09
JD삼달2,2014-10-01,S11,2.24,87.97,50.03,16.13,153,1024.09,12.84,2014-10
JD삼달2,2014-11-01,S11,1.97,88.24,49.76,16.11,155,1026.5,12.81,2014-11
JD삼달2,2014-12-01,S11,1.77,88.44,49.49,16.11,155,1026.98,12.67,2014-12
JD삼달2,2015-01-01,S11,1.75,88.46,49.55,16.25,151,1024.78,12.72,2015-01
JD삼달2,2015-02-01,S11,1.71,88.5,49.5,16.31,148,1027.88,12.86,2015-02
JD삼달2,2015-03-01,S11,1.8,88.42,49.66,16.31,149,1027.41,12.93,2015-03
JD삼달2,2015-04-01,S11,2.14,88.07,50.05,16.31,149,1022.08,12.9,2015-04
JD삼달2,2015-05-01,S11,2.7,87.51,50.64,16.32,150,1016.75,13.04,2015-05
JD삼달2,2015-06-01,S11,2.37,87.84,50.36,16.33,149,1013.73,12.95,2015-06
JD삼달2,2015-07-01,S11,3.06,87.15,51.07,16.33,148,1013.58,12.95,2015-07
JD삼달2,2015-08-01,S11,2.59,87.62,50.66,16.33,150,1014.78,13.02,2015-08
JD삼달2,2015-09-01,S11,2.57,87.64,50.65,16.33,151,1019.42,12.97,2015-09
JD삼달2,2015-10-01,S11,2.71,87.5,50.82,16.34,152,1024.96,12.97,2015-10
JD삼달2,2015-11-01,S11,2.35,87.86,50.46,16.34,152,1028.06,12.81,2015-11
JD삼달2,2015-12-01,S11,2.34,87.87,50.48,16.34,152,1030.47,12.8,2015-12
JD삼달2,2016-01-01,S11,2.05,88.16,50.19,16.34,153,1029.95,12.75,2016-01
JD삼달2,2016-02-01,S11,2.07,88.14,50.21,16.34,152,1030.49,12.86,2016-02
JD삼달2,2016-03-01,S11,2.21,88.0,24.36,16.28,125,1023.9,12.91,2016-03
JD삼달2,2016-04-01,S11,2.32,87.89,22.14,16.28,122,1016.48,12.9,2016-04
JD삼달2,2016-05-01,S11,2.5,87.71,22.36,16.29,123,1015.51,12.54,2016-05
JD삼달2,2016-06-01,S11,2.28,87.93,22.15,16.29,123,1011.63,12.28,2016-06
JD삼달2,2016-07-01,S11,2.65,87.56,22.52,16.28,123,1012.06,12.27,2016-07
JD삼달2,2016-08-01,S11,2.21,88.0,22.14,16.28,124,1009.29,12.24,2016-08
JD삼달2,2016-09-01,S11,1.98,88.23,21.94,16.28,123,1015.43,12.23,2016-09
JD삼달2,2016-10-01,S11,2.46,87.75,22.42,16.28,123,1020.36,12.23,2016-10
JD삼달2,2016-11-01,S11,2.08,88.13,22.06,16.28,125,1024.63,12.25,2016-11
JD삼달2,2016-12-01,S11,1.86,88.35,21.87,16.28,131,1026.66,12.3,2016-12
JD삼달2,2017-01-01,S11,1.84,88.37,21.85,16.29,130,1027.46,12.28,2017-01
JD삼달2,2017-02-01,S11,1.69,88.52,21.7,16.29,130,1026.2,12.3,2017-02
JD삼달2,2017-03-01,S11,1.67,88.54,21.67,16.28,129,1022.63,12.31,2017-03
JD삼달2,2017-04-01,S11,1.67,88.54,21.67,16.17,128,1017.16,12.27,2017-04
JD삼달2,2017-05-01,S11,1.6,88.61,21.6,16.08,127,1016.79,12.28,2017-05
JD삼달2,2017-06-01,S11,1.69,88.52,21.69,16.03,127,1012.49,12.27,2017-06
JD삼달2,2017-07-01,S11,1.81,88.4,21.81,16.02,125,1012.3,12.24,2017-07
JD삼달2,2017-08-01,S11,2.28,87.93,22.28,16.01,124,1010.9,12.26,2017-08
JD삼달2,2017-09-01,S11,2.06,88.15,22.06,16.01,124,1015.42,12.22,2017-09
JD삼달2,2017-10-01,S11,2.2,88.01,22.2,15.99,124,1021.95,12.21,2017-10
JD삼달2,2017-11-01,S11,1.7,88.51,21.73,16.0,124,1025.5,12.27,2017-11
JD삼달2,2017-12-01,S11,1.42,88.79,21.46,16.0,125,1028.42,12.29,2017-12
JD삼달2,2018-01-01,S11,1.38,88.83,21.42,15.99,124,1026.17,12.29,2018-01
JD삼달2,2018-02-01,S11,1.29,88.92,21.33,15.99,124,1026.02,12.28,2018-02
JD삼달2,2018-03-01,S11,1.5,88.71,21.54,15.99,124,1022.84,12.25,2018-03
JD삼달2,2018-04-01,S11,1.69,88.52,21.73,15.99,123,1019.42,12.27,2018-04
JD삼달2,2018-05-01,S11,2.04,88.17,22.08,15.99,123,1015.48,12.26,2018-05
JD삼달2,2018-06-01,S11,1.9,88.31,21.94,15.99,123,1011.71,12.26,2018-06
JD삼달2,2018-07-01,S11,2.25,87.96,22.29,15.99,124,1011.71,12.22,2018-07
JD삼달2,2018-08-01,S11,1.89,88.32,21.93,15.99,124,1010.28,12.23,2018-08
JD삼달2,2018-09-01,S11,2.46,87.75,22.49,15.99,125,1015.64,12.19,2018-09
JD삼달2,2018-10-01,S11,2.54,87.67,22.57,15.99,126,1021.15,12.22,2018-10
JD삼달2,2018-11-01,S11,1.93,88.28,22.01,16.0,127,1025.23,12.26,2018-11
JD삼달2,2018-12-01,S11,1.72,88.49,21.85,16.01,129,1028.04,12.18,2018-12
JD삼달2,2019-01-01,S11,1.54,88.67,21.67,16.02,129,1027.73,12.26,2019-01
JD삼달2,2019-02-01,S11,1.43,88.78,21.56,16.02,129,1025.27,12.26,2019-02
JD삼달2,2019-03-01,S11,1.42,88.79,21.55,16.02,129,1020.19,12.26,2019-03
JD삼달2,2019-04-01,S11,1.42,88.79,21.55,16.01,128,1017.51,12.26,2019-04
JD삼달2,2019-05-01,S11,1.69,88.52,21.77,16.01,127,1015.03,12.23,2019-05
JD삼달2,2019-06-01,S11,2.06,88.15,22.14,16.01,126,1010.08,12.24,2019-06
JD삼달2,2019-07-01,S11,2.71,87.5,22.79,16.01,126,1009.41,12.13,2019-07
JD삼달2,2019-08-01,S11,2.65,87.56,22.74,16.0,126,1010.05,12.18,2019-08
JD삼달2,2019-09-01,S11,3.75,86.46,23.86,16.0,128,1015.91,12.16,2019-09
JD삼달2,2019-10-01,S11,4.22,85.99,24.17,16.01,130,1020.47,12.22,2019-10
JD삼달2,2019-11-01,S11,2.55,87.66,20.91,16.22,156,1024.16,12.93,2019-11
JD삼달2,2019-12-01,S11,2.02,88.19,21.67,16.22,157,1026.95,13.06,2019-12
JD삼달2,2020-01-01,S11,1.82,88.39,21.49,16.22,157,1024.62,13.13,2020-01
JD삼달2,2020-02-01,S11,1.68,88.53,21.35,16.22,156,1026.82,13.17,2020-02
JD삼달2,2020-03-01,S11,1.63,88.58,21.3,16.21,155,1020.67,13.19,2020-03
JD삼달2,2020-04-01,S11,1.58,88.63,21.25,16.21,154,1020.97,13.19,2020-04
JD삼달2,2020-05-01,S11,1.81,88.4,21.48,16.21,152,1014.06,13.15,2020-05
JD삼달2,2020-06-01,S11,1.95,88.26,21.58,16.21,152,1010.33,13.08,2020-06
JD삼달2,2020-07-01,S11,2.85,87.36,22.49,16.22,152,1010.55,13.06,2020-07
JD삼달2,2020-08-01,S11,2.28,87.93,21.92,16.22,154,1013.27,13.03,2020-08
JD삼달2,2020-09-01,S11,3.36,86.85,23.0,16.22,155,1014.84,13.06,2020-09
JD삼달2,2020-10-01,S11,2.39,87.82,22.03,16.22,157,1023.35,13.13,2020-10
JD삼달2,2020-11-01,S11,1.84,88.37,21.5,16.22,157,1028.13,13.13,2020-11
JD삼달2,2020-12-01,S11,1.61,88.6,21.45,16.23,157,1029.64,13.14,2020-12
JD삼달2,2021-01-01,S11,1.49,88.72,21.33,16.23,157,1028.14,13.14,2021-01
JD삼달2,2021-02-01,S11,1.45,88.76,21.29,16.23,157,1025.62,13.19,2021-02
JD삼달2,2021-03-01,S11,1.49,88.72,21.32,16.23,156,1023.83,13.16,2021-03
JD삼달2,2021-04-01,S11,1.58,88.63,21.41,16.23,155,1023.16,13.16,2021-04
JD삼달2,2021-05-01,S11,1.69,88.52,21.52,16.23,154,1015.19,13.12,2021-05
JD삼달2,2021-06-01,S11,1.9,88.31,21.71,16.23,153,1013.19,13.09,2021-06
JD삼달2,2021-07-01,S11,2.05,88.16,21.82,16.24,153,1013.61,13.04,2021-07
JD삼달2,2021-08-01,S11,2.23,87.98,22.0,16.24,154,1013.7,13.01,2021-08
