permit_no,well_id,year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,capacity_m3d,permit_m3m,remark,source
D199610010,F-107,2016,15559,14538,16969,16579,14810,19354,16536,15521,12307,9559,7060,9962,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199610011,F-111,2016,18819,20094,17980,21802,15845,16644,16734,20695,23003,17329,17692,17717,600,15000,,사후관리DB(원본월별·5년이용량분석)
D199610020,F-110,2016,6300,6993,8650,11569,10988,14489,13288,18078,25155,12924,11577,19356,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199610021,F-106,2016,2969,2941,4148,5984,4347,1323,6397,5733,18031,4294,2949,3562,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199610022,F-112,2016,15129,13459,14741,13283,12423,15662,13451,15317,16567,12879,10806,12185,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199630016,F-136,2016,3580,4326,3577,4393,4628,5040,4945,6412,8184,6523,4806,4437,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630017,F-131,2016,5361,6698,6477,8605,8397,8769,8476,12869,13978,7684,6185,6145,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630018,F-132,2016,2706,3390,3131,4096,3499,4533,4253,5681,7422,4374,3858,5045,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630019,F-137,2016,2527,3498,3703,4535,4067,5629,5040,7001,7832,5210,4785,4009,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199630020,F-133,2016,2408,3881,3011,4760,3417,4136,3553,7279,7823,4691,4142,3674,900,21000,,사후관리DB(원본월별·5년이용량분석)
D199630021,F-153,2016,11812,11180,11992,14509,13442,14658,14595,18329,19423,14940,13482,9872,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630022,F-159,2016,670,6154,2982,3444,1537,1404,1914,5731,16519,3204,2443,1887,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199630023,F-160,2016,2104,7001,15399,9511,3369,3495,3491,12416,16788,8682,7394,10197,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630024,F-161,2016,4328,5188,5022,5179,3078,1465,1518,2745,8633,1606,1728,1834,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199630025,F-162,2016,14337,17879,17355,21251,22266,15874,15629,22026,29418,18061,15716,15141,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630026,F-167,2016,5460,6795,7749,9890,8542,10382,9643,13991,15352,9717,9173,9321,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199630027,F-168,2016,1525,4115,7611,10601,10905,19630,16235,17227,15237,16866,6705,10535,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199630028,F-126,2016,1095,2360,1870,2370,2396,2915,2188,2598,3724,2272,1412,988,900,26000,,사후관리DB(원본월별·5년이용량분석)
D199630058,F-128,2016,3156,5183,3511,4140,4932,6298,4495,9730,34335,29985,8195,4708,900,18000,,사후관리DB(원본월별·5년이용량분석)
D199630059,F-134,2016,12785,17950,13667,16968,15076,19712,19056,22517,30402,21066,22536,22746,850,25500,,사후관리DB(원본월별·5년이용량분석)
D199630060,F-149,2016,1970,2850,2690,3296,3346,3345,2820,4817,5018,2966,2507,2145,800,18000,,사후관리DB(원본월별·5년이용량분석)
D199630061,F-144,2016,452,1053,836,1106,1230,1588,1254,1686,2478,2125,1116,758,600,12000,,사후관리DB(원본월별·5년이용량분석)
D199630062,F-155,2016,8343,11486,14111,15460,13626,15516,13802,21313,23063,11830,12975,12762,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199630063,F-146,2016,5646,7059,6729,8549,8684,10270,9687,15566,15645,9686,7777,5969,800,18000,,사후관리DB(원본월별·5년이용량분석)
D199630064,F-148,2016,1681,2882,4068,4678,4219,4027,4183,6191,5804,2967,3002,2171,700,13500,,사후관리DB(원본월별·5년이용량분석)
D199630065,F-152,2016,3720,3293,2392,5256,6342,8851,5657,7210,7591,334,4843,2409,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199630066,F-165,2016,4232,3994,4356,6958,6130,8538,6898,12748,17236,5527,4241,3552,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630067,F-169,2016,2581,3166,3050,3686,3148,3669,563,1442,3265,212,1628,2851,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199630068,F-127,2016,11196,12581,12016,14071,12891,14885,12434,20183,24289,15105,13575,12493,900,15700,,사후관리DB(원본월별·5년이용량분석)
D199630083,F-129,2016,6942,0,40,62,62,62,57,66,2267,11648,10189,7830,800,17000,,사후관리DB(원본월별·5년이용량분석)
D199630084,F-150,2016,300,139,128,136,145,159,161,1215,315,168,150,130,800,16800,,사후관리DB(원본월별·5년이용량분석)
D199630085,F-142,2016,4263,4084,3806,5486,5682,9691,6805,11669,10650,4836,5098,4489,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630086,F-151,2016,1318,1878,2884,3312,2095,2880,2926,6931,6795,2774,2963,2285,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199630087,F-147,2016,1914,2291,2466,3010,3308,4109,4586,5215,5466,4721,4875,5496,600,12000,,사후관리DB(원본월별·5년이용량분석)
D199630088,F-141,2016,6560,7497,6860,7576,7745,8656,8178,10989,11665,8204,9272,6510,700,13500,,사후관리DB(원본월별·5년이용량분석)
D199630089,F-157,2016,1581,2472,2665,3518,3795,4223,4868,9045,10503,5500,3818,3043,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630090,F-122,2016,3132,3683,3998,4687,3976,4993,3128,4568,6113,3067,2027,1051,800,12000,,사후관리DB(원본월별·5년이용량분석)
D199630091,F-120,2016,6336,7135,6266,7004,9238,15251,14695,20064,14550,9088,6144,7607,1100,20500,,사후관리DB(원본월별·5년이용량분석)
D199630092,F-119,2016,800,1849,1195,1436,495,951,753,1369,3916,5187,1431,1044,700,12000,,사후관리DB(원본월별·5년이용량분석)
D199630093,F-123,2016,7231,8847,7530,9401,9740,11978,11343,16027,16115,13125,9494,7933,1000,19800,,사후관리DB(원본월별·5년이용량분석)
D199630094,F-124,2016,9112,1007,2519,12732,6336,12998,11796,16284,18662,13639,14811,14205,1000,29300,,사후관리DB(원본월별·5년이용량분석)
D199630095,F-121,2016,2486,5563,5453,6777,6115,9650,6765,13591,19532,12639,7759,7710,1100,16500,,사후관리DB(원본월별·5년이용량분석)
D199630132,F-130,2016,2300,3431,3152,3731,3188,6043,1619,2018,4400,3515,1874,1745,700,15000,,사후관리DB(원본월별·5년이용량분석)
D199630133,F-139,2016,14618,18411,16098,17706,16937,17095,14960,19177,21788,16042,16485,14849,700,13500,,사후관리DB(원본월별·5년이용량분석)
D199630134,F-140,2016,6929,7443,7791,7742,7181,7546,5782,7937,10423,9688,10861,6684,600,12000,,사후관리DB(원본월별·5년이용량분석)
D199630135,F-138,2016,4691,13006,8634,5186,336,2874,843,5789,13043,7590,4969,3357,700,13500,,사후관리DB(원본월별·5년이용량분석)
D199630136,F-156,2016,4669,8025,6698,7915,4997,6736,5430,15558,19540,7772,6602,6037,1000,30000,,사후관리DB(원본월별·5년이용량분석)
D199630137,F-166,2016,2819,4833,4236,4829,4499,6346,3667,6214,7970,2619,2751,3133,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199630138,F-164,2016,0,35,491,1093,363,999,1009,2986,4078,803,155,36,1000,18000,,사후관리DB(원본월별·5년이용량분석)
D199630139,F-125,2016,3141,5641,5381,5694,3935,4858,4575,9730,11090,8623,6232,5871,700,20000,,사후관리DB(원본월별·5년이용량분석)
D199630148,F-158,2016,1398,2884,3763,3802,4010,4762,4854,12655,13332,7258,5005,6986,850,21000,,사후관리DB(원본월별·5년이용량분석)
D199630149,F-135,2016,1685,5188,7553,1170,0,0,16,0,0,0,0,0,600,9000,,사후관리DB(원본월별·5년이용량분석)
D199630150,F-143,2016,23437,26417,22483,23193,21803,22575,22335,24528,27460,25826,25636,25011,800,18000,,사후관리DB(원본월별·5년이용량분석)
D199630151,F-163,2016,0,0,0,0,0,0,0,0,0,0,0,0,700,10500,,사후관리DB(원본월별·5년이용량분석)
D199710012,F-217,2016,4298,3585,5425,5025,5626,8583,7533,11162,10069,6900,2751,2811,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199710013,F-218,2016,12563,10949,12489,11993,11291,14186,11807,12934,13965,9678,11332,11905,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199710016,F-216,2016,5627,7466,10487,14295,17547,16135,11716,21154,16765,13206,15176,15144,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199710017,F-214,2016,4303,5061,3884,8876,8723,6675,4899,7744,10344,3120,4192,3447,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199710018,F-215,2016,2879,2491,3529,3735,2452,2968,2936,5274,8340,2425,1744,2013,800,19200,,사후관리DB(원본월별·5년이용량분석)
D199710019,F-204,2016,4800,4215,4623,4257,4084,6754,4225,7541,8482,4084,3000,3008,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199710025,F-220,2016,15842,16843,15924,18215,16973,19356,18309,20748,15657,3215,3531,3011,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199710026,F-219,2016,19807,17791,18910,22090,20560,22695,22166,23231,21973,19645,20331,21998,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199730036,F-207,2016,5698,4794,5521,6104,5937,6108,5894,6096,5982,3974,5997,5420,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199730037,F-208,2016,16803,18502,17559,18075,16672,17541,17508,18864,21396,18377,18007,17292,800,17000,,사후관리DB(원본월별·5년이용량분석)
D199730038,F-212,2016,4519,6162,5650,6576,9369,10266,10692,10622,14538,12007,11430,8511,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199730039,F-145,2016,1392,4863,1701,2340,1815,2322,1747,4076,5569,1867,1479,1533,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199730040,F-154,2016,3150,4268,4731,8050,6895,8251,6265,8745,11094,10359,6746,4549,800,18900,,사후관리DB(원본월별·5년이용량분석)
D199730052,F-206,2016,22091,13846,20625,24136,22827,22970,24401,22478,23441,23334,24119,23124,1300,24000,,사후관리DB(원본월별·5년이용량분석)
D199730053,F-209,2016,1011,612,768,394,1690,2120,2602,7939,9847,2113,1810,2065,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199730054,F-213,2016,3624,6753,7823,4852,5168,6314,5226,8330,13210,140,8875,8941,1000,30000,,사후관리DB(원본월별·5년이용량분석)
D199730055,F-211,2016,5359,6760,6051,7001,6255,7471,7452,10659,14888,8355,9040,9427,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199730056,F-205,2016,888,2292,888,2290,965,2464,1545,6073,7266,5154,2130,2787,1000,24000,,사후관리DB(원본월별·5년이용량분석)
D199730057,F-241,2016,12165,14003,13156,15344,14433,17561,14962,18171,19165,14620,12112,10760,600,24000,,사후관리DB(원본월별·5년이용량분석)
D199730059,F-210,2016,4675,5478,2959,2751,2422,2501,2678,3684,5407,2591,2728,2464,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199730061,F-263,2016,3112,3692,2958,3504,3405,3176,2766,5529,9099,2295,1752,2190,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199730063,F-235,2016,1149,2610,1403,2732,1355,1039,732,6044,6197,3905,3843,4137,800,12000,,사후관리DB(원본월별·5년이용량분석)
D199730073,F-257,2016,17197,13596,19037,21672,36227,43095,14267,3730,7049,8514,5871,18798,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199730074,F-239,2016,4791,6917,7961,5554,5200,5692,5868,9340,14726,8152,4828,5863,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199730079,F-252,2016,3127,3724,4153,4723,4466,5266,2926,4271,6386,4288,5232,4719,800,16800,,사후관리DB(원본월별·5년이용량분석)
D199730080,F-251,2016,6351,7667,10495,14707,11982,15489,13493,20787,17963,9363,8000,7729,1000,24000,,사후관리DB(원본월별·5년이용량분석)
D199730081,F-259,2016,378,1254,962,935,1047,1138,1040,1337,1733,798,630,409,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199730082,F-258,2016,318,1698,1684,1323,933,1779,1888,1400,853,412,440,407,600,24000,,사후관리DB(원본월별·5년이용량분석)
D199730083,F-248,2016,8916,8634,9681,12176,9068,10249,7845,12331,2979,29,29,2177,700,24000,,사후관리DB(원본월별·5년이용량분석)
D199730084,F-253,2016,7,4,7,7,7,4,9,7,177,146,4,7,800,15000,,사후관리DB(원본월별·5년이용량분석)
D199730085,F-256,2016,15524,17134,20866,22270,17628,19470,19752,23856,28012,17535,17893,16909,1200,36000,,사후관리DB(원본월별·5년이용량분석)
D199730087,F-261,2016,9391,10198,10394,13489,9033,11139,10974,15840,16462,10445,10021,9230,1200,36000,,사후관리DB(원본월별·5년이용량분석)
D199730088,F-254,2016,575,6537,5219,2527,1071,1246,1526,3917,8949,5276,1649,1310,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199730089,F-255,2016,4705,6489,4197,6148,4650,5531,4837,8229,13372,5530,1838,7125,700,24000,,사후관리DB(원본월별·5년이용량분석)
D199730090,F-242,2016,13892,15271,13709,15442,14897,16563,16014,18844,21044,18213,17959,16669,800,33000,,사후관리DB(원본월별·5년이용량분석)
D199730091,F-245,2016,8525,9574,9533,13259,11497,13826,13457,14425,15271,10621,7596,6993,900,27000,,사후관리DB(원본월별·5년이용량분석)
D199730092,F-244,2016,4817,4649,4222,4858,4648,5418,4643,6420,6235,4955,4674,4378,900,27000,,사후관리DB(원본월별·5년이용량분석)
D199730093,F-243,2016,2897,3790,3451,6036,3956,5115,4530,7646,6935,4290,3937,3345,800,19200,,사후관리DB(원본월별·5년이용량분석)
D199730094,F-246,2016,20191,19972,19993,19193,19052,19989,20433,19577,22671,20031,17263,16322,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199730098,F-234,2016,2773,3673,3072,5690,4143,5020,6101,17956,8223,6534,3756,4857,1100,32500,,사후관리DB(원본월별·5년이용량분석)
D199730099,F-232,2016,1105,2190,3377,5286,4450,5230,5009,9864,6914,4089,2296,4155,800,12000,,사후관리DB(원본월별·5년이용량분석)
D199730100,F-233,2016,1698,4743,2132,3113,2306,1837,1484,4436,5572,3559,1528,2917,600,17900,,사후관리DB(원본월별·5년이용량분석)
D199730101,F-236,2016,756,3564,1069,1869,1127,2958,2657,5092,5266,2509,1945,950,600,7500,,사후관리DB(원본월별·5년이용량분석)
D199730102,F-238,2016,5993,7239,6859,10408,9376,10215,8268,10705,11406,7135,5845,5447,800,18000,,사후관리DB(원본월별·5년이용량분석)
D199730103,F-237,2016,1719,2876,2525,3389,3306,3213,2687,7716,9693,4617,1988,2579,950,27400,,사후관리DB(원본월별·5년이용량분석)
D199730105,F-250,2016,2835,4009,4030,5741,3945,5971,5752,10208,11364,4324,4398,3131,700,27000,,사후관리DB(원본월별·5년이용량분석)
D199730107,F-240,2016,9679,11466,9968,10661,10814,12299,12392,13729,16261,13193,13403,12690,1050,24000,,사후관리DB(원본월별·5년이용량분석)
D199730108,F-247,2016,457,1170,799,951,703,806,1026,1474,1824,2268,1320,1363,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199730109,F-266,2016,1665,1752,1112,2472,2073,2553,2730,9887,14531,3538,2206,1689,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199730120,D-321,2016,0,0,0,0,0,0,0,0,0,0,0,0,,,,사후관리DB(원본월별·5년이용량분석)
D199730121,D-322,2016,0,0,0,0,0,0,0,0,0,0,0,0,,,,사후관리DB(원본월별·5년이용량분석)
D199730132,F-262,2016,4076,8756,5443,6895,7491,17448,10712,21002,20799,7386,8347,4913,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199730133,F-260,2016,6024,7899,7196,7734,6346,7559,6770,7982,9627,6559,6332,6540,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199730134,R-001,2016,9242,8971,10255,13864,14475,14605,12731,18818,15074,12417,11067,11171,800,17200,,사후관리DB(원본월별·5년이용량분석)
D199810008,F-300,2016,7930,9032,8739,10242,10604,10092,9970,12185,12996,10912,10377,11197,1000,32580,,사후관리DB(원본월별·5년이용량분석)
D199810009,F-299,2016,1741,2374,2595,2798,3317,3216,3646,5435,4313,3011,2897,2471,400,10500,,사후관리DB(원본월별·5년이용량분석)
D199810010,F-301,2016,2177,3218,3574,3787,3660,3993,3064,7216,4667,2616,2436,2498,1000,30000,,사후관리DB(원본월별·5년이용량분석)
D199810022,F-302,2016,20682,22330,20743,22599,21856,21973,20669,22540,23551,25013,28153,27665,1200,36000,,사후관리DB(원본월별·5년이용량분석)
D199830009,S-004,2016,3751,5065,4447,4919,3961,4505,4097,6217,7933,7258,4624,4969,1300,42000,,사후관리DB(원본월별·5년이용량분석)
D199830010,S-005,2016,13483,18475,15735,16390,15856,19448,15127,21291,21501,17167,16108,15371,1050,31500,,사후관리DB(원본월별·5년이용량분석)
D199830011,S-006,2016,7128,8420,7412,9023,8737,10430,9274,17801,21010,8496,7039,6210,800,15000,,사후관리DB(원본월별·5년이용량분석)
D199830012,S-003,2016,960,2216,1095,1364,1457,2448,7732,5748,5157,4197,3322,3913,600,15000,,사후관리DB(원본월별·5년이용량분석)
D199830013,S-002,2016,2449,3128,4181,3964,4437,4802,3232,9667,7190,4392,2355,3926,1050,24000,,사후관리DB(원본월별·5년이용량분석)
D199830020,F-328,2016,6918,8633,6426,11873,11319,14146,13014,18821,21318,14584,14202,13844,850,29880,,사후관리DB(원본월별·5년이용량분석)
D199830028,F-312,2016,2677,575,385,32,40,36,28,36,32,247,2442,36,1500,32000,,사후관리DB(원본월별·5년이용량분석)
D199830029,F-313,2016,17981,16857,18800,22278,20401,21710,21566,25323,28245,23372,17228,17413,1400,42000,,사후관리DB(원본월별·5년이용량분석)
D199830030,F-314,2016,2776,3965,3706,3698,3210,3820,3339,4770,6502,7092,4311,3564,800,21000,,사후관리DB(원본월별·5년이용량분석)
D199830031,F-315,2016,17107,17659,15111,15653,15283,17037,17007,21442,24327,20078,19791,18448,1200,36000,,사후관리DB(원본월별·5년이용량분석)
D199830032,F-316,2016,974,571,1912,2416,2285,1791,1029,5636,5014,4361,1900,2862,1000,24000,,사후관리DB(원본월별·5년이용량분석)
D199830033,F-317,2016,6011,6928,7303,15340,13662,17430,15355,22935,20347,13828,11138,9405,1050,21200,,사후관리DB(원본월별·5년이용량분석)
D199830035,F-318,2016,7357,8027,8426,9474,9517,10554,10075,11800,9818,7871,7790,7775,900,39000,,사후관리DB(원본월별·5년이용량분석)
D199830036,F-319,2016,1108,1724,3995,3379,2407,3843,2300,7067,7785,2255,1939,1192,850,27300,,사후관리DB(원본월별·5년이용량분석)
D199830037,F-369,2016,6817,6012,7009,7741,7189,5658,6351,9716,9727,7623,9997,8706,700,27000,,사후관리DB(원본월별·5년이용량분석)
D199830038,F-320,2016,28591,30593,28028,30074,29073,30523,29331,30836,28114,24269,25805,24429,1200,36000,,사후관리DB(원본월별·5년이용량분석)
D199830042,F-322,2016,0,0,0,0,0,0,0,0,0,0,0,0,1400,42000,,사후관리DB(원본월별·5년이용량분석)
D199830043,F-323,2016,490,1027,668,884,1245,1806,1292,3580,6162,2863,1001,1115,800,25000,,사후관리DB(원본월별·5년이용량분석)
D199830044,F-370,2016,657,2694,1603,1355,896,1676,1011,5663,9303,1704,1046,685,700,19000,,사후관리DB(원본월별·5년이용량분석)
D199830045,F-324,2016,2240,3054,3026,4460,3686,5736,3980,8130,11438,4769,4084,3778,1200,36000,,사후관리DB(원본월별·5년이용량분석)
D199830055,F-326,2016,3466,5239,3433,2774,2067,3168,3190,12139,16570,5590,6104,6099,1218,18000,,사후관리DB(원본월별·5년이용량분석)
D199830056,F-325,2016,14049,20933,28759,42527,34054,38242,30670,43834,44307,31055,24366,36655,1200,36000,,사후관리DB(원본월별·5년이용량분석)
D199830057,F-329,2016,0,0,0,0,0,0,2930,5860,6760,0,0,3084,850,12600,,사후관리DB(원본월별·5년이용량분석)
D199830064,F-327,2016,0,0,0,0,0,0,0,525,4806,3818,3576,3556,900,27000,,사후관리DB(원본월별·5년이용량분석)
D199830065,S-009,2016,4219,4575,1332,10839,6229,8875,7423,14702,18459,4537,2895,2745,1000,30000,,사후관리DB(원본월별·5년이용량분석)
D199830066,F-330,2016,3901,5249,1774,2090,2223,1810,2432,13185,8081,2528,2552,2757,950,15000,,사후관리DB(원본월별·5년이용량분석)
D199830073,F-380,2016,1767,1772,638,1130,1573,1942,3507,3023,6730,3379,2877,1643,900,27000,,사후관리DB(원본월별·5년이용량분석)
D199830075,F-311,2016,3582,4140,1688,2800,952,1428,1454,6700,12546,7707,1608,4589,1500,27000,,사후관리DB(원본월별·5년이용량분석)
D199830076,F-309,2016,2162,3262,2743,3248,2883,2948,2769,6876,6882,5584,4002,6080,1350,40000,,사후관리DB(원본월별·5년이용량분석)
D199830077,F-310,2016,3553,4458,3056,3980,3027,3345,3178,8677,9231,7424,4243,5036,800,12000,,사후관리DB(원본월별·5년이용량분석)
D199830090,F-331,2016,7240,5134,0,0,0,0,0,0,16866,2115,9387,8667,650,12000,,사후관리DB(원본월별·5년이용량분석)
D199830091,F-332,2016,5232,5422,6374,8706,5662,5637,5481,10920,9032,7532,7529,7632,800,12000,,사후관리DB(원본월별·5년이용량분석)
D199830092,F-378,2016,37843,38305,36105,64868,54501,65031,62852,65241,57081,40678,40224,42154,800,15000,,사후관리DB(원본월별·5년이용량분석)
D199830093,R-004,2016,598,748,674,1946,633,2051,1090,4274,5859,3896,2579,3862,1020,20200,,사후관리DB(원본월별·5년이용량분석)
D199830094,R-005,2016,3238,4968,5376,6475,7283,9399,7888,13595,9727,6722,6584,6648,825,24750,,사후관리DB(원본월별·5년이용량분석)
D199910003,F-360,2016,19436,19892,19751,21596,20308,22397,19848,23534,23398,19711,20551,11557,700,20500,,사후관리DB(원본월별·5년이용량분석)
D199910004,F-361,2016,301,474,345,1480,833,2009,492,1538,1151,291,4528,2061,600,16000,,사후관리DB(원본월별·5년이용량분석)
D199910005,F-359,2016,4742,5153,4923,5558,5484,6056,5317,7006,10689,6313,8108,5693,850,30000,,사후관리DB(원본월별·5년이용량분석)
D199910006,F-357,2016,8297,8470,8196,8817,8335,8568,8393,8747,9195,7840,6912,6672,700,21240,,사후관리DB(원본월별·5년이용량분석)
D199910007,F-358,2016,8042,8535,8218,9812,8593,10381,8132,8716,20459,27961,13818,5494,700,21600,,사후관리DB(원본월별·5년이용량분석)
D199910008,F-362,2016,4209,5635,6196,6052,12171,14659,8453,12051,14015,9341,9619,11786,800,24240,,사후관리DB(원본월별·5년이용량분석)
D199910009,F-363,2016,0,0,0,0,0,0,0,0,0,0,0,0,600,18960,,사후관리DB(원본월별·5년이용량분석)
D199930016,F-379,2016,4408,4973,5146,5566,5474,5261,5068,5152,8578,5219,5026,3572,700,29400,,사후관리DB(원본월별·5년이용량분석)
D199930017,F-374,2016,7770,9177,7582,9090,8828,8838,11543,11912,11846,10325,10808,10804,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199930023,F-368,2016,9366,21885,13597,15352,13963,15266,14627,17799,20139,13455,11089,10657,900,27000,,사후관리DB(원본월별·5년이용량분석)
D199930024,F-375,2016,1478,2630,3550,5876,4241,5634,3706,10962,12302,2621,1924,2015,800,27000,,사후관리DB(원본월별·5년이용량분석)
