permit_no,well_id,year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,capacity_m3d,permit_m3m,remark,source
D199530049,F-093,2025,4786,3962,5093,6395,6947,6415,8103,9020,7751,8944,7581,8718,,,,제주시DB(분기→월 v5)
D199530050,F-094,2025,13661,11347,13678,12728,13121,12119,11925,9045,8005,17544,10886,11165,,,,제주시DB(분기→월 v5)
D199530051,F-095,2025,4062,3380,5135,6906,8047,7569,8237,8582,7186,7505,7463,7807,,,,제주시DB(분기→월 v5)
D199530052,F-096,2025,9758,8093,10174,14717,15836,15468,13847,15187,14728,17484,13961,14516,,,,제주시DB(분기→월 v5)
D199530053,D-300,2025,0,0,0,1,1,,,,,,,,,,,제주시DB(분기→월 v5)
D199530054,D-301,2025,7861,6507,8465,12901,14084,13452,14235,14208,12210,14089,11818,13680,,,,제주시DB(분기→월 v5)
D199530055,D-303,2025,14094,11707,15009,16546,13821,12041,12971,11158,9874,21657,13528,13874,,,,제주시DB(분기→월 v5)
D199530056,D-304,2025,,,,,,,,,,,,,,,다음해 자료 없음 — 3→4차 일평균 외삽,제주시DB(분기→월 변환 v2)
D199530057,D-305,2025,7463,6190,7676,10522,11562,12624,13561,15107,14651,17393,13889,14441,,,,제주시DB(분기→월 v5)
D199530058,D-302,2025,3092,2560,4159,7904,8609,11709,14670,11166,9595,11072,9391,10729,,,,제주시DB(분기→월 v5)
D199530059,D-298,2025,12812,10606,13093,15805,17162,14667,15376,15245,12484,13783,11163,12804,,,,제주시DB(분기→월 v5)
D199530060,D-299,2025,24641,20397,24931,26526,28921,27384,28839,28655,24624,28414,23852,27632,,,,제주시DB(분기→월 v5)
D199530061,96조천2,2025,28440,23662,27958,24748,29176,27328,28525,27953,9131,9535,9077,9383,,,,제주시DB(분기→월 v5)
D199540104,D-306,2025,7208.0,5653.0,12886.0,15804.0,9379.0,10725.0,26318.0,22834.0,9450.0,5891.0,2934.0,5379.0,800,7890,,
D199540105,D-307,2025,7282.0,10094.0,12235.0,11829.0,9839.0,11234.0,19572.0,17184.0,9434.0,11132.0,10674.0,9887.0,800,9240,,
D199540106,D-308,2025,3636.0,4283.0,5860.0,6449.0,5915.0,6511.0,11047.0,7672.0,4792.0,6648.0,5413.0,3819.0,700,9000,,
D199540107,D-309,2025,8078.0,8335.0,10746.0,12825.0,13066.0,11238.0,15115.0,2076.0,1317.0,530.0,515.0,357.0,900,4200,,
D199540109,F-102,2025,21898.0,21621.0,24251.0,24143.0,25980.0,25728.0,29090.0,28661.0,23380.0,26259.0,24840.0,21565.0,800,11910,,
D199540110,F-103,2025,99.0,316.0,575.0,0.0,0.0,1.0,3463.0,10196.0,1106.0,0.0,1.0,1.0,700,22800,,
D199540111,D-316,2025,10215.0,10781.0,12264.0,13673.0,10482.0,11169.0,16375.0,16716.0,11715.0,11801.0,10839.0,11693.0,700,600,,
D199540112,F-104,2025,7041.0,7082.0,9613.0,12555.0,10310.0,10390.0,16982.0,17328.0,10183.0,10203.0,8640.0,11659.0,800,13170,,
D199540113,D-313,2025,12524.0,9872.0,10357.0,10708.0,10301.0,10120.0,11314.0,10004.0,8541.0,8269.0,9041.0,9335.0,700,14850,,
D199540114,F-098,2025,5341.0,2625.0,4015.0,4885.0,3299.0,3651.0,5727.0,6509.0,5170.0,16746.0,21339.0,12378.0,800,15500,,
D199540115,F-097,2025,5925.0,0.0,1306.0,3572.0,165.0,4.0,1531.0,9094.0,9195.0,21016.0,23335.0,9666.0,800,19410,,
D199540116,D-315,2025,496.0,98.0,100.0,3757.0,856.0,103.0,99.0,720.0,7157.0,13131.0,6650.0,4977.0,900,20000,,
D199540117,F-100,2025,29604.0,25908.0,30696.0,32585.0,30459.0,30668.0,36614.0,36470.0,26188.0,23836.0,26526.0,23395.0,1000,12030,,
D199540118,F-101,2025,6411.0,6591.0,10143.0,9975.0,9095.0,10329.0,13076.0,9636.0,7545.0,7624.0,7774.0,5472.0,800,7950,,
D199540119,F-099,2025,8272.0,2960.0,8753.0,10490.0,15038.0,14405.0,12443.0,8808.0,6375.0,9907.0,8337.0,7010.0,800,24000,,
D199540120,D-312,2025,2833.0,551.0,1572.0,4057.0,623.0,481.0,2504.0,1195.0,6731.0,14050.0,10506.0,4773.0,700,18800,,
D199540121,D-314,2025,11892.0,12121.0,15754.0,18025.0,16733.0,17957.0,22731.0,19683.0,15326.0,8992.0,9043.0,6936.0,700,4380,,
D199540122,D-310,2025,34579.0,36756.0,42328.0,29467.0,26288.0,27086.0,38886.0,33729.0,24033.0,25842.0,25346.0,22664.0,950,22620,,
D199610004,F-105,2025,12179,10630,13084,13101,13861,14088,14077,15132,11258,11957,12862,11386,,,,제주시DB(분기→월 v5)
D199610005,F-108,2025,12796,11201,14013,15947,17552,18460,19099,19022,12274,12355,13378,11739,,,,제주시DB(분기→월 v5)
D199610009,F-109,2025,955,841,1034,423,732,1983,2048,2243,4375,5274,5696,5094,,,,제주시DB(분기→월 v5)
D199610010,F-107,2025,15469,13344,16434,10785,10960,16656,17089,18220,14192,17707,17829,16329,,,,제주시DB(분기→월 v5)
D199610011,F-111,2025,4245,3841,4420,4826,5658,7981,7937,8722,7387,7971,8750,7585,,,,제주시DB(분기→월 v5)
D199610020,F-110,2025,18599,16438,19379,20535,20325,14550,14460,15184,9708,10239,10941,9075,,,,제주시DB(분기→월 v5)
D199610021,F-106,2025,2920,2581,4620,6723,7595,9092,9017,9369,4060,4227,3598,4728,,,,제주시DB(분기→월 v5)
D199610022,F-112,2025,11854,10346,12734,12809,12273,8352,8345,8971,9979,11428,12293,10882,,,,제주시DB(분기→월 v5)
D199620028,F-115,2025,6290.0,4988.0,5941.0,6485.0,6826.0,6365.0,11562.0,9017.0,7123.0,10259.0,11186.0,10565.0,800,5400,,
D199620033,F-113,2025,14052.0,11577.0,16472.0,17529.0,17270.0,16987.0,22612.0,20962.0,17900.0,17734.0,16654.0,16746.0,500,6000,,
D199620034,F-114,2025,14096.0,12010.0,15426.0,16303.0,16738.0,16617.0,19590.0,19369.0,16333.0,15565.0,13909.0,13996.0,600,5700,,
D199620035,D-319,2025,9484.0,13066.0,10744.0,4948.0,4582.0,6091.0,10893.0,8358.0,7329.0,5792.0,3434.0,4477.0,600,5700,,
D199620043,F-116,2025,6701.0,6446.0,7962.0,8078.0,8078.0,7943.0,14175.0,10562.0,7834.0,7853.0,7215.0,6708.0,700,12000,,
D199620044,F-118,2025,3520.0,5667.0,10952.0,12534.0,10588.0,11257.0,16744.0,16395.0,10878.0,12041.0,10591.0,8942.0,900,10000,,
D199620045,D-263-1,2025,8415.0,6558.0,13883.0,16616.0,14010.0,15595.0,18600.0,17314.0,11343.0,13448.0,11607.0,8338.0,700,4500,,
D199630016,F-136,2025,6997,5825,7126,4318,3821,1129,2,3,2,3,2,3,,,,제주시DB(분기→월 v5)
D199630017,F-131,2025,12729,10597,12964,17839,19245,18477,22307,23058,20390,23861,21202,22669,,,,제주시DB(분기→월 v5)
D199630018,F-132,2025,12542,10441,12342,11283,12163,11939,13555,13817,12218,14298,12704,13583,,,,제주시DB(분기→월 v5)
D199630019,F-137,2025,2811,2340,4707,10174,10840,14381,10180,7754,6857,7958,7047,7650,,,,제주시DB(분기→월 v5)
D199630020,F-133,2025,12782,10641,12990,13053,13908,13341,15671,15958,13569,15196,13198,14284,,,,제주시DB(분기→월 v5)
D199630021,F-153,2025,12340,10215,12351,12115,13195,13668,15815,15265,13118,15137,13035,14737,,,,제주시DB(분기→월 v5)
D199630022,F-159,2025,23367,19409,23122,20728,29546,29380,29098,17962,15896,34864,21778,22335,,,,제주시DB(분기→월 v5)
D199630023,F-160,2025,14165,11766,16749,22961,29246,28118,27598,20792,18400,40330,25024,25664,,,,제주시DB(분기→월 v5)
D199630024,F-161,2025,21801,18109,23010,25234,22322,19817,18236,7067,6254,14328,9163,9131,,,,제주시DB(분기→월 v5)
D199630025,F-162,2025,11694,9713,11098,8126,2259,621,1173,2406,2129,4669,2917,2991,,,,제주시DB(분기→월 v5)
D199630026,F-167,2025,889,740,1595,2785,3535,3391,2994,2547,2133,2228,2215,2317,,,,제주시DB(분기→월 v5)
D199630027,F-168,2025,7080,5891,8079,9531,11560,10978,11484,11586,9701,10131,10075,10539,,,,제주시DB(분기→월 v5)
D199630028,F-126,2025,5211,4322,6016,8122,8940,9458,11213,12589,12208,14523,11286,11734,,,,제주시DB(분기→월 v5)
D199630058,F-128,2025,2820,2347,3007,3526,3757,3366,1239,181,160,185,164,178,,,,제주시DB(분기→월 v5)
D199630059,F-134,2025,14091,11730,14351,14451,15618,15665,17449,17701,15653,18318,16277,17403,,,,제주시DB(분기→월 v5)
D199630060,F-149,2025,10327,8549,10587,12314,13412,13323,15360,10761,9247,10670,9050,10340,,,,제주시DB(분기→월 v5)
D199630061,F-144,2025,3157,2613,3599,5258,5698,5177,5835,6076,5222,6025,5107,5873,,,,제주시DB(분기→월 v5)
D199630062,F-155,2025,16681,13809,17004,23150,25347,24673,25721,21196,18215,21018,18092,20450,,,,제주시DB(분기→월 v5)
D199630063,F-146,2025,14331,11863,14708,19834,21680,21432,21713,19956,17149,19788,16181,18941,,,,제주시DB(분기→월 v5)
D199630064,F-148,2025,5549,4594,5656,7190,8118,7687,7915,7498,6444,7435,6079,7113,,,,제주시DB(분기→월 v5)
D199630065,F-152,2025,723,599,739,833,907,1201,1476,1046,898,1037,879,1005,,,,제주시DB(분기→월 v5)
D199630066,F-165,2025,8339,6939,11770,16848,19848,18720,18402,17557,14701,15352,15267,15971,,,,제주시DB(분기→월 v5)
D199630067,F-169,2025,5483,4562,8215,12264,11951,10706,14559,17555,14699,15350,15265,15969,,,,제주시DB(분기→월 v5)
D199630068,F-127,2025,1354,1123,1937,3599,3953,4307,6653,7588,7359,8736,6976,7253,,,,제주시DB(분기→월 v5)
D199630083,F-129,2025,1,0,1,1,1356,1862,528,152,134,157,139,149,,,,제주시DB(분기→월 v5)
D199630084,F-150,2025,41478,34335,41267,38572,42011,28462,16189,3154,2711,3128,2692,3043,,,전년 자료 없음 — 외삽,제주시DB(분기→월 v5)
D199630085,F-142,2025,5063,4192,5217,7705,8708,10965,11309,9491,8156,9412,7939,9097,,,,제주시DB(분기→월 v5)
D199630086,F-151,2025,5632,4662,5796,8366,9111,10008,12020,9038,7767,8962,7483,8622,,,,제주시DB(분기→월 v5)
D199630087,F-147,2025,30753,25457,30753,14472,16257,22024,26836,34409,29569,34120,27900,32659,,,,제주시DB(분기→월 v5)
D199630088,F-141,2025,13851,11465,14097,15077,16421,16426,18681,15681,13475,15549,12365,14565,,,,제주시DB(분기→월 v5)
D199630089,F-157,2025,21494,17853,21673,20854,19889,18051,17435,12579,11132,25502,16197,16130,,,,제주시DB(분기→월 v5)
D199630090,F-122,2025,3845,3189,3965,4397,4713,4534,6912,7878,7640,9070,7242,7530,,,,제주시DB(분기→월 v5)
D199630091,F-120,2025,10335,8571,10377,9921,9058,5507,505,339,329,391,310,322,,,,제주시DB(분기→월 v5)
D199630092,F-119,2025,2915,2418,3826,6381,4544,,3789,4398,4265,5067,4023,4183,,,2→3차 역행,제주시DB(분기→월 v5)
D199630093,F-123,2025,14511,12034,13756,11959,13160,14453,13100,14384,13950,16577,13168,13692,,,,제주시DB(분기→월 v5)
D199630094,F-124,2025,10997,9121,12517,16435,15099,9926,15995,17966,17423,20715,16092,16731,,,,제주시DB(분기→월 v5)
D199630095,F-121,2025,8100,6718,7396,5855,5707,4455,7997,8982,8711,10357,8045,8365,,,,제주시DB(분기→월 v5)
D199630132,F-130,2025,4636,3859,4721,4728,5019,4861,7729,8453,7475,8674,7682,8339,,,,제주시DB(분기→월 v5)
D199630133,F-139,2025,25450,21067,25435,24663,26862,25672,28113,27681,23787,27448,23263,26565,,,,제주시DB(분기→월 v5)
D199630134,F-140,2025,13837,11454,14061,15428,16803,11583,120,1841,1582,1826,1548,1767,,,오타 자동보정 (옵션A); 2→3차 역행,제주시DB(분기→월 v5)
D199630135,F-138,2025,13256,10973,13049,11113,12103,10440,8125,6402,5502,6348,5353,6132,,,,제주시DB(분기→월 v5)
D199630136,F-156,2025,21057,17490,25777,33001,23921,20091,21278,20693,18313,41953,26361,26221,,,,제주시DB(분기→월 v5)
D199630137,F-166,2025,12461,10368,12909,13506,14601,13475,14693,15332,12838,13407,13838,14038,,,,제주시DB(분기→월 v5)
D199630138,F-164,2025,1644,1368,2346,4389,5174,5315,5810,5742,2499,2610,2548,2585,,,,제주시DB(분기→월 v5)
D199630139,F-125,2025,4922,4082,5081,5278,5280,4204,6654,7534,7306,8679,6891,7165,,,,제주시DB(분기→월 v5)
D199630148,F-158,2025,9917,8237,8832,5067,4999,4573,7797,12388,10963,24029,14910,15291,,,,제주시DB(분기→월 v5)
D199630149,F-135,2025,2,1,2,664,1225,3469,4496,4619,4085,4787,4227,4520,,,,제주시DB(분기→월 v5)
D199630150,F-143,2025,3224,2668,3242,3299,3668,4106,4952,5373,4617,5327,4515,5193,,,,제주시DB(분기→월 v5)
D199630151,F-163,2025,742,616,1789,3601,8481,8780,9662,9741,8621,19749,12409,12344,,,,제주시DB(분기→월 v5)
D199640096,F-196,2025,7219.0,2819.0,5500.0,7372.0,3682.0,4124.0,7905.0,7015.0,7693.0,25575.0,16310.0,10303.0,600,18000,,
D199640098,F-182,2025,21641.0,15557.0,19122.0,21524.0,19082.0,22241.0,12199.0,16453.0,8014.0,15999.0,20121.0,16171.0,600,9000,,
D199640099,F-185,2025,15868.0,13928.0,13152.0,12215.0,10343.0,7927.0,12619.0,8189.0,5002.0,4312.0,3398.0,3614.0,800,15000,,
D199640100,F-172,2025,512.0,71.0,583.0,1318.0,958.0,2287.0,8578.0,6677.0,16349.0,10053.0,7566.0,7612.0,800,15000,,
D199640149,F-186,2025,17290.0,14194.0,20519.0,9159.0,7165.0,22062.0,23527.0,17572.0,2784.0,8227.0,20343.0,20822.0,700,8190,,
D199640150,F-184,2025,29374.0,26362.0,17349.0,19766.0,17142.0,18044.0,28066.0,25714.0,16088.0,14665.0,12984.0,8501.0,800,8250,,
D199640151,F-199,2025,3018.0,3301.0,4130.0,4342.0,3477.0,3956.0,9108.0,5962.0,3340.0,5436.0,5533.0,5183.0,500,8600,,
D199640152,F-183,2025,19444.0,17900.0,24919.0,26828.0,23389.0,22655.0,32049.0,27157.0,16497.0,16879.0,15239.0,15607.0,600,9630,,
D199640183,D-327,2025,5708.0,7666.0,11644.0,14700.0,9269.0,10889.0,19737.0,15341.0,6338.0,6660.0,5023.0,3519.0,700,21000,,
D199640225,F-202,2025,14762.0,14310.0,20404.0,24470.0,22023.0,22991.0,37084.0,28791.0,21723.0,23216.0,19347.0,11495.0,700,21000,,
D199640226,F-203,2025,4092.0,5835.0,8091.0,9838.0,7215.0,8591.0,12563.0,8830.0,7159.0,7041.0,6767.0,5768.0,600,9000,,
D199640227,F-190,2025,4173.0,272.0,4177.0,3732.0,521.0,963.0,6486.0,4313.0,3248.0,15935.0,10615.0,7590.0,900,18700,,
D199640228,F-189,2025,13425.0,8767.0,13724.0,11986.0,7254.0,7852.0,12579.0,14252.0,17058.0,26130.0,19802.0,15756.0,1500,39800,,
D199710012,F-217,2025,16234,14597,17922,19324,19097,17552,17462,18893,14245,15327,17487,14524,,,,제주시DB(분기→월 v5)
D199710013,F-218,2025,12789,11500,14119,13966,13636,13644,13574,14686,12195,13340,15220,12641,,,,제주시DB(분기→월 v5)
D199710016,F-216,2025,18406,16121,19816,19952,20249,21720,22436,23798,15558,16570,17490,15747,,,,제주시DB(분기→월 v5)
D199710017,F-214,2025,11648,10229,10576,9885,10100,11142,11616,12371,8149,8495,8925,7276,,,,제주시DB(분기→월 v5)
D199710018,F-215,2025,4386,4010,4946,5608,5708,6174,6303,7736,5582,5312,6098,5221,,,,제주시DB(분기→월 v5)
D199710019,F-204,2025,5133,4480,5514,9030,10098,10514,10506,11293,7058,7160,7702,6817,,,,제주시DB(분기→월 v5)
D199710025,F-220,2025,14146,12874,15307,17278,18014,17786,17965,19760,11060,10801,12243,10132,,,,제주시DB(분기→월 v5)
D199710026,F-219,2025,20716,18978,23229,22817,21056,20994,21874,24225,13044,12468,14456,11700,,,,제주시DB(분기→월 v5)
D199720002,D-320,2025,13611.0,13497.0,14679.0,19992.0,18820.0,20376.0,19690.0,17222.0,14016.0,20515.0,19161.0,15651.0,600,5700,,
D199720003,F-117,2025,8211.0,8824.0,12944.0,14337.0,14021.0,15331.0,25364.0,18080.0,10454.0,15207.0,12042.0,9329.0,600,5700,,
D199720017,F-226,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,5700,,
D199720018,F-222,2025,3193.0,3328.0,4868.0,6000.0,5819.0,6585.0,13984.0,8900.0,7027.0,6598.0,6286.0,3640.0,600,8500,,
D199720019,F-224,2025,15304.0,12793.0,21970.0,20821.0,21174.0,19967.0,27873.0,22981.0,17660.0,19232.0,17274.0,12732.0,950,10000,,
D199720020,F-223,2025,4253.0,6113.0,10724.0,11066.0,11216.0,11895.0,19871.0,16443.0,11916.0,17189.0,17770.0,15610.0,750,5700,,
D199720021,F-225,2025,4897.0,5802.0,9512.0,11530.0,10200.0,12126.0,18406.0,12530.0,8432.0,10489.0,8484.0,6035.0,600,5700,,
D199720024,F-221,2025,5014.0,5390.0,6703.0,6704.0,5736.0,7529.0,14166.0,9941.0,5661.0,7111.0,5832.0,3703.0,800,6600,,
D199720026,F-231,2025,5656.0,6321.0,8588.0,8341.0,8290.0,9060.0,15560.0,14016.0,11457.0,11248.0,10094.0,9555.0,550,5700,,
D199720027,F-230,2025,8131.0,7735.0,12341.0,13996.0,13767.0,12529.0,24458.0,20004.0,13078.0,12417.0,10956.0,8153.0,600,5700,,
D199720028,F-227,2025,4634.0,6774.0,9976.0,11368.0,12047.0,10703.0,19344.0,13306.0,7500.0,8856.0,6356.0,9584.0,700,6000,,
D199720029,F-229,2025,5538.0,5751.0,10009.0,12611.0,8021.0,7841.0,18493.0,12571.0,7161.0,10296.0,9368.0,5995.0,600,5700,,
D199720030,F-228,2025,22760.0,24140.0,26012.0,27002.0,27672.0,27806.0,28511.0,33151.0,29741.0,27027.0,25452.0,22767.0,850,5700,,
D199730036,F-207,2025,3,2,2,2,2,2,2,1,1,1,1,1,,,,제주시DB(분기→월 v5)
D199730037,F-208,2025,7680,6357,7900,9082,9903,9383,10295,10760,9246,10669,8731,10237,,,,제주시DB(분기→월 v5)
D199730038,F-212,2025,1247,1038,1230,1184,78088,91025,53291,17986,15060,15728,15640,16361,,,오타 자동보정 (옵션A); 전년 자료 없음 — 외삽,제주시DB(분기→월 v5)
D199730039,F-145,2025,2005,1659,2300,4521,4930,4677,4625,4455,3828,4418,3708,4296,,,,제주시DB(분기→월 v5)
D199730040,F-154,2025,7095,5884,7297,12319,12692,10350,15194,17066,16551,19678,15286,15894,,,,제주시DB(분기→월 v5)
D199730052,F-206,2025,39138,32581,38854,37636,40540,37952,40930,41188,36423,42666,37749,40361,,,,제주시DB(분기→월 v5)
D199730053,F-209,2025,5627,4658,5733,6353,7050,7460,8037,8360,7184,8290,6780,7940,,,,제주시DB(분기→월 v5)
D199730054,F-213,2025,16888,14028,17712,19057,20179,18849,19887,15950,14115,32336,20680,20609,,,,제주시DB(분기→월 v5)
D199730055,F-211,2025,16660,13861,17688,19809,23354,21719,22280,22550,16445,17174,16348,16899,,,,제주시DB(분기→월 v5)
D199730056,F-205,2025,4576,3795,5595,8377,8172,6500,11288,12809,12422,14756,11715,12181,,,,제주시DB(분기→월 v5)
D199730057,F-241,2025,13707,11411,13960,17501,19529,16775,13026,11585,10245,11889,10529,11430,,,,제주시DB(분기→월 v5)
D199730059,F-210,2025,4097,3392,4184,4959,5401,6238,7285,4569,3926,4530,3820,4376,,,,제주시DB(분기→월 v5)
D199730061,F-263,2025,17088,14217,20573,25682,25435,22898,24024,24296,20343,21245,21127,22101,,,,제주시DB(분기→월 v5)
D199730063,F-235,2025,13604,11283,13634,12480,12976,11295,15396,17361,16836,20000,15879,16510,,,,제주시DB(분기→월 v5)
D199730073,F-257,2025,8049,6663,8609,10945,12212,15454,14046,12166,10455,12064,10222,11753,,,,제주시DB(분기→월 v5)
D199730074,F-239,2025,64805,53948,65999,16994,18404,18092,20666,21092,18652,21827,19395,20737,,,,제주시DB(분기→월 v5)
D199730079,F-252,2025,3882,3214,3957,4862,5438,4897,4471,3820,3282,3787,3194,3658,,,,제주시DB(분기→월 v5)
D199730080,F-251,2025,1852,1533,5213,12613,13737,13171,13863,6233,5357,6181,5320,6014,,,,제주시DB(분기→월 v5)
D199730081,F-259,2025,2048,1695,2229,2953,3216,3153,3376,2781,2390,2758,2339,2672,,,,제주시DB(분기→월 v5)
D199730082,F-258,2025,8688,7192,8772,9197,10017,10495,12296,12191,8286,7350,6253,7032,,,,제주시DB(분기→월 v5)
D199730083,F-248,2025,5524,4572,10019,20162,21959,19402,16369,4479,3849,4441,3743,4287,,,,제주시DB(분기→월 v5)
D199730084,F-253,2025,3437,2845,3346,3242,3531,3261,3469,3509,3016,3480,2949,3392,,,,제주시DB(분기→월 v5)
D199730085,F-256,2025,36696,30377,36588,38358,41550,35963,39309,40285,34619,39947,33847,38917,,,,제주시DB(분기→월 v5)
D199730087,F-261,2025,18009,14908,18357,20108,21779,20658,21320,20897,17958,20722,17382,20121,,,,제주시DB(분기→월 v5)
D199730088,F-254,2025,7934,6568,8119,10152,11366,12649,12231,11286,9699,11191,9163,10755,,,,제주시DB(분기→월 v5)
D199730089,F-255,2025,15584,12901,15791,14508,15923,15736,17055,17914,15394,17764,14528,17013,,,,제주시DB(분기→월 v5)
D199730090,F-242,2025,13336,11101,13386,13245,14320,14404,15993,16196,14322,16760,14892,15922,,,,제주시DB(분기→월 v5)
D199730091,F-245,2025,15126,12592,15405,7400,5686,2762,724,406,359,417,369,401,,,,제주시DB(분기→월 v5)
D199730092,F-244,2025,16301,13570,16901,17733,19134,18941,21147,21450,18968,22197,19723,21087,,,,제주시DB(분기→월 v5)
D199730093,F-243,2025,5339,4445,5438,7296,8095,8652,11126,11656,10308,12079,10666,11404,,,,제주시DB(분기→월 v5)
D199730094,F-246,2025,17044,14188,18389,20598,21894,19088,20820,21012,18581,21756,19289,20623,,,,제주시DB(분기→월 v5)
D199730098,F-234,2025,8762,7266,9847,13705,13203,9511,11258,12639,12257,14560,11560,12019,,,,제주시DB(분기→월 v5)
D199730099,F-232,2025,6221,5159,5974,4326,5068,5490,12088,13783,13367,15879,12607,13108,,,전년 자료 없음 — 외삽,제주시DB(분기→월 v5)
D199730100,F-233,2025,6474,5369,7465,9182,9989,10461,9382,10292,9981,11861,9422,9796,,,,제주시DB(분기→월 v5)
D199730101,F-236,2025,5258,4360,5394,5504,5452,3620,6310,7161,6945,8250,6550,6810,,,,제주시DB(분기→월 v5)
D199730102,F-238,2025,1,0,1,3,3,2,807,969,940,1116,891,927,,,,제주시DB(분기→월 v5)
D199730103,F-237,2025,9592,7955,10666,12462,8022,881,11225,12608,12227,14522,11206,11652,,,,제주시DB(분기→월 v5)
D199730105,F-250,2025,4600,3808,4892,12281,13376,10894,9280,7362,6327,7300,6096,7023,,,,제주시DB(분기→월 v5)
D199730107,F-240,2025,,,1,4,4,47,134,155,137,159,140,153,,,,제주시DB(분기→월 v5)
D199730108,F-247,2025,2972,2474,3038,3106,2894,77,155,175,155,181,160,172,,,,제주시DB(분기→월 v5)
D199730109,F-266,2025,6646,5529,9239,13075,14857,13889,13063,11928,9987,10430,10372,10850,,,,제주시DB(분기→월 v5)
D199730132,F-262,2025,49861,41275,37708,,1540,14957,15395,12630,10854,12524,10565,12105,,,1→2차 역행,제주시DB(분기→월 v5)
D199730133,F-260,2025,24843,20565,25323,25327,26563,24881,26702,26767,23002,26542,22280,25811,,,,제주시DB(분기→월 v5)
D199730134,R-001,2025,11259,9338,11773,12418,13271,12832,13694,15248,14788,17556,14018,14575,,,,제주시DB(분기→월 v5)
D199740086,F-289,2025,11373.0,4502.0,6323.0,7411.0,4455.0,2182.0,7260.0,8993.0,9868.0,19263.0,16759.0,11022.0,1000,13700,,
D199740087,F-277,2025,17250.0,17148.0,20900.0,25095.0,20986.0,19762.0,31655.0,28450.0,14227.0,15475.0,13056.0,12601.0,700,11250,,
D199740088,F-281,2025,9974.0,7706.0,13679.0,18520.0,12857.0,13953.0,30181.0,26631.0,14193.0,12570.0,12594.0,10982.0,600,10950,,
D199740089,F-276,2025,12697.0,13659.0,15471.0,17712.0,16575.0,16324.0,22922.0,21621.0,15766.0,16505.0,15682.0,16431.0,600,11670,,
D199740090,F-287,2025,5984.0,7914.0,12330.0,15267.0,13223.0,13756.0,23733.0,21001.0,13251.0,13018.0,12406.0,7974.0,1200,23000,,
D199740091,F-278,2025,26825.0,26575.0,30342.0,29424.0,21837.0,21929.0,29542.0,29314.0,18238.0,16016.0,16792.0,16089.0,1000,11190,,
