permit_no,well_id,year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,capacity_m3d,permit_m3m,remark,source
D199640151,F-199,2021,1591.0,2060.0,2832.0,3683.0,3261.0,4338.0,4459.0,3693.0,2099.0,3055.0,3685.0,2573.0,600,17100,,
D199640152,F-183,2021,12639.0,16020.0,19098.0,23539.0,24086.0,22742.0,20122.0,26290.0,13008.0,10848.0,10951.0,12580.0,600,9630,,
D199640183,D-327,2021,4213.0,5077.0,6488.0,6444.0,10095.0,8288.0,7273.0,11519.0,5194.0,4696.0,4679.0,4167.0,700,21000,,
D199640225,F-202,2021,12688.0,13828.0,17768.0,18147.0,20023.0,19378.0,23907.0,22827.0,14937.0,20069.0,15917.0,14228.0,700,12990,,
D199640226,F-203,2021,486.0,351.0,365.0,655.0,743.0,831.0,551.0,495.0,347.0,274.0,201.0,112.0,600,12750,,
D199640227,F-190,2021,6766.0,2395.0,3836.0,4881.0,8036.0,6471.0,3273.0,3454.0,2928.0,4215.0,6967.0,4073.0,900,25560,,
D199640228,F-189,2021,11888.0,8076.0,5772.0,6446.0,10179.0,8037.0,7982.0,6982.0,8491.0,12685.0,29552.0,12942.0,800,22800,,
D199710012,F-217,2021,23373,12414.4,15894.9,14487,22259.5,13251.9,10205,10417.3,12014.0,14253,8372.9,10474.3,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199710013,F-218,2021,13538,9031.0,10134.9,20072,10144.3,10733.5,14367,11237.0,11103.7,16425,9180.9,8933.1,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199710016,F-216,2021,16577,1237.1,1239.4,20688,286.9,282.3,19813,1568.0,1593.9,18267,1512.7,1460.7,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199710017,F-214,2021,2761,7933.7,8954.5,5162,11060.7,14350.1,3664,22782.6,23703.6,3325,10103.7,9087.7,600,18000,2→3차 역행,사후관리DB(원본월별·5년이용량분석)
D199710018,F-215,2021,1971,2302.2,2883.8,3242,4131.8,4273.9,1819,3335.0,4021.3,1671,3000.9,3352.2,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199710019,F-204,2021,5603,7001.1,8000.4,8547,8872.0,10668.6,6383,9434.5,10994.3,5097,8247.9,6216.3,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199710025,F-220,2021,5033,8189.2,8877.4,10510,11588.1,15686.9,6755,13327.2,13372.0,5883,15712.0,13622.5,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199710026,F-219,2021,3409,4512.9,4976.0,4065,5968.1,6294.6,4184,6849.3,7247.3,3986,5556.7,5862.9,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199720002,D-320,2021,10232.0,11782.0,11274.0,8723.0,9138.0,9486.0,14505.0,15925.0,12790.0,7385.0,5594.0,8663.0,600,5700,,
D199720003,F-117,2021,1876.0,2478.0,2909.0,3894.0,5065.0,4565.0,4945.0,5252.0,3171.0,4943.0,4562.0,2708.0,600,5700,,
D199720017,F-226,2021,5895.0,6893.0,8933.0,11192.0,13026.0,11392.0,10387.0,9821.0,7623.0,9332.0,7842.0,5401.0,600,5700,,
D199720018,F-222,2021,3046.0,2586.0,2921.0,4334.0,5617.0,5759.0,5567.0,5737.0,5435.0,4094.0,4405.0,3033.0,600,5700,,
D199720019,F-224,2021,6927.0,8991.0,18879.0,22196.0,21126.0,18465.0,15711.0,17972.0,10960.0,11516.0,13763.0,7538.0,950,5700,,
D199720020,F-223,2021,5065.0,7779.0,10845.0,14337.0,19331.0,16270.0,15782.0,15902.0,8664.0,8445.0,9041.0,4996.0,750,5700,,
D199720021,F-225,2021,4466.0,6334.0,8141.0,10934.0,13393.0,11020.0,11812.0,12225.0,7468.0,6975.0,7193.0,4548.0,600,5700,,
D199720024,F-221,2021,1645.0,2627.0,2075.0,5797.0,5311.0,5786.0,6329.0,6053.0,3959.0,4398.0,4356.0,4151.0,800,6600,,
D199720026,F-231,2021,7971.0,7565.0,6238.0,8333.0,11257.0,9714.0,10668.0,9965.0,6881.0,8346.0,7859.0,6760.0,550,5700,,
D199720027,F-230,2021,5202.0,5775.0,6601.0,9509.0,9235.0,10106.0,10018.0,8290.0,6167.0,6468.0,5404.0,3954.0,600,5700,,
D199720028,F-227,2021,4207.0,4897.0,4911.0,8654.0,8112.0,8766.0,7070.0,7627.0,6810.0,7744.0,5004.0,6722.0,700,6000,,
D199720029,F-229,2021,3758.0,5365.0,5438.0,7519.0,8115.0,8406.0,8191.0,5959.0,4751.0,4616.0,3918.0,2321.0,600,5700,,
D199720030,F-228,2021,13898.0,14152.0,17282.0,21069.0,24948.0,24047.0,23500.0,26851.0,20683.0,16981.0,18117.0,15666.0,850,5700,,
D199730036,F-207,2021,7,23.8,21.4,629,0,0,105,9593.8,9.2,3,8.8,5.9,700,21000,,사후관리DB(원본월별·5년이용량분석)
D199730037,F-208,2021,1167,1260.0,1604.3,2233,1997.5,2357.7,1825,2144.1,3207.0,1333,2393.9,1545.1,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199730038,F-212,2021,10344,6349.7,7342.1,13736,7079.1,7336.2,20616,9140.4,13087.1,12673,11209.2,14782.2,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199730039,F-145,2021,1482,2503.6,2031.6,4869,7306.9,7675.7,4111,4356.0,4453.7,2103,5074.7,4214.4,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199730040,F-154,2021,2264,3365.8,2101.7,6008,5421.3,6568.2,3289,4908.9,5412.6,3135,6690.7,9682.0,800,12000,,사후관리DB(원본월별·5년이용량분석)
D199730052,F-206,2021,15424,12487.5,15409.5,22286,17474.1,22432.2,19194,20674,20672,16566,18679,19693,900,24000,,사후관리DB(원본월별·5년이용량분석)
D199730053,F-209,2021,6585,5263.7,5199.5,7739,5302.8,6202.0,9935,4749.4,5209.1,6976,4827.7,4577.0,800,24000,,사후관리DB(원본월별·5년이용량분석)
D199730054,F-213,2021,5182,15592.4,10652.2,6108,9620.3,10361.5,5897,10669.2,10895.3,4855,8884.2,7913.5,1000,30000,,사후관리DB(원본월별·5년이용량분석)
D199730055,F-211,2021,9183,9183.4,9394.3,17707,8166.2,10131.0,16335,10171.3,13994.5,11999,6477.4,8131.2,600,18000,,사후관리DB(원본월별·5년이용량분석)
D199730056,F-205,2021,1485,9455.7,5784.0,3046,5181.1,9346.9,2401,51.7,65.5,2013,104.3,207.2,1000,24000,,사후관리DB(원본월별·5년이용량분석)
D199730057,F-241,2021,7426,8183.5,8382.7,16341,11205.5,15487.2,13568,10419.8,5185.7,9842,10583.6,11617.9,600,24000,,사후관리DB(원본월별·5년이용량분석)
D199730059,F-210,2021,294,135.5,136.9,1408,125.4,652.3,3976,123.9,81.8,106,1576.7,5.2,800,24000,,사후관리DB(원본월별·5년이용량분석)
