permit_no,well_id,year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,capacity_m3d,permit_m3m,remark,source
D199720029,F-229,2019,4463.35,1428.35,7165.8,9528.02,9868.52,8240.73,6014.15,7668.72,3294.6,4358.8,5182.84,2012.6,600,18000,,
D199720030,F-228,2019,5680.49,12725.07,16525.05,20261.89,19121.99,24308.97,20792.08,19276.63,15225.14,10100.02,13775.97,9477.05,850,25500,,
D199740086,F-289,2019,2.88,3.85,2.88,2.18,1.64,4.36,7.69,9.62,16.35,38.22,14.08,6.04,1200,36000,,
D199740087,F-277,2019,7956.47,14541.52,13781.89,21821.2,20298.9,19933.18,19975.73,14100.05,9828.4,1945.76,2381.42,2337.36,700,21000,,
D199740088,F-281,2019,5135.08,8473.44,8805.01,16317.75,14637.23,14606.06,13687.87,15221.02,12194.39,11772.24,8388.59,7564.99,600,18000,,
D199740089,F-276,2019,4284.96,3937.29,3344.61,7368.67,7857.57,9019.82,9644.77,8123.32,7324.56,4267.55,6736.57,3676.12,600,18000,,
D199740090,F-287,2019,3658.74,3642.87,4232.26,4860.96,6184.51,8243.63,18417.42,15745.13,18641.19,6560.51,9953.71,7748.25,600,18000,,
D199740091,F-278,2019,15138.79,15110.76,13594.61,15256.54,14819.6,15397.67,14932.23,15370.53,15351.53,14686.61,15312.18,14834.52,1000,30000,,
D199740092,F-280,2019,6643.08,8277.19,9187.08,13904.7,13655.41,13615.37,12209.18,12564.96,8139.89,6257.05,7795.65,6203.02,800,24000,,
D199740093,F-279,2019,5227.89,7214.28,9216.62,13928.91,12591.9,12012.18,10114.55,10483.37,7800.84,5670.25,9052.28,7465.88,600,18000,,
D199740094,F-290,2019,1199.62,1789.77,2287.64,6773.5,10093.42,12087.53,7754.76,6149.58,9605.22,4502.6,8710.52,6622.55,600,18000,,
D199740095,F-293,2019,596.86,2787.18,932.76,4800.82,9088.04,8037.04,1436.47,1163.61,1700.31,2606.84,12271.99,5188.88,700,21000,,
D199740096,F-288,2019,231.16,1325.33,0.0,1892.21,4255.59,5483.65,475.44,432.99,820.71,625.44,10154.14,7106.2,800,24000,,
D199740103,F-269,2019,6679.52,9053.22,7104.01,13392.1,13830.01,18427.55,13743.86,14029.48,13218.8,5555.51,8183.37,7285.26,800,24000,,
D199740122,F-272,2019,11317.78,9722.08,11348.66,15286.78,4399.29,11187.04,9791.56,14493.26,13463.6,9850.38,9163.22,8616.8,750,22500,,
D199740125,F-291,2019,2056.64,7667.46,4013.44,6370.47,13152.04,16696.59,6761.56,2909.3,4978.64,8900.05,20646.91,16331.33,800,24000,,
D199740127,F-294,2019,1244.91,2435.11,1174.56,2880.7,4129.52,4706.05,1792.13,1612.33,13303.19,14856.89,14645.83,5898.2,600,18000,,
D199740128,F-295,2019,521.99,1413.61,1321.2,3379.27,5969.84,8750.51,4531.19,3184.52,3954.04,2485.38,8131.54,4256.24,700,21000,,
D199740129,F-273,2019,843.79,907.53,750.96,798.87,773.99,749.11,636.51,180.27,113.71,750.87,797.97,780.47,900,27000,,
D199740130,F-275,2019,8565.75,7565.48,8289.48,9259.81,9159.82,8058.29,6852.43,9890.89,6396.34,6034.63,2759.42,0.0,600,18000,,
D199740131,F-274,2019,21351.54,21809.45,20899.78,24690.41,23123.65,23041.51,22004.53,0.0,11942.73,9618.25,6182.87,4316.3,600,18000,,
D199740143,F-348,2019,8904.33,11608.38,13250.51,16137.97,14679.84,15267.2,14567.64,13773.12,11873.45,10334.21,12624.0,8071.23,1000,30000,,
D199740144,F-284,2019,5131.29,6158.79,5822.9,9059.09,7571.76,8431.93,6557.85,7166.47,6157.18,4186.33,5396.49,3509.45,600,18000,,
D199740145,F-283,2019,2434.58,5294.57,5792.92,7625.97,5586.54,5350.93,5590.58,6283.26,5090.06,3987.17,2879.0,4196.26,700,21000,,
D199740146,F-282,2019,5240.34,6664.56,7692.25,16243.04,13563.76,14005.76,13937.22,13250.22,10594.28,6685.65,8424.79,7792.03,700,21000,,
D199740147,F-285,2019,6472.22,11608.9,11009.62,19721.06,17831.9,17995.51,17588.38,14030.75,12133.99,7906.69,11017.23,9280.27,700,21000,,
D199740148,F-286,2019,8122.09,5244.09,4830.93,8466.72,7442.89,6318.3,4204.17,4256.7,4528.72,3741.33,4842.37,2420.08,700,21000,,
D199740161,F-297,2019,7975.1,6627.16,9067.62,13950.63,10919.71,8692.99,9516.77,10082.28,7180.4,4323.11,5490.89,5851.06,700,21000,,
D199740162,F-339,2019,14340.76,9986.79,9486.3,14099.72,14959.46,16962.96,13961.55,13672.92,11953.44,7106.83,9633.99,7879.2,800,24000,,
D199740163,F-271,2019,24267.03,23284.74,21067.61,25286.58,24932.64,26193.3,24544.5,25158.63,26345.49,25159.82,25044.84,23907.37,1000,30000,,
D199740190,F-292,2019,2916.14,3856.76,2420.21,8522.57,9024.93,13779.79,4162.1,3079.18,5001.88,4549.43,12910.6,7671.07,800,24000,,
D199740205,F-198,2019,2027.36,1885.22,1406.44,8490.98,4862.68,1103.45,1451.32,2506.15,4339.0,9923.6,11300.11,1211.93,800,24000,,
D199740206,F-197,2019,2477.19,4595.45,1150.33,11373.88,7446.28,547.22,473.67,1129.74,4763.14,12794.03,18048.72,1079.73,800,24000,,
D199740207,F-195,2019,2469.23,6707.96,3656.23,5127.23,13289.97,18573.89,4647.18,2624.64,5825.93,5693.55,17820.54,9505.7,700,21000,,
D199740208,F-192,2019,1227.18,4098.07,1547.41,5651.77,4431.75,6516.14,1600.5,605.99,1580.95,1019.25,8197.2,3549.16,700,21000,,
D199740209,F-191,2019,5028.61,8595.48,5618.38,11983.7,13620.17,17307.9,7622.64,7452.17,9199.44,9219.33,17685.76,13418.45,900,27000,,
D199740210,F-194,2019,11288.5,13092.21,11724.09,14521.67,14343.76,17241.55,12268.06,11658.65,12300.78,10664.77,15053.38,11713.86,700,21000,,
D199740211,F-181,2019,26.21,23.3,7962.12,10073.5,11488.86,13766.25,13466.29,13009.06,13740.04,13667.4,14904.18,13243.63,800,24000,,
D199740212,F-180,2019,12461.02,13711.88,19248.84,25461.62,22466.81,23601.93,24983.4,22702.29,21603.14,16654.55,16769.25,14956.98,600,18000,,
D199740213,F-187,2019,15322.75,15292.14,13729.81,15155.62,14293.65,14932.17,14860.54,13349.02,15462.34,14397.11,15494.17,14827.48,600,18000,,
D199740214,F-188,2019,14838.74,18485.43,20080.56,33423.48,29574.23,31698.2,28583.84,29249.13,18821.41,16040.45,17004.91,13973.75,700,21000,,
D199740215,F-175,2019,13998.53,14426.88,15024.86,20146.22,18151.82,18158.67,15422.84,19050.83,13676.47,10303.08,11241.56,8385.8,600,18000,,
D199740216,F-170,2019,4413.75,9605.95,6724.54,11008.39,11219.14,8019.91,6444.28,10927.1,5341.8,4216.06,5124.76,5665.33,700,21000,,
D199740217,F-171,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,273.0,237.0,800,24000,,
D199740218,F-173,2019,1323.9,2007.48,2979.3,7420.52,11514.11,4620.52,2137.03,8658.08,1894.28,1440.73,1890.57,1092.75,600,18000,,
D199740219,F-174,2019,5457.91,6531.41,5712.6,8118.47,10514.35,15204.02,12414.0,18065.31,10281.73,10745.14,14989.43,14028.15,700,21000,,
D199740220,F-179,2019,6047.82,11642.66,11378.67,20465.41,20813.4,23198.33,22226.36,17642.49,20894.39,12096.51,13141.13,10282.79,800,24000,,
D199740221,F-176,2019,147.04,174.43,138.39,395.78,333.5,468.11,297.09,1106.27,500.36,238.35,276.58,249.6,700,21000,,
D199740222,F-177,2019,8508.65,9656.72,8384.15,9852.38,9695.53,9220.13,7619.3,7769.69,8283.89,12609.27,16928.04,17061.25,600,18000,,
D199740223,F-201,2019,2090.7,2566.97,3714.68,5873.93,7651.95,7150.64,6466.95,7999.01,4267.87,5265.27,5817.65,4102.16,600,18000,,
D199740224,F-200,2019,3365.33,2541.76,2952.58,4554.91,4197.55,3554.68,3897.61,3958.09,3345.67,3009.2,2540.56,1565.32,600,18000,,
D199820003,F-306,2019,2476.23,2694.93,2460.69,3912.97,5109.62,6373.46,4616.55,4818.67,5677.06,4369.86,4682.59,3724.11,550,16500,,
D199820010,F-303,2019,1832.1,1914.23,1944.72,20743.77,19434.92,21104.25,8820.89,9809.92,7093.3,8935.98,10349.69,8969.85,700,21000,,
D199820011,F-305,2019,4141.56,5837.75,5620.46,12978.86,15292.49,14169.47,9924.16,12500.25,12127.01,8157.65,9303.47,6743.39,500,15000,,
D199820012,F-304,2019,10007.56,12918.67,12685.9,16269.43,13558.34,16765.77,14223.39,14847.94,16550.42,13641.49,17040.23,15196.94,500,15000,,
D199820019,F-308,2019,1784.17,1911.13,1752.81,2358.84,2726.37,2904.22,2462.67,2178.93,2527.96,3910.42,4480.48,3699.45,600,18000,,
D199820025,F-307,2019,2650.58,3763.6,4580.58,8182.39,10990.17,12443.98,9203.61,7064.78,8407.29,5567.37,5787.68,6068.8,800,24000,,
D199840018,F-333,2019,12505.88,9051.63,9452.76,11588.29,11640.68,11077.49,8888.22,11001.48,8951.01,3543.87,3159.67,2718.11,800,24000,,
D199840019,F-349,2019,1849.71,1486.44,1135.25,1264.68,1633.51,1582.02,1316.7,1271.21,1484.68,803.81,592.46,700.57,850,25500,,
D199840020,R-006,2019,5985.82,6861.44,5788.84,8551.31,8149.42,8418.13,7833.18,7871.31,7354.42,6997.7,7295.75,6632.18,900,27000,,
D199840023,S-007,2019,62.43,2494.42,341.9,1857.3,5326.16,8569.29,475.42,320.81,81.17,1940.62,17205.58,11829.41,1200,36000,,
D199840025,F-336,2019,13119.63,5781.02,7362.57,7957.38,11787.03,11917.2,11342.76,12517.43,10727.45,12048.38,13169.59,8714.6,1000,30000,,
D199840026,F-337,2019,4057.07,6252.48,6065.21,11220.75,14928.62,14341.7,13102.52,10316.28,10940.21,5542.47,7376.69,6603.97,800,24000,,
D199840027,F-338,2019,8097.02,15814.01,18172.38,20214.49,14329.16,16473.19,17297.1,14021.63,15487.02,4696.84,15.8,12.93,1000,30000,,
D199840053,F-335,2019,10975.57,11632.81,11048.59,14452.49,12993.91,13138.04,12434.77,14698.48,11908.91,12820.41,13117.16,16398.89,1000,30000,,
D199840054,F-334,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850,25500,,
D199840058,F-386,2019,16043.25,18923.22,19618.44,28822.66,23503.21,26850.2,22091.73,19261.1,15879.18,14253.0,16407.67,11696.77,900,27000,,
D199840059,F-341,2019,3625.94,6719.08,7823.26,9692.71,892.38,5708.45,10069.93,11165.54,6520.76,5538.77,7754.28,4223.76,700,21000,,
D199840060,F-342,2019,4248.82,7747.1,10253.14,15489.56,12151.96,11586.52,9451.43,9484.96,6519.3,5506.1,7181.29,4659.21,850,25500,,
D199840061,F-343,2019,4841.2,6767.2,7579.52,15244.2,16436.49,18703.14,11264.46,16760.76,12017.83,6723.66,7927.51,3973.07,850,25500,,
D199840062,F-344,2019,2947.49,5026.42,5726.92,19102.67,19854.45,14179.43,13508.04,13199.76,10246.29,13894.42,16502.12,17339.49,700,21000,,
D199840063,F-345,2019,4617.41,6390.64,6597.81,13472.24,12799.34,15041.12,14389.02,15268.37,10414.78,7249.57,8640.7,7878.48,1050,31500,,
D199840064,F-346,2019,21258.26,25711.57,28647.18,6978.42,7086.45,6608.44,9875.71,11254.95,9453.36,5713.83,6885.16,7464.95,1050,31500,,
D199840065,F-347,2019,25889.0,23036.45,20802.69,34086.8,30096.44,24774.64,17325.97,20776.34,13818.69,13699.57,21225.0,14234.27,1050,31500,,
D199840115,R-007,2019,1127.84,2090.63,3068.7,6837.32,4795.6,2845.57,1971.42,3163.45,721.33,1846.11,3475.21,611.29,900,27000,,
D199840116,F-356,2019,306.08,1328.98,507.52,4578.18,6071.97,7102.71,1517.34,1603.67,1724.01,3476.8,10001.35,4586.02,750,22500,,
D199840117,F-354,2019,3021.05,4416.58,3229.29,4721.36,9774.35,8538.01,4852.24,4532.89,4985.56,5025.86,9019.27,6219.54,800,24000,,
D199840118,F-355,2019,13416.71,13644.12,12957.54,14341.46,14869.44,14472.43,13658.11,14837.29,13564.59,12941.76,16484.41,12750.03,850,25500,,
D199840119,F-351,2019,5464.1,5915.36,7206.92,10543.96,9563.9,6096.31,5589.19,7414.18,4769.08,6355.91,7847.23,4469.36,850,25500,,
D199840120,F-352,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650,19500,,
D199840121,F-350,2019,2377.94,2550.14,1582.56,4767.61,5004.91,2882.68,4419.62,2693.96,2645.28,5373.46,6508.89,2555.4,700,21000,,
D199840136,F-340,2019,9661.7,11575.45,10905.85,16009.82,16155.23,19143.5,16077.72,16933.09,17162.83,14779.22,18083.69,17102.67,800,24000,,
D199920008,F-364,2019,6716.35,8840.51,12895.73,34745.16,37373.14,28985.7,2622.47,2382.61,1433.03,8768.79,12272.61,10901.46,750,22500,,
D199920009,F-365,2019,3688.97,5304.35,5837.36,8756.7,10704.36,13525.25,11655.59,9049.76,9464.37,6773.27,11201.66,7991.33,600,18000,,
D199920027,S-011,2019,4972.3,6928.33,10889.54,19079.03,18778.33,14431.71,14571.67,14503.21,9692.86,10074.04,12378.03,6444.47,750,22500,,
D199920028,S-010,2019,5944.2,6650.76,6851.71,10665.82,9731.61,7828.36,6083.46,9317.53,4665.89,5375.34,9985.43,4000.86,800,24000,,
D199940023,F-391,2019,26746.87,22331.87,28579.92,19610.06,11691.39,11364.55,11253.76,20741.75,12203.78,10574.35,16026.24,16106.53,800,24000,,
D199940024,F-395,2019,1644.68,3212.6,2968.1,7650.95,6316.06,7962.27,2506.67,2662.32,3173.21,2059.65,2155.65,2977.48,900,27000,,
D199940025,F-394,2019,1506.19,2247.56,2464.02,5035.66,5570.25,7420.54,3834.5,4013.01,5300.97,3187.63,3422.14,4467.23,1000,30000,,
D199940036,F-392,2019,25066.04,25015.53,22546.65,24861.09,24052.53,24938.18,24606.44,25218.33,25431.86,25667.28,26057.09,25152.98,900,27000,,
D199940037,R-010,2019,4247.23,4161.33,5382.6,7669.63,7103.91,6784.19,5824.81,6482.94,6649.17,6831.64,7406.51,5796.52,600,18000,,
D199940040,F-384,2019,1953.99,3813.95,1868.78,4384.46,5937.58,6205.28,2034.15,1614.71,1627.32,4165.44,11872.02,4920.24,850,25500,,
D199940041,F-383,2019,1151.36,1192.05,779.1,1694.33,3292.82,4828.11,1481.55,1383.36,1420.9,1480.99,5622.27,4702.6,1000,30000,,
D199940042,F-382,2019,1095.98,4590.55,2121.33,8772.15,9475.81,13311.82,2658.14,4075.98,4902.85,6062.99,24529.3,9694.89,1050,31500,,
D199940050,F-387,2019,5477.42,5645.32,5455.4,13270.28,11175.11,11671.48,9877.56,9841.79,9929.83,4217.56,5469.56,3407.76,1000,30000,,
D199940051,F-388,2019,3423.34,4599.23,5982.27,14084.23,12249.71,8112.09,6893.24,5992.61,5448.58,6141.33,6797.75,6321.2,900,27000,,
D199940052,F-389,2019,26078.09,16202.22,14681.81,28174.67,25760.14,28413.62,26939.46,21487.98,15394.8,10527.2,15271.48,7486.4,700,21000,,
D199940053,R-011,2019,0.0,0.0,2.43,2.43,0.0,2.43,0.0,2.43,790.27,0.0,0.0,545.89,600,18000,,
D199940058,F-390,2019,10730.5,15515.52,15548.16,19658.51,19776.09,18266.87,16832.86,20010.75,15781.13,15668.26,15855.18,15893.72,800,24000,,
D199940059,F-393,2019,12322.67,2009.09,110.41,10059.24,11677.95,12908.25,5444.56,13704.38,8342.91,2233.34,6690.08,11741.45,1000,30000,,
D199940065,F-353,2019,12512.94,15185.57,12637.8,17317.14,21181.91,25754.23,16880.13,16136.9,11933.22,7021.99,13922.09,9400.31,900,27000,,
D199940073,F-385,2019,3472.05,5764.03,3586.55,6525.56,8410.91,9279.54,5988.97,6252.22,6467.69,4438.31,11454.7,7126.13,1050,31500,,
D199940098,F-396,2019,6067.92,7491.57,5400.92,8316.89,6668.94,6975.23,5825.59,6257.31,9471.77,15856.57,18022.78,18081.99,700,21000,,
D199940112,S-015,2019,2170.08,4156.75,3787.99,8990.12,10576.18,13559.82,6877.97,7120.79,7899.85,6024.45,25941.72,11598.47,1300,39000,,
D199940113,S-014,2019,4651.61,7275.24,4829.67,5857.06,5625.43,11745.64,1892.48,636.6,3777.07,6929.91,16542.36,12245.14,850,25500,,
D200020009,F-404,2019,4752.21,5229.49,7587.81,16668.76,17161.44,18870.07,14220.79,10679.91,13511.34,10127.45,19421.77,14351.09,600,18000,,
D200020010,F-405,2019,3217.07,3336.46,4493.24,8776.69,8383.7,10794.34,5895.0,5084.0,5243.0,4068.94,5486.86,3744.38,614,18420,,
D200020031,S-017,2019,3419.87,4248.58,6354.73,9663.55,9316.15,8767.05,6280.22,9576.27,4745.18,5242.55,4541.37,2643.37,700,21000,,
D200020032,F-406,2019,1661.05,3554.13,3356.8,5217.89,7245.53,8738.24,4279.75,3812.72,3894.16,4677.21,7937.26,6320.17,600,18000,,
D200040024,R-015,2019,3090.06,3239.33,2984.03,4070.19,3942.07,6067.97,4768.97,5380.67,5727.58,4911.05,5351.14,4999.64,800,24000,,
D200040035,R-014,2019,9568.03,10462.64,8918.42,13061.84,13655.2,18849.42,20449.21,19806.73,17621.38,12340.97,8776.77,7251.78,700,21000,,
D200040037,F-428,2019,517.1,3844.76,359.1,15726.19,11816.78,12975.48,1206.58,1067.72,2420.33,5135.13,23085.34,10011.71,900,27000,,
D200040038,F-427,2019,168.4,2005.19,159.04,5352.38,6381.2,7845.18,198.93,3.11,2508.34,3204.59,18848.33,6272.42,1000,30000,,
D200040039,F-425,2019,6116.21,8077.91,9577.41,15811.36,15297.12,20226.1,13933.69,14204.19,11923.71,10158.43,12496.14,11217.25,850,25500,,
D200040040,F-424,2019,10437.48,12027.56,11628.15,18595.11,20605.1,20602.94,19087.35,19701.57,14607.51,7720.43,15029.59,14716.54,600,18000,,
D200040041,F-431,2019,13721.13,14207.72,14897.07,19138.17,18307.23,18074.45,14064.48,18054.7,12515.37,11408.32,11377.37,10030.06,600,18000,,
D200040042,F-430,2019,7709.25,8618.63,7982.34,7834.92,6925.33,4479.93,3498.16,8833.43,5054.17,3730.86,4018.28,4432.51,700,21000,,
D200040091,F-432,2019,16695.01,18589.23,17376.36,19012.82,22310.58,22254.77,40137.14,40506.07,41131.54,18346.55,19031.14,13227.93,700,21000,,
D200040092,F-426,2019,2168.57,3164.89,120.19,9642.14,6069.64,780.36,67.09,134.18,2377.64,8509.44,12154.61,1658.94,800,24000,,
W200040109,F-429,2019,1045.27,3996.45,1393.69,5260.14,6729.23,9227.99,860.65,1601.7,5078.12,2844.58,15491.79,6692.83,800,24000,,
W200040110,S-019,2019,2166.25,2740.87,2303.37,7390.74,6013.05,5954.91,4194.82,4893.69,5174.86,3206.76,3770.55,2111.77,800,24000,,
