permit_no,well_id,year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,capacity_m3d,permit_m3m,remark,source
D199540114,F-098,2022,3414.0,3539.0,3794.0,3880.0,4464.0,6706.0,3118.0,2985.0,2951.0,5016.0,12057.0,7746.0,800,20910,,
D199540115,F-097,2022,0.0,0.0,1342.0,1287.0,1774.0,2238.0,2.0,0.0,778.0,7290.0,25238.0,7550.0,800,19410,,
D199540116,D-315,2022,3476.0,3347.0,6450.0,4765.0,5734.0,7684.0,3531.0,4986.0,6027.0,9823.0,16565.0,4945.0,700,9540,,
D199540117,F-100,2022,19840.0,24775.0,25582.0,30385.0,29508.0,30566.0,27308.0,29270.0,27545.0,26007.0,27107.0,24720.0,1000,12030,,
D199540118,F-101,2022,5558.0,6434.0,9379.0,9517.0,8142.0,10555.0,8894.0,11736.0,10422.0,10136.0,10957.0,4838.0,800,7950,,
D199540119,F-099,2022,12.0,7.0,6.0,6.0,416.0,3309.0,1530.0,562.0,1449.0,2578.0,3099.0,2097.0,800,10410,,
D199540120,D-312,2022,136.0,2041.0,4577.0,3921.0,2510.0,1729.0,696.0,640.0,3753.0,17382.0,9154.0,1540.0,700,19950,,
D199540121,D-314,2022,5033.0,5085.0,5934.0,9872.0,12591.0,15247.0,7237.0,12268.0,12924.0,6281.0,9560.0,7277.0,700,4380,,
D199540122,D-310,2022,30593.0,28303.0,21119.0,26438.0,27066.0,29775.0,24301.0,25506.0,26334.0,21716.0,25773.0,17677.0,950,22620,,
D199620028,F-115,2022,2571.0,2791.0,3982.0,5367.0,5965.0,7067.0,5310.0,6225.0,4984.0,5241.0,5314.0,3990.0,800,5400,,
D199620033,F-113,2022,12316.0,13029.0,14366.0,15706.0,15747.0,17226.0,15248.0,16273.0,15721.0,16232.0,17373.0,14620.0,500,6000,,
D199620034,F-114,2022,10098.0,10339.0,12939.0,13238.0,13681.0,16073.0,16086.0,14156.0,13830.0,13145.0,13261.0,10211.0,600,5700,,
D199620035,D-319,2022,3560.0,4139.0,6187.0,8492.0,7402.0,8392.0,6917.0,7491.0,6220.0,8655.0,7075.0,5327.0,600,5700,,
D199620043,F-116,2022,6139.0,6462.0,6647.0,8900.0,9824.0,11729.0,9013.0,10389.0,10147.0,7910.0,8985.0,8116.0,700,6300,,
D199620044,F-118,2022,2984.0,2807.0,3962.0,9160.0,9208.0,13286.0,9444.0,11150.0,11822.0,8067.0,8699.0,5653.0,900,5400,,
D199620045,D-263-1,2022,3719.0,3912.0,5675.0,8048.0,7773.0,6866.0,5948.0,6075.0,4695.0,3002.0,2863.0,1395.0,700,4500,,
D199640096,F-196,2022,3841.0,3046.0,3610.0,4654.0,5008.0,6765.0,3101.0,3789.0,3540.0,9029.0,13293.0,4684.0,600,9000,,
D199640098,F-182,2022,22105.0,16791.0,17501.0,16506.0,16125.0,21502.0,19588.0,19582.0,10848.0,11831.0,19441.0,16171.0,600,9000,,
D199640099,F-185,2022,4341.0,8361.0,7029.0,10544.0,9610.0,12154.0,5691.0,6340.0,5164.0,8984.0,8916.0,2901.0,800,15000,,
D199640100,F-172,2022,350.0,844.0,1952.0,3677.0,5250.0,4538.0,4588.0,6225.0,5578.0,5795.0,8386.0,2754.0,800,15000,,
D199640149,F-186,2022,3.0,13.0,1222.0,25028.0,27281.0,22903.0,2404.0,22222.0,2863.0,949.0,5133.0,13108.0,700,8190,,
D199640150,F-184,2022,31376.0,29532.0,28472.0,24838.0,27842.0,30176.0,29891.0,31385.0,24758.0,29294.0,29926.0,28708.0,800,8250,,
D199640151,F-199,2022,2097.0,2657.0,4386.0,5564.0,5716.0,5444.0,4128.0,4158.0,3550.0,4056.0,6289.0,1937.0,600,17100,,
D199640152,F-183,2022,15004.0,20162.0,21896.0,24706.0,24835.0,24830.0,19453.0,25807.0,20700.0,17214.0,17511.0,12408.0,600,9630,,
D199640183,D-327,2022,2751.0,4816.0,7278.0,9224.0,9562.0,12154.0,7376.0,10180.0,11676.0,10267.0,10984.0,3265.0,700,21000,,
D199640225,F-202,2022,10849.0,14767.0,15402.0,30115.0,30220.0,31719.0,26858.0,27234.0,21989.0,25244.0,23768.0,13631.0,700,12990,,
D199640226,F-203,2022,1124.0,1692.0,2677.0,3238.0,3793.0,2857.0,2531.0,2998.0,2462.0,2789.0,2660.0,1036.0,600,12750,,
D199640227,F-190,2022,3813.0,4861.0,6546.0,6707.0,6119.0,8675.0,6030.0,5416.0,7374.0,8703.0,14952.0,6430.0,900,25560,,
D199640228,F-189,2022,9724.0,10479.0,17017.0,17076.0,14405.0,14978.0,5700.0,10600.0,11832.0,25909.0,39881.0,13677.0,800,22800,,
D199720002,D-320,2022,10756.0,9677.0,12257.0,15058.0,16648.0,13975.0,8150.0,9816.0,12541.0,18098.0,20773.0,18217.0,600,5700,,
D199720003,F-117,2022,1774.0,2806.0,4738.0,7159.0,7256.0,8677.0,4889.0,5594.0,3309.0,5574.0,6077.0,2061.0,600,5700,,
D199720017,F-226,2022,4990.0,4974.0,5873.0,14067.0,13405.0,14519.0,12383.0,13135.0,10818.0,9421.0,11055.0,6386.0,600,5700,,
D199720018,F-222,2022,2070.0,2728.0,3390.0,5002.0,5894.0,8616.0,5417.0,8355.0,8275.0,5825.0,6791.0,4449.0,600,5700,,
D199720019,F-224,2022,5353.0,9848.0,12025.0,13983.0,15266.0,18645.0,16863.0,18867.0,11896.0,14019.0,13329.0,6586.0,950,5700,,
D199720020,F-223,2022,4182.0,7592.0,11024.0,11269.0,12825.0,14560.0,9483.0,13711.0,7418.0,9586.0,12068.0,6143.0,750,5700,,
D199720021,F-225,2022,3196.0,6522.0,9839.0,11681.0,11534.0,14519.0,12200.0,13386.0,8046.0,10045.0,9610.0,5020.0,600,5700,,
D199720024,F-221,2022,2706.0,5648.0,6232.0,5725.0,5819.0,6281.0,6113.0,5950.0,3901.0,4195.0,5487.0,3023.0,800,6600,,
D199720026,F-231,2022,3688.0,4345.0,5014.0,9781.0,10320.0,11998.0,2548.0,3506.0,2454.0,10017.0,11453.0,5767.0,550,5700,,
D199720027,F-230,2022,4798.0,5125.0,8705.0,11070.0,11784.0,11237.0,10574.0,12808.0,10113.0,10173.0,9823.0,4970.0,600,5700,,
D199720028,F-227,2022,4410.0,5732.0,7068.0,14108.0,13764.0,11732.0,9426.0,12378.0,8151.0,10117.0,8705.0,3615.0,700,6000,,
D199720029,F-229,2022,2627.0,5844.0,8004.0,9251.0,10401.0,8157.0,7234.0,9028.0,5632.0,8421.0,6292.0,2278.0,600,5700,,
D199720030,F-228,2022,13489.0,17642.0,20621.0,24701.0,27287.0,28778.0,25654.0,28317.0,27607.0,22215.0,24182.0,20534.0,850,5700,,
D199740086,F-289,2022,2840.0,2362.0,4533.0,1921.0,56.0,61.0,76.0,93.0,100.0,9246.0,13677.0,5543.0,1200,19950,,
D199740087,F-277,2022,2141.0,2955.0,3192.0,3832.0,4201.0,4441.0,3311.0,3687.0,3925.0,3062.0,3477.0,2036.0,700,11250,,
D199740088,F-281,2022,5340.0,7317.0,12140.0,14791.0,15221.0,16657.0,12879.0,13516.0,13564.0,11940.0,12941.0,4880.0,600,10950,,
D199740089,F-276,2022,7129.0,7109.0,4206.0,0.0,9901.0,16789.0,12379.0,13818.0,12870.0,11125.0,14139.0,7541.0,600,11670,,
D199740090,F-287,2022,5303.0,6231.0,6956.0,11841.0,12584.0,16561.0,13815.0,16390.0,14394.0,11134.0,15306.0,11215.0,600,14610,,
D199740091,F-278,2022,11285.0,13692.0,15305.0,21881.0,19248.0,24179.0,22975.0,24613.0,22651.0,15342.0,14956.0,10704.0,1000,11190,,
D199740092,F-280,2022,12527.0,13236.0,15032.0,16876.0,17656.0,18485.0,16077.0,17227.0,16166.0,13524.0,14601.0,11204.0,800,8730,,
D199740093,F-279,2022,11733.0,11054.0,13411.0,14823.0,15203.0,16858.0,14334.0,14849.0,15501.0,14717.0,11580.0,8175.0,600,11670,,
D199740094,F-290,2022,2313.0,2968.0,4320.0,6798.0,9887.0,12525.0,7737.0,11505.0,10477.0,10450.0,11637.0,7282.0,600,13890,,
D199740095,F-293,2022,2067.0,1106.0,3156.0,2820.0,3615.0,3993.0,1877.0,2073.0,2051.0,5821.0,10659.0,3788.0,700,17070,,
D199740096,F-288,2022,259.0,1092.0,1990.0,3935.0,2973.0,2575.0,1312.0,1352.0,2535.0,5222.0,20367.0,8503.0,800,22800,,
D199740103,F-269,2022,10402.0,10166.0,11293.0,18012.0,22443.0,26516.0,17363.0,22038.0,24197.0,13943.0,17740.0,13089.0,800,12000,,
D199740122,F-272,2022,180.0,5238.0,10493.0,14041.0,12245.0,12989.0,12105.0,15508.0,10337.0,12618.0,13389.0,10089.0,750,22800,,
D199740125,F-291,2022,5347.0,5303.0,7674.0,8633.0,9778.0,18153.0,9954.0,10085.0,14538.0,14107.0,27076.0,15148.0,800,13770,,
D199740127,F-294,2022,963.0,501.0,1979.0,2316.0,2249.0,5903.0,1393.0,977.0,2653.0,7921.0,10069.0,2891.0,600,17100,,
D199740128,F-295,2022,1024.0,1179.0,3057.0,3204.0,4438.0,7096.0,2926.0,3622.0,4470.0,6313.0,10199.0,5490.0,700,12150,,
D199740129,F-273,2022,10.0,665.0,761.0,823.0,857.0,860.0,764.0,857.0,771.0,2387.0,907.0,907.0,900,19440,,
D199740130,F-275,2022,89.0,117.0,591.0,104.0,50.0,58.0,12.0,13.0,11.0,84.0,139.0,80.0,600,13380,,
D199740131,F-274,2022,16075.0,18768.0,18947.0,18707.0,10640.0,10781.0,11376.0,11591.0,9619.0,11522.0,10465.0,7373.0,600,10500,,
D199740143,F-348,2022,9328.0,10764.0,12669.0,15493.0,17166.0,19698.0,13688.0,16514.0,16591.0,13468.0,18564.0,6118.0,1000,15000,,
D199740144,F-284,2022,5588.0,6660.0,6737.0,3468.0,7244.0,7924.0,4835.0,5752.0,7103.0,7446.0,8928.0,4541.0,600,13110,,
D199740145,F-283,2022,5322.0,6435.0,8350.0,8966.0,8349.0,11700.0,8933.0,6492.0,7095.0,6490.0,7133.0,4587.0,700,10410,,
D199740146,F-282,2022,7520.0,10423.0,12689.0,15889.0,16287.0,17462.0,13768.0,16221.0,14993.0,11466.0,13070.0,8008.0,700,11610,,
D199740147,F-285,2022,9452.0,12571.0,13848.0,18715.0,19051.0,21844.0,15436.0,16003.0,16739.0,12940.0,17788.0,8511.0,700,11010,,
D199740148,F-286,2022,7357.0,6210.0,6670.0,8959.0,9475.0,7165.0,4034.0,4122.0,4446.0,7262.0,11049.0,4967.0,700,10170,,
D199740161,F-297,2022,7119.0,5640.0,7538.0,8375.0,9038.0,9145.0,8475.0,8583.0,6936.0,8687.0,8621.0,5385.0,700,12270,,
D199740162,F-339,2022,6875.0,7578.0,10731.0,13595.0,14943.0,22138.0,14117.0,17831.0,19475.0,11822.0,13738.0,10371.0,800,13500,,
D199740163,F-271,2022,8665.0,8174.0,8383.0,11841.0,13644.0,17178.0,20245.0,21342.0,21348.0,20313.0,21806.0,20198.0,1000,16230,,
D199740190,F-292,2022,6867.0,6053.0,8036.0,8156.0,7714.0,10300.0,5533.0,6344.0,6982.0,12773.0,11649.0,7688.0,800,21270,,
D199740205,F-198,2022,1333.0,1132.0,1964.0,3217.0,2592.0,2556.0,661.0,623.0,1571.0,10590.0,7835.0,917.0,800,22800,,
D199740206,F-197,2022,451.0,4161.0,5903.0,5553.0,5779.0,1778.0,618.0,373.0,6232.0,23774.0,17069.0,1995.0,800,22800,,
D199740207,F-195,2022,2712.0,3073.0,5182.0,6747.0,5383.0,11468.0,2932.0,3452.0,5447.0,8518.0,25935.0,9880.0,700,20550,,
D199740208,F-192,2022,4233.0,3038.0,6614.0,6817.0,6641.0,7058.0,658.0,1181.0,2190.0,13819.0,19491.0,5692.0,700,19080,,
D199740209,F-191,2022,9444.0,10547.0,13627.0,12505.0,12505.0,18091.0,11082.0,12443.0,13396.0,16361.0,21198.0,11318.0,900,19080,,
D199740210,F-194,2022,27628.0,27887.0,26706.0,30098.0,30452.0,33150.0,32242.0,34106.0,33833.0,31535.0,34172.0,31917.0,700,15750,,
D199740211,F-181,2022,8931.0,9184.0,10360.0,21670.0,13559.0,12352.0,22261.0,24151.0,25192.0,10168.0,11236.0,10183.0,800,9990,,
D199740212,F-180,2022,13087.0,15297.0,18369.0,22725.0,21815.0,24122.0,20505.0,25353.0,23130.0,15268.0,15583.0,11702.0,600,8010,,
D199740213,F-187,2022,15782.0,17279.0,16992.0,20035.0,20360.0,22530.0,22261.0,23038.0,22347.0,22269.0,21345.0,16644.0,600,10110,,
D199740214,F-188,2022,15618.0,22801.0,23067.0,31559.0,34437.0,34711.0,30588.0,34713.0,28543.0,25963.0,26184.0,16389.0,700,10050,,
D199740215,F-175,2022,27366.0,27321.0,24692.0,26521.0,25671.0,26523.0,26459.0,27515.0,29836.0,27448.0,28395.0,27529.0,600,15510,,
D199740216,F-170,2022,18494.0,19110.0,20158.0,24647.0,24006.0,22332.0,22013.0,24426.0,22524.0,22916.0,22341.0,15209.0,700,6810,,
D199740217,F-171,2022,393.0,527.0,900.0,1388.0,1542.0,1070.0,1268.0,1779.0,1445.0,1931.0,2178.0,467.0,800,10260,,
D199740218,F-173,2022,1522.0,1765.0,3933.0,3101.0,3200.0,2953.0,6081.0,6813.0,5276.0,6152.0,5450.0,2303.0,600,13620,,
D199740219,F-174,2022,16609.0,18208.0,19245.0,21460.0,21606.0,22901.0,21514.0,23124.0,18428.0,19650.0,19471.0,15206.0,700,13680,,
D199740220,F-179,2022,28581.0,28483.0,25695.0,28570.0,27643.0,28628.0,27690.0,28576.0,28573.0,27811.0,28705.0,27618.0,800,10890,,
D199740221,F-176,2022,442.0,414.0,623.0,1185.0,1374.0,1649.0,1546.0,1025.0,1249.0,1202.0,1328.0,808.0,700,12810,,
D199740222,F-177,2022,19788.0,21102.0,19255.0,24225.0,24887.0,24660.0,16927.0,18065.0,16297.0,20478.0,25177.0,20300.0,600,11730,,
D199740223,F-201,2022,3145.0,4587.0,4887.0,5568.0,5811.0,10517.0,5465.0,6025.0,5140.0,7216.0,5662.0,3865.0,600,9180,,
D199740224,F-200,2022,1642.0,2171.0,2656.0,3375.0,3575.0,3477.0,3766.0,2674.0,2687.0,2786.0,3140.0,1518.0,600,12150,,
D199820003,F-306,2022,4321.0,4394.0,6051.0,7290.0,10071.0,13390.0,9672.0,13112.0,19323.0,10054.0,10291.0,7614.0,550,5700,,
D199820010,F-303,2022,9570.0,10517.0,9987.0,8927.0,8806.0,8738.0,10438.0,10232.0,10008.0,11143.0,10996.0,10885.0,700,6000,,
D199820011,F-305,2022,2624.0,2700.0,3034.0,4645.0,6123.0,6784.0,4891.0,6121.0,6062.0,7883.0,9255.0,5728.0,500,6300,,
D199820012,F-304,2022,28087.0,28260.0,23186.0,17715.0,19356.0,23241.0,16556.0,19508.0,18579.0,16675.0,18447.0,14800.0,500,6300,,
D199820019,F-308,2022,2697.0,2637.0,2646.0,2881.0,2805.0,2858.0,2229.0,3473.0,2858.0,2573.0,2772.0,2123.0,600,3000,,
D199820025,F-307,2022,5157.0,6045.0,5782.0,7661.0,10838.0,12835.0,9354.0,10146.0,6877.0,7758.0,8494.0,7614.0,800,6000,,
D199840018,F-333,2022,7304.0,7548.0,7150.0,8564.0,7579.0,7234.0,6736.0,7305.0,6729.0,6025.0,5751.0,6152.0,800,13500,,
D199840019,F-349,2022,3096.0,2871.0,2698.0,3218.0,3156.0,4000.0,2678.0,20601.0,6739.0,3275.0,2885.0,2864.0,850,12000,,
D199840020,R-006,2022,7745.0,8045.0,7239.0,15057.0,14716.0,15474.0,7795.0,8187.0,8471.0,8176.0,8123.0,7416.0,900,27000,,
D199840023,S-007,2022,449.0,284.0,1305.0,1276.0,2387.0,2329.0,452.0,78.0,903.0,6285.0,19364.0,10912.0,1200,16500,,
D199840025,F-336,2022,7859.0,9923.0,9711.0,10044.0,9920.0,11171.0,10091.0,10841.0,11685.0,12571.0,14092.0,12731.0,1000,15000,,
D199840026,F-337,2022,7470.0,10999.0,12739.0,15872.0,17732.0,18009.0,13300.0,15994.0,18441.0,12640.0,12594.0,11081.0,800,12300,,
D199840027,F-338,2022,11547.0,5356.0,15.0,8494.0,10015.0,8203.0,11833.0,18676.0,9790.0,0.0,0.0,1077.0,1000,15000,,
D199840053,F-335,2022,11951.0,12447.0,12589.0,14829.0,12377.0,13574.0,13955.0,13795.0,12664.0,12122.0,12251.0,9990.0,1000,15000,,
D199840054,F-334,2022,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,850,15000,,
D199840058,F-386,2022,11209.0,14621.0,17323.0,22725.0,22836.0,24644.0,21791.0,20075.0,18922.0,19275.0,21136.0,11485.0,900,27000,,
D199840059,F-341,2022,3087.0,7703.0,9480.0,11755.0,12347.0,15117.0,11285.0,10959.0,9248.0,7599.0,7446.0,2996.0,700,12000,,
D199840060,F-342,2022,8515.0,10364.0,11045.0,14506.0,10938.0,12049.0,8337.0,10455.0,11779.0,9390.0,11674.0,7556.0,850,12000,,
D199840061,F-343,2022,7823.0,10666.0,14836.0,16058.0,17603.0,19347.0,14807.0,17204.0,14326.0,12944.0,14559.0,6906.0,850,12000,,
D199840062,F-344,2022,9524.0,21399.0,22661.0,15634.0,17489.0,20294.0,17524.0,18104.0,13227.0,21013.0,23031.0,16435.0,700,10500,,
D199840063,F-345,2022,8345.0,9015.0,11802.0,14309.0,15021.0,17021.0,4873.0,5570.0,4454.0,9862.0,12211.0,7430.0,1050,15000,,
D199840064,F-346,2022,5015.0,8433.0,11023.0,14179.0,13156.0,18125.0,12002.0,13624.0,11626.0,9220.0,16131.0,6009.0,1050,30000,,
D199840065,F-347,2022,21691.0,18086.0,17244.0,23408.0,21117.0,17372.0,13069.0,20376.0,18099.0,14659.0,19727.0,13849.0,1050,31110,,
D199840115,R-007,2022,660.0,2310.0,4272.0,2638.0,2581.0,2786.0,4384.0,5837.0,3896.0,6426.0,5965.0,959.0,900,13500,,
D199840116,F-356,2022,1057.0,773.0,3656.0,2745.0,3687.0,5877.0,1700.0,1706.0,3365.0,8305.0,10351.0,3007.0,750,13500,,
D199840117,F-354,2022,2428.0,3788.0,4545.0,5663.0,7908.0,11191.0,8982.0,14484.0,16755.0,18938.0,27223.0,7411.0,800,24000,,
D199840118,F-355,2022,15514.0,15919.0,15103.0,15511.0,14692.0,15336.0,15134.0,15433.0,14834.0,15252.0,15709.0,14953.0,850,13500,,
D199840119,F-351,2022,6309.0,5949.0,7891.0,8548.0,9609.0,10114.0,7699.0,8685.0,7335.0,11561.0,9709.0,2067.0,850,13500,,
D199840121,F-350,2022,4706.0,6280.0,7627.0,7910.0,7934.0,7955.0,7112.0,9470.0,6382.0,12766.0,8625.0,5356.0,700,12000,,
D199840136,F-340,2022,10074.0,11166.0,11837.0,18672.0,19603.0,21902.0,16141.0,16879.0,16209.0,15090.0,16868.0,15306.0,800,12000,,
D199920008,F-364,2022,5215.0,7919.0,13110.0,13652.0,12928.0,16458.0,12696.0,15126.0,10067.0,12792.0,13941.0,7550.0,750,6000,,
D199920009,F-365,2022,4215.0,4856.0,6933.0,10158.0,11686.0,14121.0,9200.0,11465.0,10485.0,10029.0,11676.0,8172.0,600,6000,,
D199920027,S-011,2022,6013.0,9139.0,14001.0,7604.0,9067.0,10412.0,13858.0,17336.0,11058.0,15288.0,15182.0,5949.0,750,22500,,
D199920028,S-010,2022,3838.0,4436.0,6864.0,3507.0,3518.0,3230.0,9031.0,10158.0,5850.0,8732.0,11232.0,3206.0,800,24500,,
D199940023,F-391,2022,18820.0,16570.0,18979.0,27482.0,23019.0,21594.0,19598.0,22631.0,20373.0,17157.0,25786.0,13047.0,800,24000,,
D199940024,F-395,2022,3405.0,2378.0,3089.0,4502.0,4464.0,6236.0,3957.0,5833.0,4869.0,3185.0,3778.0,3711.0,900,27570,,
D199940025,F-394,2022,5477.0,5749.0,6874.0,7542.0,8801.0,8263.0,6357.0,7560.0,8871.0,7389.0,6615.0,5486.0,1000,30060,,
D199940036,F-392,2022,25190.0,25172.0,22731.0,16698.0,13385.0,20573.0,19947.0,20862.0,20100.0,25581.0,16709.0,13635.0,900,24000,,
D199940037,R-010,2022,5700.0,6963.0,5587.0,7980.0,10527.0,10776.0,9385.0,8627.0,8176.0,8600.0,8260.0,7576.0,600,24000,,
D199940040,F-384,2022,1675.0,1311.0,4535.0,3956.0,4918.0,7165.0,2685.0,2810.0,3083.0,9955.0,19548.0,6705.0,850,25620,,
D199940041,F-383,2022,2084.0,1904.0,3033.0,2987.0,2674.0,5578.0,2003.0,1500.0,1381.0,4964.0,11980.0,5099.0,1000,30000,,
D199940042,F-382,2022,3349.0,3257.0,10205.0,5652.0,8257.0,11230.0,3923.0,5527.0,6201.0,17715.0,27030.0,8980.0,1050,30000,,
D199940050,F-387,2022,1924.0,2830.0,3007.0,18497.0,19544.0,20355.0,16980.0,20121.0,21995.0,17762.0,21160.0,13611.0,1000,22800,,
D199940051,F-388,2022,9230.0,10724.0,9451.0,11505.0,13559.0,15036.0,12112.0,12104.0,11327.0,10484.0,12347.0,9242.0,900,22000,,
D199940052,F-389,2022,12269.0,20316.0,19698.0,19405.0,20792.0,21289.0,16585.0,19434.0,20409.0,19595.0,23718.0,21395.0,700,25650,,
D199940053,R-011,2022,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,600,30000,,
D199940058,F-390,2022,14193.0,18538.0,20830.0,19611.0,21665.0,24273.0,21704.0,24203.0,19190.0,17182.0,21730.0,16907.0,800,24240,,
D199940059,F-393,2022,13465.0,14708.0,13796.0,16443.0,16606.0,16195.0,15950.0,16893.0,14710.0,17273.0,18954.0,16324.0,1000,31560,,
D199940065,F-353,2022,1943.0,2216.0,2762.0,11134.0,12894.0,14770.0,11848.0,11785.0,12758.0,11981.0,21118.0,8656.0,900,24000,,
D199940073,F-385,2022,3064.0,3225.0,3266.0,3784.0,3765.0,4023.0,3504.0,968.0,8.0,16557.0,20125.0,13608.0,1050,30000,,
D199940098,F-396,2022,9520.0,13846.0,14064.0,14564.0,14136.0,13056.0,11232.0,12238.0,13268.0,11423.0,11665.0,11245.0,700,24000,,
D199940112,S-015,2022,6819.0,6197.0,12905.0,4947.0,5428.0,5970.0,7691.0,9609.0,10419.0,18991.0,28878.0,9465.0,1300,24000,,
D199940113,S-014,2022,4383.0,4513.0,8110.0,6267.0,3941.0,7261.0,2565.0,5198.0,4642.0,17932.0,25296.0,11950.0,850,24000,,
D200020009,F-404,2022,10815.0,15559.0,17062.0,22197.0,25320.0,28074.0,17069.0,22448.0,25756.0,20607.0,24512.0,26489.0,600,18000,,
D200020010,F-405,2022,5364.0,5087.0,6192.0,12281.0,20371.0,12878.0,8029.0,9324.0,10114.0,8383.0,9613.0,6271.0,614,18420,,
D200020031,S-017,2022,4439.0,5496.0,7190.0,5064.0,5348.0,4606.0,8918.0,10192.0,7420.0,7553.0,6335.0,2778.0,700,18000,,
D200020032,F-406,2022,5915.0,7065.0,6518.0,9055.0,9348.0,11438.0,7529.0,8890.0,7924.0,6881.0,7654.0,4438.0,600,18000,,
D200040024,R-015,2022,3783.0,3672.0,3152.0,3235.0,3540.0,4188.0,4948.0,4757.0,4697.0,4632.0,6059.0,4234.0,800,24000,,
D200040035,R-014,2022,6778.0,6308.0,5823.0,8405.0,9271.0,9857.0,5980.0,6536.0,7751.0,8071.0,6953.0,6859.0,700,24000,,
D200040037,F-428,2022,2770.0,1672.0,8248.0,4485.0,6000.0,8690.0,884.0,704.0,2624.0,15841.0,25470.0,6708.0,900,24000,,
D200040038,F-427,2022,2936.0,2448.0,5393.0,2929.0,3389.0,6723.0,9.0,904.0,3174.0,11310.0,21547.0,4130.0,1000,24000,,
D200040039,F-425,2022,10916.0,13176.0,15298.0,17158.0,19660.0,20298.0,16945.0,18438.0,19139.0,12110.0,15194.0,12070.0,850,24000,,
D200040040,F-424,2022,15734.0,14838.0,16941.0,21396.0,18585.0,23432.0,18199.0,21517.0,18610.0,18960.0,24288.0,17235.0,600,18000,,
D200040041,F-431,2022,8941.0,11333.0,14510.0,20191.0,19151.0,19359.0,17893.0,15901.0,12384.0,6942.0,5190.0,2409.0,600,18000,,
D200040042,F-430,2022,23556.0,23325.0,21576.0,25828.0,24344.0,24885.0,23827.0,25295.0,24991.0,26073.0,26696.0,25173.0,700,18000,,
D200040091,F-432,2022,25093.0,25843.0,24562.0,29415.0,29523.0,29428.0,26169.0,27931.0,27160.0,27285.0,28418.0,20884.0,700,28200,,
D200040092,F-426,2022,746.0,3005.0,3194.0,2952.0,2824.0,745.0,235.0,242.0,4968.0,18817.0,10613.0,1376.0,800,18000,,
W200040109,F-429,2022,3862.0,5600.0,10101.0,9307.0,8180.0,12145.0,7195.0,7047.0,7599.0,13566.0,21150.0,9829.0,800,24000,,
W200040110,S-019,2022,3047.0,2964.0,4782.0,4447.0,3866.0,4360.0,4697.0,7120.0,6766.0,5171.0,7570.0,3326.0,800,16800,,
W200120019,F-441,2022,6661.0,6966.0,9844.0,10408.0,11867.0,15446.0,11903.0,13850.0,11006.0,14207.0,15046.0,7074.0,700,21000,,
