permit_no,well_id,year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,capacity_m3d,permit_m3m,remark,source
D199740088,F-281,2023,5514.0,5590.0,7999.0,13022.0,10410.0,11949.0,9356.0,11818.0,14096.0,10915.0,12066.0,5882.0,600,10950,,
D199740089,F-276,2023,8014.0,7504.0,9285.0,13911.0,14827.0,7824.0,5503.0,13471.0,13511.0,12670.0,17376.0,10545.0,600,11670,,
D199740090,F-287,2023,6285.0,6664.0,7860.0,12564.0,13745.0,12811.0,13950.0,11390.0,15916.0,12583.0,14999.0,7292.0,600,14610,,
D199740091,F-278,2023,10634.0,12063.0,16135.0,27302.0,19566.0,20483.0,20414.0,24016.0,22564.0,19905.0,20684.0,16854.0,1000,11190,,
D199740092,F-280,2023,13944.0,11961.0,13318.0,15887.0,15592.0,14392.0,14091.0,14466.0,14708.0,11177.0,14361.0,11008.0,800,8730,,
D199740093,F-279,2023,8792.0,10529.0,10815.0,14965.0,12686.0,13612.0,12119.0,12899.0,15560.0,14265.0,16388.0,12000.0,600,11670,,
D199740094,F-290,2023,2061.0,1951.0,4090.0,8135.0,7701.0,7835.0,7984.0,6520.0,10066.0,8929.0,13608.0,4342.0,600,13890,,
D199740095,F-293,2023,2097.0,2584.0,1656.0,2684.0,1841.0,2571.0,2147.0,2238.0,2664.0,5299.0,17718.0,2572.0,700,17070,,
D199740096,F-288,2023,813.0,578.0,846.0,1631.0,1056.0,1209.0,1095.0,875.0,1643.0,4465.0,20066.0,2236.0,800,22800,,
D199740103,F-269,2023,10195.0,12749.0,10758.0,23259.0,20531.0,18879.0,22014.0,14963.0,22941.0,15638.0,18526.0,12794.0,800,12000,,
D199740122,F-272,2023,11123.0,9417.0,10582.0,14989.0,13525.0,16274.0,10717.0,13135.0,11802.0,8725.0,9846.0,8997.0,750,22800,,
D199740125,F-291,2023,3874.0,4995.0,4216.0,5979.0,6201.0,6325.0,7250.0,6078.0,11963.0,13163.0,26376.0,7144.0,800,13770,,
D199740127,F-294,2023,877.0,1053.0,892.0,1579.0,1474.0,3497.0,1999.0,2314.0,3008.0,11555.0,9404.0,1943.0,600,17100,,
D199740128,F-295,2023,1928.0,1918.0,1906.0,3585.0,3908.0,3682.0,3073.0,3101.0,5172.0,5574.0,12568.0,3464.0,700,12150,,
D199740129,F-273,2023,1143.0,1110.0,943.0,1037.0,1045.0,3956.0,936.0,1118.0,917.0,957.0,1010.0,866.0,900,19440,,
D199740130,F-275,2023,58.0,1489.0,52.0,58.0,59.0,58.0,72.0,85.0,194.0,58.0,180.0,49.0,600,13380,,
D199740131,F-274,2023,16784.0,20211.0,18432.0,21733.0,16982.0,14819.0,17898.0,22915.0,18785.0,12380.0,11787.0,10027.0,600,10500,,
D199740143,F-348,2023,6057.0,8433.0,8909.0,12500.0,10396.0,11381.0,11985.0,12399.0,14675.0,15287.0,17534.0,10181.0,1000,15000,,
D199740144,F-284,2023,8496.0,9465.0,9477.0,12576.0,10570.0,10357.0,10664.0,10976.0,11377.0,8757.0,11327.0,6720.0,600,13110,,
D199740145,F-283,2023,5447.0,7261.0,6891.0,9788.0,7095.0,7448.0,6985.0,6061.0,6066.0,7350.0,7718.0,5300.0,700,10410,,
D199740146,F-282,2023,8264.0,7132.0,11071.0,16686.0,14206.0,13559.0,12520.0,15646.0,16135.0,11654.0,12410.0,11575.0,700,11610,,
D199740147,F-285,2023,8738.0,12052.0,13595.0,18956.0,15000.0,16257.0,13586.0,14760.0,18667.0,16131.0,16478.0,13427.0,700,11010,,
D199740148,F-286,2023,8010.0,5638.0,6129.0,7679.0,5998.0,4440.0,3893.0,3024.0,3446.0,3545.0,10479.0,6190.0,700,10170,,
D199740161,F-297,2023,5326.0,6257.0,7483.0,9750.0,8489.0,8188.0,5043.0,8807.0,5057.0,13493.0,10179.0,7689.0,700,12270,,
D199740162,F-339,2023,9481.0,10574.0,10748.0,18551.0,18713.0,15146.0,15129.0,13014.0,15669.0,13204.0,13154.0,10553.0,800,13500,,
D199740163,F-271,2023,22225.0,19983.0,19326.0,21451.0,20838.0,23248.0,20764.0,8100.0,19831.0,19765.0,21170.0,19855.0,1000,16230,,
D199740190,F-292,2023,6141.0,6492.0,5779.0,3322.0,2136.0,837.0,1857.0,1979.0,5551.0,10143.0,4087.0,1845.0,800,21270,,
D199740205,F-198,2023,715.0,541.0,708.0,2062.0,1686.0,1933.0,848.0,1000.0,1244.0,9288.0,4574.0,1211.0,800,22800,,
D199740206,F-197,2023,1809.0,1605.0,1279.0,1542.0,1599.0,1838.0,366.0,1927.0,4594.0,25383.0,9199.0,1029.0,800,22800,,
D199740207,F-195,2023,1809.0,2366.0,2248.0,4553.0,4745.0,3566.0,3396.0,2980.0,5907.0,5367.0,21152.0,2848.0,700,20550,,
D199740208,F-192,2023,3946.0,4483.0,3828.0,6755.0,4008.0,1963.0,1474.0,1465.0,2327.0,12550.0,23813.0,3435.0,700,19080,,
D199740209,F-191,2023,9841.0,11214.0,8509.0,7512.0,12288.0,12052.0,12341.0,9223.0,12459.0,15163.0,22883.0,11404.0,900,19080,,
D199740210,F-194,2023,31490.0,32440.0,29031.0,33368.0,31752.0,31346.0,29502.0,29441.0,29742.0,28410.0,31257.0,27327.0,700,15750,,
D199740211,F-181,2023,11901.0,11436.0,14505.0,23176.0,20263.0,23257.0,22651.0,24951.0,22732.0,20376.0,21268.0,21458.0,800,9990,,
D199740212,F-180,2023,13875.0,15638.0,16922.0,23358.0,21878.0,22883.0,21834.0,21861.0,22144.0,15341.0,15115.0,13098.0,600,8010,,
D199740213,F-187,2023,17506.0,16880.0,18341.0,18150.0,18829.0,12969.0,18988.0,15290.0,22933.0,21541.0,21928.0,14762.0,600,10110,,
D199740214,F-188,2023,18270.0,19643.0,25013.0,34617.0,29705.0,31146.0,28208.0,34337.0,36429.0,26073.0,26681.0,20719.0,700,10050,,
D199740215,F-175,2023,29756.0,29760.0,26880.0,28212.0,27343.0,28239.0,28098.0,29015.0,28883.0,26800.0,27559.0,26704.0,600,15510,,
D199740216,F-170,2023,15432.0,24383.0,20928.0,24748.0,19616.0,24213.0,20614.0,28001.0,28257.0,25089.0,24558.0,18420.0,700,6810,,
D199740217,F-171,2023,551.0,762.0,1069.0,1208.0,900.0,1427.0,657.0,2014.0,1578.0,1694.0,1085.0,685.0,800,10260,,
D199740218,F-173,2023,2101.0,3006.0,4431.0,3234.0,2233.0,2948.0,4804.0,7228.0,7715.0,5527.0,5479.0,3444.0,600,13620,,
D199740219,F-174,2023,15961.0,17649.0,18675.0,20596.0,18940.0,22338.0,18962.0,24174.0,22626.0,18715.0,15931.0,13712.0,700,13680,,
D199740220,F-179,2023,28519.0,28470.0,25719.0,28608.0,27790.0,28934.0,27924.0,28893.0,25950.0,22954.0,22100.0,13157.0,800,10890,,
D199740221,F-176,2023,865.0,918.0,948.0,1638.0,2002.0,2053.0,2321.0,1817.0,1898.0,1264.0,1621.0,943.0,700,8967,,
D199740222,F-177,2023,20218.0,20362.0,18716.0,22379.0,18481.0,15634.0,10008.0,9737.0,10584.0,11948.0,11556.0,10912.0,600,11730,,
D199740223,F-201,2023,3527.0,4685.0,5384.0,6093.0,4809.0,5526.0,3336.0,5970.0,3754.0,4708.0,3775.0,3090.0,600,9180,,
D199740224,F-200,2023,1542.0,2917.0,3034.0,3338.0,3233.0,3496.0,3301.0,5047.0,4294.0,6254.0,4013.0,3174.0,600,12150,,
D199820003,F-306,2023,7359.0,7093.0,6852.0,12887.0,10466.0,10514.0,11078.0,9733.0,13064.0,13494.0,17064.0,15773.0,550,5700,,
D199820010,F-303,2023,6988.0,7286.0,6680.0,7801.0,7654.0,7925.0,8347.0,8089.0,8647.0,9213.0,9484.0,9148.0,700,6000,,
D199820011,F-305,2023,3162.0,2977.0,3415.0,5168.0,4332.0,4036.0,4769.0,3864.0,6395.0,5851.0,7575.0,5088.0,500,6300,,
D199820012,F-304,2023,12088.0,13390.0,12264.0,18312.0,14913.0,15723.0,15941.0,14235.0,17555.0,15669.0,18152.0,11619.0,500,6300,,
D199820019,F-308,2023,2671.0,2818.0,2365.0,3115.0,4762.0,4431.0,5173.0,4759.0,5273.0,4376.0,5534.0,4287.0,600,3000,,
D199820025,F-307,2023,5868.0,5006.0,6930.0,13808.0,10804.0,8464.0,9248.0,5301.0,9557.0,8468.0,9773.0,5835.0,800,6000,,
D199840018,F-333,2023,7674.0,8750.0,7430.0,11975.0,8357.0,8933.0,8502.0,11135.0,10873.0,9552.0,11519.0,12263.0,800,13500,,
D199840019,F-349,2023,3293.0,4324.0,3225.0,2099.0,1978.0,2545.0,1953.0,2554.0,1992.0,2255.0,1979.0,1669.0,850,12000,,
D199840020,R-006,2023,5817.0,2475.0,1747.0,3016.0,2684.0,2959.0,3258.0,2830.0,3891.0,3548.0,4604.0,3731.0,900,24300,,
D199840023,S-007,2023,709.0,314.0,326.0,1535.0,568.0,422.0,250.0,121.0,663.0,5143.0,20259.0,2350.0,1200,16500,,
D199840025,F-336,2023,13996.0,14892.0,13322.0,14862.0,14364.0,15550.0,15407.0,16862.0,15427.0,15593.0,15411.0,16373.0,1000,15000,,
D199840026,F-337,2023,9152.0,11266.0,11360.0,16981.0,17941.0,15183.0,16528.0,12942.0,17697.0,14472.0,14653.0,9860.0,800,12300,,
D199840027,F-338,2023,13.0,12.0,12.0,16077.0,18757.0,12577.0,14062.0,13672.0,17380.0,12863.0,13912.0,11790.0,1000,15000,,
D199840053,F-335,2023,12826.0,14442.0,12016.0,13962.0,13519.0,14483.0,14703.0,12853.0,13437.0,14380.0,14843.0,13485.0,1000,15000,,
D199840054,F-334,2023,0.0,0.0,214.0,302.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,850,15000,,
D199840058,F-386,2023,11999.0,15710.0,17656.0,24803.0,21436.0,11281.0,9906.0,6959.0,6467.0,5442.0,7290.0,5450.0,900,27000,,
D199840059,F-341,2023,2040.0,3440.0,6005.0,12697.0,6502.0,10153.0,7491.0,7101.0,8696.0,7980.0,9560.0,4632.0,700,12000,,
D199840060,F-342,2023,8080.0,8716.0,10312.0,13351.0,14051.0,13116.0,12918.0,12511.0,12409.0,12453.0,13106.0,9558.0,850,12000,,
D199840061,F-343,2023,7157.0,9079.0,11912.0,15818.0,14479.0,14380.0,12744.0,12750.0,12858.0,10316.0,14089.0,10175.0,850,12000,,
D199840062,F-344,2023,14531.0,16348.0,18244.0,18816.0,15046.0,14333.0,17374.0,24470.0,19426.0,18347.0,22461.0,19846.0,700,10500,,
D199840063,F-345,2023,7685.0,7012.0,10706.0,14810.0,12569.0,13187.0,12417.0,15581.0,12648.0,9880.0,10602.0,8622.0,1050,15000,,
D199840064,F-346,2023,8664.0,9420.0,12275.0,15321.0,13588.0,13627.0,12103.0,13584.0,14619.0,10517.0,13475.0,9509.0,1050,30000,,
D199840065,F-347,2023,22910.0,15843.0,18256.0,23542.0,26127.0,14963.0,15770.0,21125.0,8317.0,15114.0,20379.0,18033.0,1050,31110,,
D199840115,R-007,2023,990.0,1948.0,4556.0,2176.0,1800.0,2150.0,3002.0,8315.0,4902.0,8830.0,4618.0,864.0,900,13500,,
D199840116,F-356,2023,1574.0,1816.0,1435.0,3798.0,3110.0,2365.0,2172.0,1447.0,2448.0,7497.0,11195.0,1172.0,750,13500,,
D199840117,F-354,2023,2106.0,2945.0,2924.0,6160.0,5377.0,5597.0,5533.0,4297.0,6992.0,7121.0,17553.0,4150.0,800,24000,,
D199840118,F-355,2023,15758.0,16407.0,15207.0,16150.0,14711.0,14472.0,12687.0,12917.0,12154.0,14224.0,15938.0,14224.0,850,13500,,
D199840119,F-351,2023,2435.0,3108.0,5132.0,6015.0,5051.0,6170.0,2226.0,6509.0,3546.0,9111.0,7297.0,2569.0,850,13500,,
D199840121,F-350,2023,6266.0,5965.0,6298.0,13394.0,11993.0,13258.0,5945.0,7303.0,5937.0,11572.0,7111.0,4402.0,700,12000,,
D199840136,F-340,2023,13993.0,15469.0,13974.0,18710.0,17585.0,16442.0,15869.0,15524.0,15611.0,13947.0,14931.0,10529.0,800,12000,,
D199920008,F-364,2023,6637.0,6406.0,11256.0,12405.0,10606.0,11212.0,7749.0,12368.0,11412.0,11096.0,10012.0,7101.0,750,6000,,
D199920009,F-365,2023,4382.0,4984.0,7441.0,12318.0,9830.0,8043.0,8729.0,6305.0,11788.0,10021.0,14847.0,5668.0,600,6000,,
D199920027,S-011,2023,5586.0,7243.0,10775.0,7621.0,7383.0,7798.0,10270.0,15042.0,14243.0,14028.0,13825.0,6355.0,750,22500,,
D199920028,S-010,2023,4783.0,4795.0,6692.0,2784.0,2085.0,2307.0,7377.0,10277.0,7787.0,9261.0,8081.0,5571.0,800,24500,,
D199940023,F-391,2023,16918.0,18069.0,22105.0,28671.0,38480.0,41845.0,33727.0,37818.0,37050.0,34996.0,22126.0,18547.0,800,24000,,
D199940024,F-395,2023,2441.0,3037.0,2753.0,4742.0,3822.0,3338.0,4833.0,4175.0,4173.0,3321.0,4663.0,4181.0,900,22056,,
D199940025,F-394,2023,4727.0,6565.0,7485.0,8882.0,6546.0,5418.0,5671.0,4902.0,6848.0,5753.0,6256.0,4385.0,1000,30060,,
D199940036,F-392,2023,14336.0,13989.0,15012.0,17801.0,16132.0,17942.0,16203.0,19132.0,18559.0,18591.0,25375.0,25612.0,900,24000,,
D199940037,R-010,2023,8033.0,7893.0,8107.0,11214.0,10622.0,10770.0,7740.0,8342.0,8826.0,9088.0,6768.0,6476.0,600,24000,,
D199940040,F-384,2023,2278.0,2352.0,1575.0,1866.0,1925.0,2196.0,3310.0,3395.0,3994.0,7372.0,19048.0,1521.0,850,25620,,
D199940041,F-383,2023,1359.0,1103.0,1124.0,1766.0,1948.0,2163.0,1652.0,1453.0,2013.0,3335.0,13246.0,1721.0,1000,30000,,
D199940042,F-382,2023,3519.0,3588.0,2591.0,5427.0,3817.0,3496.0,2891.0,2929.0,6167.0,13796.0,26930.0,3586.0,1050,30000,,
D199940050,F-387,2023,4859.0,5823.0,5251.0,24197.0,23218.0,22553.0,20767.0,22485.0,23732.0,19844.0,20242.0,15090.0,1000,22800,,
D199940051,F-388,2023,9442.0,11612.0,10191.0,13856.0,11851.0,11679.0,11088.0,12268.0,11862.0,11302.0,12444.0,10412.0,900,22000,,
D199940052,F-389,2023,18947.0,18223.0,16215.0,22021.0,19034.0,18350.0,15681.0,14163.0,16644.0,14870.0,16150.0,11366.0,700,25650,,
D199940053,R-011,2023,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,600,21000,,
D199940058,F-390,2023,16888.0,17697.0,20879.0,26364.0,25142.0,23190.0,23371.0,24578.0,23255.0,20561.0,21905.0,20074.0,800,24240,,
D199940059,F-393,2023,16670.0,16884.0,16131.0,18047.0,16691.0,17453.0,17582.0,19708.0,18935.0,18812.0,18681.0,17588.0,1000,31560,,
D199940065,F-353,2023,1887.0,2703.0,3119.0,10296.0,8367.0,7983.0,7097.0,6993.0,10754.0,3611.0,6496.0,2417.0,900,24000,,
D199940073,F-385,2023,3321.0,3380.0,2950.0,3525.0,3128.0,2985.0,4994.0,4945.0,5489.0,6383.0,10247.0,4256.0,1050,30000,,
D199940098,F-396,2023,14950.0,14856.0,13378.0,21611.0,19150.0,18678.0,19167.0,20207.0,21773.0,20907.0,22388.0,21717.0,700,24000,,
D199940112,S-015,2023,5215.0,5370.0,4305.0,4455.0,3097.0,2779.0,5853.0,5710.0,6887.0,14549.0,22232.0,4179.0,1300,24000,,
D199940113,S-014,2023,9469.0,5107.0,8421.0,3633.0,3288.0,3445.0,4208.0,4584.0,7979.0,14541.0,24901.0,10276.0,850,24000,,
D200020009,F-404,2023,20499.0,18358.0,15537.0,25260.0,18823.0,15759.0,15101.0,12404.0,19849.0,16069.0,21898.0,14000.0,600,18000,,
D200020010,F-405,2023,4418.0,4406.0,5639.0,9935.0,8844.0,8546.0,9534.0,7721.0,12513.0,9263.0,10506.0,4306.0,614,18420,,
D200020031,S-017,2023,3971.0,6236.0,6687.0,4110.0,4294.0,4357.0,4578.0,9711.0,7913.0,9202.0,3837.0,3573.0,700,18000,,
D200020032,F-406,2023,4897.0,4862.0,5443.0,5787.0,5513.0,5328.0,5549.0,4404.0,7171.0,8349.0,10697.0,3920.0,600,18000,,
D200040024,R-015,2023,3751.0,4170.0,3908.0,3095.0,2955.0,3551.0,4825.0,5371.0,5848.0,5811.0,6337.0,5727.0,800,24000,,
D200040035,R-014,2023,7080.0,7609.0,7366.0,11018.0,10898.0,11331.0,8608.0,8508.0,10353.0,9933.0,9694.0,8419.0,700,24000,,
D200040037,F-428,2023,2416.0,1697.0,976.0,5265.0,1335.0,1651.0,945.0,701.0,1007.0,7568.0,20788.0,896.0,900,24000,,
D200040038,F-427,2023,0.0,428.0,372.0,2831.0,937.0,676.0,714.0,579.0,2480.0,9974.0,20914.0,137.0,1000,24000,,
D200040039,F-425,2023,11486.0,11583.0,12992.0,16364.0,13559.0,12475.0,16249.0,16052.0,17254.0,14089.0,17845.0,14527.0,850,24000,,
D200040040,F-424,2023,13597.0,16612.0,16621.0,23133.0,21825.0,21951.0,21703.0,6033.0,16097.0,12590.0,16858.0,10830.0,600,18000,,
D200040041,F-431,2023,3655.0,5251.0,6882.0,9487.0,7549.0,9690.0,8567.0,10778.0,8613.0,8465.0,8312.0,7736.0,600,18000,,
D200040042,F-430,2023,24993.0,25757.0,23614.0,25413.0,24012.0,25457.0,23656.0,25556.0,26161.0,25714.0,25564.0,24575.0,700,18000,,
D200040091,F-432,2023,25630.0,35006.0,28708.0,28766.0,28224.0,29444.0,20169.0,18456.0,23084.0,22498.0,20223.0,19428.0,700,28200,,
D200040092,F-426,2023,1179.0,108.0,565.0,436.0,611.0,256.0,103.0,929.0,2485.0,23338.0,8509.0,1593.0,800,18000,,
W200040109,F-429,2023,7587.0,8239.0,6734.0,9614.0,8539.0,8890.0,8359.0,8289.0,9650.0,12859.0,25289.0,8849.0,800,24000,,
W200040110,S-019,2023,2484.0,3083.0,4669.0,3865.0,3449.0,3703.0,5512.0,6437.0,6295.0,4981.0,5477.0,4832.0,800,16800,,
W200120019,F-441,2023,7334.0,8527.0,9764.0,12356.0,11477.0,10750.0,8951.0,12319.0,12936.0,13287.0,13754.0,6941.0,700,21000,,
