permit_no,well_id,year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,capacity_m3d,permit_m3m,remark,source
D199640096,F-196,2020,3040.17,1620.49,1103.61,1508.52,5310.52,2595.53,1967.81,1532.07,2689.4,6037.23,11827.02,6417.6,600,18000,,
D199640098,F-182,2020,11952.25,17733.29,12190.38,19751.29,15370.03,16641.36,15714.77,16404.09,12174.18,11300.83,16472.73,19753.52,600,18000,,
D199640099,F-185,2020,6010.98,11280.65,8364.92,14989.01,11359.74,7514.3,6313.38,5411.04,6187.97,11809.6,12855.35,5061.94,800,24000,,
D199640100,F-172,2020,45.97,26.27,448.78,814.21,925.73,5183.17,531.07,3654.68,12814.69,6474.01,1805.92,2445.94,800,24000,,
D199640149,F-186,2020,6661.98,11001.9,12431.65,14795.75,1364.19,2713.27,802.12,6.89,462.45,6.82,3.41,55.73,700,21000,,
D199640150,F-184,2020,16476.98,22874.71,23964.36,30801.44,29974.64,28467.88,21695.81,25742.2,24576.12,25092.4,25902.57,20758.39,800,24000,,
D199640151,F-199,2020,1180.87,1247.97,2396.04,3277.56,3556.54,3135.79,1495.35,3793.57,2591.54,3727.78,2444.05,2014.54,600,18000,,
D199640152,F-183,2020,11805.13,18144.26,20868.29,25587.3,23328.33,29395.54,30838.55,28947.78,24955.81,12364.62,17633.71,15463.97,600,18000,,
D199640183,D-327,2020,2374.49,2826.1,2542.71,4920.83,6150.71,7720.23,4472.35,4812.8,5948.94,3563.18,6075.38,4636.31,700,21000,,
D199640225,F-202,2020,10994.37,13632.85,20176.78,19489.85,20646.47,20092.03,18628.68,22671.41,14478.74,23578.19,18090.43,12261.91,700,21000,,
D199640226,F-203,2020,262.37,261.74,400.52,456.11,454.26,406.96,326.82,644.7,649.9,163.0,112.65,198.7,600,18000,,
D199640227,F-190,2020,6257.12,2864.45,4614.19,6208.88,8857.09,5833.27,2329.55,2171.57,3375.84,9019.72,14494.2,9836.06,900,27000,,
D199640228,F-189,2020,5813.81,6851.99,7224.67,6429.21,7548.04,5220.32,2348.38,2505.48,7960.64,16035.03,31260.02,16524.44,800,24000,,
D199720002,D-320,2020,9946.02,11117.44,10779.82,14868.75,13257.93,13136.54,11925.29,13218.53,10694.42,8681.18,12481.17,11820.94,600,18000,,
D199720003,F-117,2020,1388.36,2305.11,2821.85,5374.19,4668.06,5155.27,1944.58,2423.16,2151.56,4764.03,3782.65,2777.46,600,18000,,
D199720017,F-226,2020,3803.6,5026.92,8555.53,13179.9,12673.24,14330.56,12318.12,13261.91,13994.16,11236.99,6567.94,5350.04,600,18000,,
D199720018,F-222,2020,2415.22,2773.69,2631.32,3878.19,4663.15,4984.5,4906.19,4383.83,4876.2,4091.22,4392.27,2297.77,600,18000,,
D199720019,F-224,2020,7714.55,9816.89,14865.49,18229.29,18328.27,18464.01,14798.15,17451.26,15840.24,18053.69,13432.06,5869.67,950,28500,,
D199720020,F-223,2020,2634.23,5000.72,8409.39,12855.66,11431.57,13485.81,9062.68,10673.76,9028.34,11015.75,9565.46,4964.02,750,22500,,
D199720021,F-225,2020,2715.43,4560.23,7925.11,13065.01,12327.47,12070.94,8345.55,9082.63,7438.74,9448.19,8002.35,7374.81,600,18000,,
D199720024,F-221,2020,3143.35,4447.72,5662.51,5296.57,5512.54,5204.79,4543.82,6998.5,3531.58,4792.97,4437.29,4378.98,800,24000,,
D199720026,F-231,2020,8221.86,8330.2,10420.12,13270.01,10323.56,9838.88,6571.96,11701.4,9332.02,8239.73,7882.8,5450.29,550,16500,,
D199720027,F-230,2020,3368.46,3959.96,10561.97,9746.22,10273.82,9803.48,6217.96,9633.81,5885.26,6809.18,5605.83,4507.84,600,18000,,
D199720028,F-227,2020,2354.87,3710.64,6573.33,9740.65,8134.72,7149.68,5887.08,7529.1,5153.86,6606.79,5482.34,3392.68,700,21000,,
D199720029,F-229,2020,1877.12,2829.23,7777.24,7917.31,7813.27,6346.5,4481.4,7644.99,4031.31,6731.51,4533.47,2860.95,600,18000,,
D199720030,F-228,2020,8367.4,11887.09,16358.68,19823.57,20534.86,18833.93,16580.75,17181.6,17672.0,13310.49,16056.17,13198.72,850,25500,,
D199740086,F-289,2020,3.25,6.5,3.25,6.91,29.62,10.86,43.76,34.04,4.86,1.74,2.9,8.13,1200,36000,,
D199740087,F-277,2020,1270.98,1738.16,2419.27,3436.62,3118.1,2886.46,1566.29,1742.24,2036.02,2423.52,3030.62,2477.38,700,21000,,
D199740088,F-281,2020,5833.11,8033.79,9890.17,17894.03,12497.11,13798.5,10459.48,12761.81,12792.93,10909.03,11810.51,10367.0,600,18000,,
D199740089,F-276,2020,3920.76,6302.6,5927.51,13043.52,12703.82,10507.39,8151.1,8259.77,9028.57,6513.82,8126.49,5688.64,600,18000,,
D199740090,F-287,2020,3989.92,4087.4,5241.3,10679.36,15182.66,16126.93,16244.81,15575.58,21962.67,10748.58,11826.11,6640.33,600,18000,,
D199740091,F-278,2020,15244.68,15220.37,14266.56,15320.53,14856.44,15393.81,14898.5,15381.59,15068.13,14811.66,15279.82,15038.27,1000,30000,,
D199740092,F-280,2020,5322.55,7687.09,9006.36,12972.97,11832.14,10616.36,8385.69,9717.23,9660.6,8376.06,8907.82,7344.91,800,24000,,
D199740093,F-279,2020,9453.12,10010.13,12402.34,15300.46,14193.4,11689.45,8930.16,11436.04,10740.25,8156.05,9124.58,10154.82,600,18000,,
D199740094,F-290,2020,693.33,1120.32,2092.68,7342.26,11857.39,9554.7,8105.59,6309.23,9521.21,6095.65,13061.75,6002.83,600,18000,,
D199740095,F-293,2020,69.77,33.09,42.96,31.38,100.74,56.14,4870.8,3824.48,5240.62,4906.88,15548.22,6807.84,700,21000,,
D199740096,F-288,2020,583.55,98.12,219.48,316.13,2570.52,855.11,800.89,747.12,1816.86,3197.9,18762.9,9466.35,800,24000,,
D199740103,F-269,2020,4787.96,6561.46,6255.34,12366.48,14624.91,14462.1,13177.66,10930.07,11468.26,3870.01,7024.06,6572.74,800,24000,,
D199740122,F-272,2020,9433.44,10273.49,10974.62,11613.96,11334.87,7306.87,7997.56,10502.89,9287.64,13297.11,11666.47,10996.1,750,22500,,
D199740125,F-291,2020,9656.92,6266.33,4112.06,4812.87,9056.41,5031.34,3135.14,2338.97,7231.64,8125.27,27511.18,11844.35,800,24000,,
D199740127,F-294,2020,2073.19,904.7,818.73,755.39,1670.25,1298.49,1103.98,1066.01,7401.73,5774.96,9613.91,5470.24,600,18000,,
D199740128,F-295,2020,1247.75,794.36,1639.94,4070.93,6380.15,4709.35,3277.86,3032.07,4561.2,2854.02,8812.68,3753.55,700,21000,,
D199740129,F-273,2020,826.9,804.7,754.75,780.06,780.06,757.89,902.35,773.25,746.87,721.44,760.36,736.73,900,27000,,
D199740130,F-275,2020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,155.68,17.3,14.41,600,18000,,
D199740131,F-274,2020,4387.11,4554.84,5609.69,7323.52,6280.49,5606.06,5419.88,7600.35,10148.62,9358.61,15443.45,17913.78,600,18000,,
D199740143,F-348,2020,7477.21,8228.68,8629.76,14283.31,13637.8,12796.12,9674.1,10731.83,11173.81,11309.0,12935.13,9741.1,1000,30000,,
D199740144,F-284,2020,4790.47,4763.83,4828.55,9018.68,8756.01,7913.49,4517.27,4870.6,7558.6,141.18,1.24,1472.5,600,18000,,
D199740145,F-283,2020,3459.67,4852.65,4543.46,6304.76,6830.26,6155.35,5248.54,4082.73,4868.35,4585.51,4329.85,5132.64,700,21000,,
D199740146,F-282,2020,6222.43,8154.64,9982.76,17484.91,14325.03,12725.81,6793.32,10539.63,9256.67,6927.45,8202.51,7574.47,700,21000,,
D199740147,F-285,2020,9164.67,10503.59,10905.83,7703.36,6858.78,6188.19,12163.29,14346.79,13262.65,12771.86,12416.93,13684.81,700,21000,,
D199740148,F-286,2020,4306.36,3471.36,3675.36,14048.96,10666.0,9800.51,4137.73,4674.53,5192.9,4149.73,4963.86,3190.29,700,21000,,
D199740161,F-297,2020,4434.11,4550.4,5758.78,7601.25,7782.89,7927.97,8803.32,10097.39,8261.8,8158.99,7483.92,6095.0,700,21000,,
D199740162,F-339,2020,6437.79,7820.82,9363.5,15655.12,18140.06,16220.88,12710.02,11863.0,13151.28,6925.53,11202.35,8190.08,800,24000,,
D199740163,F-271,2020,24135.14,24562.93,23079.19,25169.76,25026.67,25832.23,15303.49,15193.71,15441.53,14383.58,15411.71,14701.12,1000,30000,,
D199740190,F-292,2020,4544.15,3591.77,3635.76,4374.3,6903.84,4536.16,3401.1,3634.68,5147.66,9111.17,17400.0,10416.23,800,24000,,
D199740205,F-198,2020,736.98,1040.0,1631.08,3662.44,2985.32,3699.85,2622.57,4568.74,1502.17,17354.5,10104.44,10055.81,800,24000,,
D199740206,F-197,2020,198.19,335.4,884.23,5381.11,4708.83,2392.58,1458.03,3235.11,2895.2,26088.92,12195.18,10103.71,800,24000,,
D199740207,F-195,2020,3340.53,1828.11,5458.65,3146.82,6719.08,3909.68,2402.12,1999.92,4959.22,6274.88,27437.2,14257.35,700,21000,,
D199740208,F-192,2020,3696.59,669.46,790.37,1493.11,3562.91,1944.62,1666.12,925.87,1876.34,9491.03,19356.4,8228.75,700,21000,,
D199740209,F-191,2020,8200.73,7427.5,6922.37,10380.86,13047.94,9933.39,9177.44,9057.9,11783.34,13012.59,18973.24,13468.02,900,27000,,
D199740210,F-194,2020,10263.85,10591.06,10734.2,25520.56,30380.87,30920.04,29324.42,29047.66,32226.42,34503.08,42640.44,37559.31,700,21000,,
D199740211,F-181,2020,14792.95,15520.01,14783.51,10172.28,4423.27,1076.59,108.0,0.0,0.0,33.57,996.72,3725.64,800,24000,,
D199740212,F-180,2020,9199.58,13354.17,13209.26,23402.53,22048.74,20418.47,15394.7,15712.41,16596.86,12450.05,12471.67,10565.03,600,18000,,
D199740213,F-187,2020,14787.14,14938.31,13935.85,35904.64,34362.04,35417.5,32478.04,34412.44,34097.98,34566.4,25670.26,21065.66,600,18000,,
D199740214,F-188,2020,13025.21,17528.94,19629.23,37187.09,30160.21,31036.18,19078.16,24267.58,25491.86,18136.83,18073.6,16704.28,700,21000,,
D199740215,F-175,2020,6002.0,5743.49,9026.17,14295.37,14781.12,15542.44,12316.77,19297.47,14056.56,15190.27,13427.19,20224.79,600,18000,,
D199740216,F-170,2020,4310.46,4829.12,8896.03,9811.1,7268.64,7195.05,6541.17,9592.42,7377.55,9227.27,8497.48,9734.71,700,21000,,
D199740217,F-171,2020,61.6,61.03,2066.04,418.13,494.79,406.52,214.93,614.76,286.58,611.17,890.23,1279.99,800,24000,,
D199740218,F-173,2020,1296.08,2058.59,2817.02,3645.78,5076.29,3611.02,1924.12,4919.96,1423.44,6971.33,4157.35,2899.51,600,18000,,
D199740219,F-174,2020,6747.56,7078.1,7839.54,20235.0,19515.38,13321.38,10238.24,13098.25,9589.12,15313.61,14083.99,13661.01,700,21000,,
D199740220,F-179,2020,8439.0,9321.0,10203.0,21286.34,22784.95,19895.62,16544.5,16832.13,20652.17,10313.95,21061.66,27303.04,800,24000,,
D199740221,F-176,2020,145.64,160.06,154.29,236.62,363.58,411.68,282.71,319.05,333.19,212.71,335.76,247.86,700,21000,,
D199740222,F-177,2020,17212.94,15926.51,17927.25,17479.24,17051.95,14827.9,14912.55,17861.97,17570.63,13977.42,17689.54,18220.88,600,18000,,
D199740223,F-201,2020,4199.44,5140.55,6063.61,6728.22,5580.71,6135.52,4771.3,5326.18,3197.4,4896.54,3868.14,3800.01,600,18000,,
D199740224,F-200,2020,1004.01,1699.96,2457.15,3305.5,3717.73,2744.41,1967.49,1999.31,1117.59,2226.12,2216.81,1630.01,600,18000,,
D199820003,F-306,2020,2199.95,2146.66,3457.4,8643.57,9406.73,8678.96,7005.04,5256.46,7774.52,5929.42,6086.43,4160.7,550,16500,,
D199820010,F-303,2020,8393.38,9367.85,8770.27,10251.35,9290.65,10320.55,10745.95,12627.52,11012.95,9927.52,9502.51,9024.05,700,21000,,
D199820011,F-305,2020,5404.23,4783.12,6766.79,7206.72,7738.86,6875.88,6322.61,6413.41,7663.61,5680.36,7155.99,5265.24,500,15000,,
D199820012,F-304,2020,15962.28,15478.48,14819.73,13740.0,15116.18,15037.31,14667.19,16122.06,17926.83,23284.31,27525.31,26564.2,500,15000,,
D199820019,F-308,2020,2181.87,2300.95,2436.69,2477.48,2800.79,2829.06,2971.96,2412.46,3215.4,2173.43,2769.28,1883.67,600,18000,,
D199820025,F-307,2020,3910.12,4349.42,5569.83,8329.1,11949.26,10603.68,9245.69,7796.57,8238.1,5063.03,8468.0,6774.13,800,24000,,
D199840018,F-333,2020,6326.9,6665.57,8952.61,8424.45,6960.72,6300.15,1999.59,2126.93,1747.34,1007.74,923.2,1322.8,800,24000,,
D199840019,F-349,2020,1836.05,1913.07,1584.56,1144.69,1323.79,1553.01,1258.49,2131.61,1358.03,2317.54,2037.91,1885.51,850,25500,,
D199840020,R-006,2020,7502.88,7009.94,7054.53,9612.71,9288.1,9396.7,8986.97,9001.06,8479.8,7996.11,8364.75,7984.37,900,27000,,
D199840023,S-007,2020,1813.67,21.02,9.01,670.37,4695.27,947.67,104.68,64.42,595.89,3770.33,21899.5,12352.74,1200,36000,,
D199840025,F-336,2020,6887.26,5426.4,5356.48,6756.88,7466.61,6164.48,5280.61,6688.39,6403.15,7160.59,6404.38,6645.78,1000,30000,,
D199840026,F-337,2020,4334.65,8235.47,8226.2,13764.0,17511.87,16472.78,13478.4,10506.6,12210.9,6898.3,11977.9,8282.74,800,24000,,
D199840027,F-338,2020,15.77,411.65,6767.82,12935.69,14882.35,12281.49,10492.53,8304.92,11995.11,7926.85,8241.94,8011.62,1000,30000,,
D199840053,F-335,2020,21591.7,21681.91,21159.95,22126.68,20822.41,21295.78,20460.07,22656.3,18879.91,23762.73,14687.5,15316.22,1000,30000,,
D199840054,F-334,2020,0.0,0.0,0.0,0.0,0.0,0.0,4536.65,0.0,0.0,0.0,0.0,0.0,850,25500,,
D199840058,F-386,2020,12604.12,15645.04,19819.88,24819.07,21413.74,24150.39,17834.93,16282.27,15663.37,16792.4,15931.06,12713.93,900,27000,,
D199840059,F-341,2020,2916.13,4235.66,7960.32,13171.49,15110.05,13194.79,7280.01,10159.3,10676.9,8212.71,9519.84,5382.85,700,21000,,
D199840060,F-342,2020,5010.29,7187.77,9051.94,14368.99,12502.49,9972.97,5306.14,8611.25,5705.4,4630.91,6258.24,5193.5,850,25500,,
D199840061,F-343,2020,5514.32,7256.79,8558.39,7015.69,7524.56,7558.49,12330.86,12196.55,15878.77,6889.56,8634.4,6401.78,850,25500,,
D199840062,F-344,2020,14100.86,20456.1,20662.85,20893.79,17843.62,17002.91,20502.52,19984.47,12819.55,11900.31,13648.7,15987.36,700,21000,,
D199840063,F-345,2020,5140.1,6565.57,8594.93,17345.96,13604.04,15161.97,10232.86,14172.81,11582.82,3738.42,4245.33,4056.74,1050,31500,,
D199840064,F-346,2020,5531.84,6862.47,7746.24,14196.97,12441.02,11904.39,6923.69,8607.69,9676.04,6570.18,9746.73,9350.05,1050,31500,,
D199840065,F-347,2020,22188.14,19235.03,20427.69,31108.41,23970.7,18084.43,18618.98,27461.32,22065.7,14039.7,17021.34,15459.02,1050,31500,,
D199840115,R-007,2020,110.92,567.27,3476.54,4891.84,4509.13,4129.51,532.47,4789.16,1135.73,5181.99,2499.97,1833.53,900,27000,,
D199840116,F-356,2020,1090.87,708.94,761.26,989.22,5030.39,1509.12,924.53,1143.42,2203.32,6482.23,11839.44,6214.37,750,22500,,
D199840117,F-354,2020,2965.03,3238.54,3167.05,4091.79,6827.94,5102.3,4343.61,3284.93,5420.44,5222.0,15127.67,8509.92,800,24000,,
D199840118,F-355,2020,13783.26,13868.02,13778.55,10116.0,10386.0,19896.0,24871.72,25542.61,24135.78,14421.64,14828.25,14810.0,850,25500,,
D199840119,F-351,2020,4486.01,5384.11,6371.12,7141.12,6879.06,7005.57,4556.72,7001.18,5048.3,9234.43,7826.78,6109.61,850,25500,,
D199840120,F-352,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650,19500,,
D199840121,F-350,2020,5006.84,3700.71,4696.8,3436.42,3075.4,2092.79,2022.63,3131.82,3566.79,7379.9,6273.6,4728.65,700,21000,,
D199840136,F-340,2020,17503.28,17064.96,16171.38,20814.78,20595.25,15727.71,11381.52,11970.88,12522.21,9618.89,12660.69,11005.78,800,24000,,
D199920008,F-364,2020,6442.21,7547.7,13456.59,15127.85,13896.42,15749.38,10370.73,12095.08,10314.37,10697.23,9598.62,6845.64,750,22500,,
D199920009,F-365,2020,4255.2,4430.0,6075.09,8837.37,9781.46,8235.98,8009.72,7212.06,8490.21,7111.81,10568.05,7779.52,600,18000,,
D199920027,S-011,2020,4334.37,6726.81,10227.28,17065.44,14294.25,14980.17,10647.17,12428.62,11662.44,16226.67,13669.46,7893.47,750,22500,,
D199920028,S-010,2020,4810.39,5636.75,7126.61,11309.85,10870.11,9562.46,7062.21,8741.12,6402.76,9078.64,10269.1,5702.65,800,24000,,
D199940023,F-391,2020,19614.62,20838.6,23894.93,24657.82,15516.78,16287.27,13887.5,21958.07,11304.33,17862.25,14691.87,22591.51,800,24000,,
D199940024,F-395,2020,2003.39,2195.64,2519.42,4520.1,4545.68,3556.38,3635.62,3466.92,4200.34,1831.54,2933.36,4552.06,900,27000,,
D199940025,F-394,2020,22483.25,3256.22,2900.83,6492.88,6952.7,5332.25,4097.14,4221.43,4921.37,4399.41,6318.11,4790.17,1000,30000,,
D199940036,F-392,2020,25428.11,25413.65,23749.4,24937.08,24126.18,24903.88,24303.22,25112.95,21277.02,24897.01,25630.79,24743.46,900,27000,,
D199940037,R-010,2020,5803.73,5732.78,4959.55,4840.49,6759.46,7320.67,5053.47,5902.28,5293.18,7843.01,5894.85,4912.23,600,18000,,
D199940040,F-384,2020,2614.82,1498.38,1533.64,2479.91,5439.71,2334.4,1763.72,1738.57,1974.36,7845.63,18988.19,8313.46,850,25500,,
D199940041,F-383,2020,1613.1,1304.86,1331.58,1858.62,2469.9,2228.28,2208.03,1767.26,2519.29,2929.92,10751.38,6569.94,1000,30000,,
D199940042,F-382,2020,3018.33,2642.8,2408.45,4556.6,7261.05,5608.33,1775.18,1603.48,8477.11,16272.2,26080.95,12339.85,1050,31500,,
D199940050,F-387,2020,6233.28,5402.18,6992.83,14263.88,12777.72,10510.09,7726.6,9348.37,8769.56,6969.57,5391.45,5100.02,1000,30000,,
D199940051,F-388,2020,6755.66,9025.57,7820.12,10745.78,10605.33,11793.78,8421.76,9041.4,10418.36,11142.72,19701.82,18337.6,900,27000,,
D199940052,F-389,2020,9723.64,13292.45,17079.0,20800.77,19480.91,17975.84,12236.04,11678.71,10791.47,12452.27,14706.86,12510.08,700,21000,,
D199940053,R-011,2020,0.0,0.0,0.0,0.0,20.0,0.0,0.0,541.12,0.0,0.0,9.73,0.0,600,18000,,
D199940058,F-390,2020,11976.68,15260.02,20621.06,22671.48,23721.44,22567.17,18145.52,20544.77,16583.3,15690.69,33041.31,32658.11,800,24000,,
D199940059,F-393,2020,12453.16,12829.32,13187.57,14707.27,14482.11,15358.85,13370.44,16253.2,65.83,10391.2,14239.28,14231.38,1000,30000,,
D199940065,F-353,2020,3763.82,3517.06,3930.31,5369.24,10120.09,9115.22,6888.44,4593.28,7982.5,7188.71,19187.74,8966.57,900,27000,,
D199940073,F-385,2020,2498.39,2125.66,1790.78,2507.63,3734.81,2878.76,1749.88,1873.45,2181.94,4754.76,7786.07,1707.25,1050,31500,,
D199940098,F-396,2020,16677.48,18751.43,16648.87,18188.25,16868.47,14560.52,0.0,13824.41,13877.92,12950.19,13375.66,12816.02,700,21000,,
D199940112,S-015,2020,2867.53,3394.7,5729.28,8205.86,9349.79,7929.39,7117.13,6089.15,7973.45,9376.94,28007.06,16627.74,1300,39000,,
D199940113,S-014,2020,10665.85,8782.78,4809.58,7016.0,5780.66,3069.5,2830.19,2362.26,3245.28,13094.03,18745.68,11917.55,850,25500,,
D200020009,F-404,2020,4193.68,4594.26,6384.43,13910.86,19363.68,16083.86,14802.7,11890.86,12371.09,9098.54,14218.03,9091.86,600,18000,,
D200020010,F-405,2020,4224.45,2903.4,4989.01,8342.18,9763.74,7748.59,7478.71,7043.58,8419.7,5237.11,8254.08,5663.14,614,18420,,
D200020031,S-017,2020,2313.18,4540.91,7739.75,7376.62,7980.89,7078.29,5299.3,9345.01,6414.25,6714.55,4154.23,2763.68,700,21000,,
D200020032,F-406,2020,2822.99,2950.66,3690.25,4710.55,5430.56,6169.82,5482.14,4481.94,6534.48,4836.57,8348.61,6103.14,600,18000,,
D200040024,R-015,2020,4273.52,5008.87,3733.32,4705.26,5181.85,4974.57,5010.64,5537.55,6135.1,7799.75,7213.59,5604.87,800,24000,,
D200040035,R-014,2020,5896.13,5830.97,6397.21,10088.91,11368.92,9639.35,10345.29,9660.86,10121.69,9273.48,8291.05,5459.81,700,21000,,
D200040037,F-428,2020,3729.85,1474.7,1398.1,2194.47,9620.15,4529.78,1896.08,1735.8,3005.9,11263.34,22540.29,12469.45,900,27000,,
D200040038,F-427,2020,2023.58,0.0,0.0,995.18,1948.22,839.58,1195.86,933.44,3438.1,3204.35,11931.61,12068.36,1000,30000,,
D200040039,F-425,2020,8971.69,9573.04,14415.03,19347.4,18210.66,19220.4,15336.74,13576.98,13752.56,11951.75,9505.14,10157.43,850,25500,,
D200040040,F-424,2020,17926.51,13831.7,14089.58,21213.89,17759.43,19059.88,13000.87,14935.52,17214.37,13451.89,18979.61,14004.34,600,18000,,
D200040041,F-431,2020,10842.82,10823.95,11806.35,15277.95,13990.18,14368.45,11893.85,13886.54,10968.43,13169.81,12025.7,10261.26,600,18000,,
D200040042,F-430,2020,5224.4,6453.35,6483.39,6057.77,6493.11,5753.31,4561.2,7216.44,17102.36,22402.08,22592.73,23245.58,700,21000,,
D200040091,F-432,2020,14403.06,17502.42,20947.58,28617.87,27580.95,29358.53,24140.02,27149.24,24344.45,25866.86,24817.01,28419.42,700,21000,,
D200040092,F-426,2020,168.15,157.86,310.57,2614.39,1634.21,580.6,683.23,14203.99,4339.11,18365.66,8602.15,6999.98,800,24000,,
W200040109,F-429,2020,31.91,15.47,15.78,977.6,3520.4,1008.8,689.0,689.0,5044.0,6562.4,19034.6,6869.2,800,24000,,
W200040110,S-019,2020,1679.8,1818.29,2515.62,6314.65,4625.36,5342.42,2727.08,3498.41,4289.1,3053.68,3743.95,4256.4,800,24000,,
W200120019,F-441,2020,4635.42,4340.08,6117.77,11011.41,9107.48,10229.27,6484.77,7523.49,7905.39,9858.17,9206.84,6943.76,700,21000,,
