permit_no,well_id,year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,capacity_m3d,permit_m3m,remark,source
D199640096,F-196,2021,5459.0,2794.0,3714.0,3176.0,4934.0,2703.0,2148.0,1865.0,3663.0,5727.0,11588.0,4650.0,600,9000,,
D199640098,F-182,2021,14944.0,13556.0,14552.0,18160.0,20341.0,19636.0,18572.0,23642.0,13083.0,12076.0,14642.0,18124.0,600,9000,,
D199640099,F-185,2021,9249.0,12090.0,7259.0,10909.0,11172.0,6974.0,4419.0,6196.0,3533.0,7356.0,5167.0,3043.0,800,15000,,
D199640100,F-172,2021,772.0,1231.0,2142.0,2882.0,4143.0,3070.0,5206.0,4598.0,980.0,2954.0,2942.0,2058.0,800,15000,,
D199640149,F-186,2021,682.0,5.0,3.0,63.0,13891.0,17512.0,7446.0,3359.0,517.0,8.0,7.0,2.0,700,8190,,
D199640150,F-184,2021,24365.0,25365.0,23348.0,21995.0,26349.0,24877.0,28343.0,23245.0,17567.0,28838.0,30540.0,26145.0,800,8250,,
D199640151,F-199,2021,1591.0,2060.0,2832.0,3683.0,3261.0,4338.0,4459.0,3693.0,2099.0,3055.0,3685.0,2573.0,600,17100,,
D199640152,F-183,2021,12639.0,16020.0,19098.0,23539.0,24086.0,22742.0,20122.0,26290.0,13008.0,10848.0,10951.0,12580.0,600,9630,,
D199640183,D-327,2021,4213.0,5077.0,6488.0,6444.0,10095.0,8288.0,7273.0,11519.0,5194.0,4696.0,4679.0,4167.0,700,21000,,
D199640225,F-202,2021,12688.0,13828.0,17768.0,18147.0,20023.0,19378.0,23907.0,22827.0,14937.0,20069.0,15917.0,14228.0,700,12990,,
D199640226,F-203,2021,486.0,351.0,365.0,655.0,743.0,831.0,551.0,495.0,347.0,274.0,201.0,112.0,600,12750,,
D199640227,F-190,2021,6766.0,2395.0,3836.0,4881.0,8036.0,6471.0,3273.0,3454.0,2928.0,4215.0,6967.0,4073.0,900,25560,,
D199640228,F-189,2021,11888.0,8076.0,5772.0,6446.0,10179.0,8037.0,7982.0,6982.0,8491.0,12685.0,29552.0,12942.0,800,22800,,
D199720002,D-320,2021,10232.0,11782.0,11274.0,8723.0,9138.0,9486.0,14505.0,15925.0,12790.0,7385.0,5594.0,8663.0,600,5700,,
D199720003,F-117,2021,1876.0,2478.0,2909.0,3894.0,5065.0,4565.0,4945.0,5252.0,3171.0,4943.0,4562.0,2708.0,600,5700,,
D199720017,F-226,2021,5895.0,6893.0,8933.0,11192.0,13026.0,11392.0,10387.0,9821.0,7623.0,9332.0,7842.0,5401.0,600,5700,,
D199720018,F-222,2021,3046.0,2586.0,2921.0,4334.0,5617.0,5759.0,5567.0,5737.0,5435.0,4094.0,4405.0,3033.0,600,5700,,
D199720019,F-224,2021,6927.0,8991.0,18879.0,22196.0,21126.0,18465.0,15711.0,17972.0,10960.0,11516.0,13763.0,7538.0,950,5700,,
D199720020,F-223,2021,5065.0,7779.0,10845.0,14337.0,19331.0,16270.0,15782.0,15902.0,8664.0,8445.0,9041.0,4996.0,750,5700,,
D199720021,F-225,2021,4466.0,6334.0,8141.0,10934.0,13393.0,11020.0,11812.0,12225.0,7468.0,6975.0,7193.0,4548.0,600,5700,,
D199720024,F-221,2021,1645.0,2627.0,2075.0,5797.0,5311.0,5786.0,6329.0,6053.0,3959.0,4398.0,4356.0,4151.0,800,6600,,
D199720026,F-231,2021,7971.0,7565.0,6238.0,8333.0,11257.0,9714.0,10668.0,9965.0,6881.0,8346.0,7859.0,6760.0,550,5700,,
D199720027,F-230,2021,5202.0,5775.0,6601.0,9509.0,9235.0,10106.0,10018.0,8290.0,6167.0,6468.0,5404.0,3954.0,600,5700,,
D199720028,F-227,2021,4207.0,4897.0,4911.0,8654.0,8112.0,8766.0,7070.0,7627.0,6810.0,7744.0,5004.0,6722.0,700,6000,,
D199720029,F-229,2021,3758.0,5365.0,5438.0,7519.0,8115.0,8406.0,8191.0,5959.0,4751.0,4616.0,3918.0,2321.0,600,5700,,
D199720030,F-228,2021,13898.0,14152.0,17282.0,21069.0,24948.0,24047.0,23500.0,26851.0,20683.0,16981.0,18117.0,15666.0,850,5700,,
D199740086,F-289,2021,0.0,0.0,3.0,2.0,5.0,2.0,9.0,51.0,133.0,3873.0,12382.0,7445.0,1200,19950,,
D199740087,F-277,2021,9657.0,14996.0,14789.0,19547.0,24089.0,18941.0,17414.0,26101.0,15784.0,12695.0,15080.0,11741.0,700,11250,,
D199740088,F-281,2021,10067.0,8544.0,10316.0,10548.0,14138.0,11190.0,11888.0,16740.0,7863.0,8840.0,8754.0,7312.0,600,10950,,
D199740089,F-276,2021,4022.0,77.0,0.0,0.0,7045.0,9045.0,7536.0,10757.0,8046.0,8423.0,8359.0,8703.0,600,11670,,
D199740090,F-287,2021,6340.0,4985.0,3930.0,8409.0,11441.0,11799.0,13646.0,13952.0,12370.0,8868.0,11569.0,7659.0,600,14610,,
D199740091,F-278,2021,15489.0,15728.0,14272.0,33230.0,30750.0,31987.0,31421.0,27603.0,18246.0,15602.0,18512.0,19304.0,1000,11190,,
D199740092,F-280,2021,6726.0,9557.0,9487.0,9936.0,15397.0,15825.0,14927.0,16639.0,12635.0,12920.0,13742.0,12197.0,800,8730,,
D199740093,F-279,2021,11915.0,11668.0,10993.0,10146.0,12966.0,12807.0,11186.0,13585.0,9580.0,9013.0,10515.0,9724.0,600,11670,,
D199740094,F-290,2021,4450.0,2652.0,3376.0,5635.0,10329.0,8726.0,9523.0,9231.0,8494.0,7230.0,10089.0,5361.0,600,13890,,
D199740095,F-293,2021,253.0,77.0,76.0,1508.0,2161.0,1420.0,1388.0,1572.0,1546.0,1368.0,6818.0,1267.0,700,17070,,
D199740096,F-288,2021,5085.0,8.0,325.0,883.0,2368.0,1066.0,698.0,695.0,686.0,1208.0,14342.0,5230.0,800,22800,,
D199740103,F-269,2021,12057.0,11623.0,12068.0,15287.0,21811.0,19824.0,23047.0,22367.0,16830.0,5905.0,6873.0,5611.0,800,12000,,
D199740122,F-272,2021,9879.0,8677.0,9706.0,11696.0,12055.0,12392.0,12996.0,11961.0,9924.0,8126.0,8692.0,913.0,750,22800,,
D199740125,F-291,2021,10961.0,3716.0,5869.0,7028.0,10973.0,8994.0,8067.0,9745.0,7434.0,7547.0,23910.0,7913.0,800,13770,,
D199740127,F-294,2021,2030.0,656.0,499.0,1043.0,1700.0,1384.0,1454.0,1202.0,1685.0,3914.0,8059.0,2407.0,600,17100,,
D199740128,F-295,2021,2866.0,1957.0,1608.0,2341.0,4590.0,4042.0,4307.0,4329.0,3557.0,3361.0,6883.0,3033.0,700,12150,,
D199740129,F-273,2021,786.0,786.0,735.0,782.0,754.0,786.0,725.0,724.0,656.0,301.0,11.0,10.0,900,19440,,
D199740130,F-275,2021,64.0,10.0,11.0,8.0,5.0,63.0,214.0,22.0,15.0,2.0,107.0,15.0,600,13380,,
D199740131,F-274,2021,16960.0,17751.0,17933.0,16962.0,17273.0,17053.0,17472.0,18495.0,11205.0,11734.0,14203.0,14643.0,600,10500,,
D199740143,F-348,2021,8095.0,10956.0,9429.0,11256.0,14293.0,12951.0,12260.0,14565.0,9070.0,10429.0,11442.0,9987.0,1000,15000,,
D199740144,F-284,2021,2041.0,2.0,1.0,5777.0,8765.0,5748.0,5947.0,9133.0,6288.0,4517.0,5184.0,3908.0,600,13110,,
D199740145,F-283,2021,3662.0,5427.0,5191.0,6789.0,7645.0,6078.0,5909.0,9169.0,4504.0,4514.0,5611.0,6043.0,700,10410,,
D199740146,F-282,2021,6530.0,5813.0,9311.0,11532.0,15061.0,12066.0,12136.0,18275.0,8672.0,8926.0,8924.0,8672.0,700,11610,,
D199740147,F-285,2021,10660.0,12959.0,13509.0,18674.0,21563.0,15459.0,15878.0,19104.0,12782.0,10034.0,11004.0,9545.0,700,11010,,
D199740148,F-286,2021,7362.0,6349.0,6003.0,14231.0,14174.0,9232.0,5293.0,5766.0,5163.0,5022.0,7879.0,4814.0,700,10170,,
D199740161,F-297,2021,6098.0,6877.0,6322.0,9344.0,8602.0,10132.0,5281.0,4542.0,2747.0,6995.0,7303.0,5051.0,700,12270,,
D199740162,F-339,2021,6414.0,7397.0,9080.0,10699.0,16696.0,17159.0,16610.0,19889.0,14392.0,9870.0,9986.0,7160.0,800,13500,,
D199740163,F-271,2021,21080.0,19534.0,18682.0,17035.0,14818.0,15605.0,15103.0,15990.0,15077.0,13411.0,12505.0,9432.0,1000,16230,,
D199740190,F-292,2021,7377.0,4852.0,4234.0,4943.0,7147.0,5199.0,4772.0,4972.0,5750.0,9619.0,17244.0,8578.0,800,21270,,
D199740205,F-198,2021,988.0,996.0,892.0,3329.0,3775.0,4052.0,788.0,955.0,728.0,3655.0,3217.0,1677.0,800,22800,,
D199740206,F-197,2021,1907.0,1089.0,742.0,1386.0,5641.0,555.0,864.0,1229.0,1224.0,18528.0,10398.0,2726.0,800,22800,,
D199740207,F-195,2021,7499.0,6172.0,2614.0,4565.0,8673.0,6078.0,3856.0,3116.0,4286.0,6989.0,22335.0,9022.0,700,20550,,
D199740208,F-192,2021,4192.0,1555.0,2492.0,3466.0,4672.0,2459.0,1079.0,1177.0,1576.0,5699.0,20218.0,3854.0,700,19080,,
D199740209,F-191,2021,11169.0,11316.0,8234.0,9542.0,11811.0,11178.0,12473.0,11121.0,11685.0,11225.0,17620.0,10428.0,900,19080,,
D199740210,F-194,2021,17624.0,17759.0,16976.0,20276.0,21092.0,21871.0,20922.0,21182.0,20450.0,20004.0,22252.0,19869.0,700,15750,,
D199740211,F-181,2021,2477.0,2632.0,2321.0,11855.0,10781.0,11895.0,13948.0,14768.0,12832.0,10152.0,10331.0,12651.0,800,9990,,
D199740212,F-180,2021,9644.0,13081.0,15345.0,21196.0,22855.0,19857.0,18987.0,23077.0,17370.0,13205.0,12571.0,11260.0,600,8010,,
D199740213,F-187,2021,17539.0,20239.0,21597.0,25817.0,27182.0,26890.0,21558.0,24396.0,18084.0,14953.0,17860.0,18270.0,600,10110,,
D199740214,F-188,2021,13042.0,20070.0,21798.0,30410.0,34591.0,29244.0,26009.0,37609.0,17849.0,17931.0,18052.0,17393.0,700,10050,,
D199740215,F-175,2021,15887.0,16663.0,15166.0,18969.0,19488.0,18433.0,15356.0,23494.0,23858.0,23110.0,23858.0,23079.0,600,15510,,
D199740216,F-170,2021,10847.0,9829.0,9830.0,13632.0,11801.0,12801.0,13407.0,14532.0,12336.0,11553.0,15042.0,14640.0,700,6810,,
D199740217,F-171,2021,314.0,506.0,480.0,840.0,980.0,1232.0,1070.0,547.0,342.0,593.0,560.0,445.0,800,10260,,
D199740218,F-173,2021,2030.0,1812.0,2126.0,6212.0,5660.0,4881.0,4856.0,4573.0,2408.0,678.0,855.0,702.0,600,13620,,
D199740219,F-174,2021,11888.0,11981.0,11954.0,13927.0,17858.0,17623.0,17910.0,18003.0,15123.0,16271.0,17721.0,15904.0,700,13680,,
D199740220,F-179,2021,27997.0,27955.0,25386.0,28134.0,24141.0,22600.0,21330.0,23137.0,26000.0,25139.0,26162.0,25252.0,800,10890,,
D199740221,F-176,2021,332.0,916.0,265.0,541.0,709.0,1454.0,1730.0,2977.0,806.0,771.0,908.0,601.0,700,12810,,
D199740222,F-177,2021,20736.0,21645.0,20097.0,23156.0,22353.0,20387.0,19155.0,18625.0,17404.0,14209.0,20769.0,18273.0,600,11730,,
D199740223,F-201,2021,4031.0,4382.0,4797.0,5536.0,5915.0,6206.0,4759.0,5179.0,3944.0,16860.0,10502.0,1678.0,600,9180,,
D199740224,F-200,2021,1497.0,2742.0,2630.0,2741.0,2745.0,2856.0,2856.0,3296.0,1846.0,2428.0,1821.0,2053.0,600,12150,,
D199820003,F-306,2021,4409.0,4135.0,5124.0,7347.0,9788.0,8392.0,7214.0,5999.0,4599.0,4241.0,6450.0,5232.0,550,5700,,
D199820010,F-303,2021,9046.0,10456.0,10510.0,18085.0,18016.0,18847.0,11904.0,11843.0,11292.0,13184.0,12466.0,10108.0,700,6000,,
D199820011,F-305,2021,5453.0,4444.0,4675.0,6185.0,7677.0,7940.0,8211.0,7634.0,6692.0,3579.0,4326.0,3981.0,500,6300,,
D199820012,F-304,2021,14340.0,14596.0,13296.0,15366.0,13963.0,14890.0,16734.0,17042.0,17126.0,16181.0,17200.0,15988.0,500,6300,,
D199820019,F-308,2021,2161.0,2306.0,1615.0,2693.0,3330.0,2966.0,2054.0,1810.0,1109.0,511.0,617.0,549.0,600,3000,,
D199820025,F-307,2021,4594.0,4221.0,4648.0,7898.0,11065.0,10051.0,10849.0,8756.0,7401.0,6870.0,9165.0,6708.0,800,6000,,
D199840018,F-333,2021,1302.0,1305.0,1311.0,1565.0,1303.0,1402.0,2720.0,2755.0,2622.0,1471.0,1582.0,1710.0,800,13500,,
D199840019,F-349,2021,2588.0,2669.0,2252.0,2207.0,2456.0,2991.0,3192.0,3458.0,2489.0,3078.0,2416.0,2578.0,850,12000,,
D199840020,R-006,2021,7166.0,7183.0,6334.0,14927.0,14952.0,14645.0,8318.0,8746.0,7512.0,7728.0,8333.0,7706.0,900,27000,,
D199840023,S-007,2021,7964.0,28.0,66.0,212.0,1073.0,197.0,421.0,569.0,714.0,2320.0,15087.0,7602.0,1200,16500,,
D199840025,F-336,2021,7676.0,7185.0,5837.0,6843.0,7060.0,7445.0,7708.0,9323.0,9396.0,7400.0,7389.0,7911.0,1000,15000,,
D199840026,F-337,2021,6884.0,8083.0,11011.0,3918.0,4905.0,4537.0,14940.0,14859.0,14106.0,9694.0,12416.0,10612.0,800,12300,,
D199840027,F-338,2021,8216.0,8176.0,7471.0,2476.0,7934.0,12070.0,15262.0,15252.0,9527.0,1699.0,12906.0,15173.0,1000,15000,,
D199840053,F-335,2021,15484.0,17721.0,18041.0,20356.0,15959.0,12227.0,12470.0,13126.0,11617.0,11529.0,12124.0,11950.0,1000,15000,,
D199840054,F-334,2021,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,850,15000,,
D199840058,F-386,2021,12227.0,15707.0,15531.0,21007.0,24256.0,21642.0,18061.0,19782.0,11938.0,15808.0,14089.0,10781.0,900,27000,,
D199840059,F-341,2021,3162.0,6895.0,7218.0,11696.0,11155.0,6307.0,2858.0,4791.0,709.0,3942.0,6170.0,5264.0,700,12000,,
D199840060,F-342,2021,7783.0,8065.0,8417.0,10175.0,14631.0,9592.0,10786.0,15524.0,8436.0,8079.0,8107.0,5000.0,850,12000,,
D199840061,F-343,2021,6368.0,9400.0,11531.0,13259.0,14321.0,12768.0,12612.0,16504.0,8784.0,9277.0,9843.0,10704.0,850,12000,,
D199840062,F-344,2021,11973.0,19025.0,15216.0,13569.0,17094.0,15001.0,15570.0,17848.0,5453.0,12826.0,15519.0,13806.0,700,10500,,
D199840063,F-345,2021,7714.0,9690.0,9143.0,13428.0,15986.0,14370.0,13016.0,18162.0,6969.0,4085.0,4776.0,4999.0,1050,15000,,
D199840064,F-346,2021,10047.0,8735.0,8862.0,13050.0,19281.0,14483.0,11394.0,14439.0,6647.0,6388.0,9795.0,8364.0,1050,30000,,
D199840065,F-347,2021,25648.0,18986.0,15373.0,26369.0,20672.0,14520.0,14769.0,21061.0,11198.0,11879.0,15426.0,12616.0,1050,31110,,
D199840115,R-007,2021,927.0,1345.0,1839.0,1471.0,1629.0,1406.0,3411.0,3532.0,949.0,3915.0,2849.0,855.0,900,13500,,
D199840116,F-356,2021,3199.0,515.0,976.0,1443.0,3838.0,2837.0,2240.0,2406.0,1840.0,5533.0,10602.0,1909.0,750,13500,,
D199840117,F-354,2021,5945.0,2481.0,3050.0,4849.0,7200.0,6965.0,5949.0,6463.0,5021.0,4189.0,14435.0,5304.0,800,24000,,
D199840118,F-355,2021,14809.0,14721.0,13951.0,14348.0,15493.0,16997.0,14779.0,15835.0,14234.0,15360.0,15701.0,15187.0,850,13500,,
D199840119,F-351,2021,5169.0,6148.0,5423.0,7051.0,8420.0,8699.0,7743.0,7414.0,6275.0,8656.0,9366.0,6458.0,850,13500,,
D199840121,F-350,2021,3009.0,2962.0,3132.0,3631.0,4782.0,4074.0,3771.0,4137.0,2727.0,6969.0,8265.0,4347.0,700,12000,,
D199840136,F-340,2021,9739.0,8311.0,7384.0,10297.0,15222.0,11892.0,12662.0,16045.0,13491.0,10737.0,15098.0,10515.0,800,12000,,
D199920008,F-364,2021,6412.0,8639.0,12782.0,14626.0,16224.0,14472.0,12857.0,12150.0,7996.0,9382.0,9103.0,5963.0,750,6000,,
D199920009,F-365,2021,7079.0,7185.0,6781.0,9409.0,11715.0,10677.0,11127.0,10056.0,9730.0,8747.0,10006.0,7039.0,600,6000,,
D199920027,S-011,2021,5989.0,7924.0,10969.0,7833.0,9128.0,8014.0,9258.0,11495.0,7067.0,13277.0,12336.0,8096.0,750,22500,,
D199920028,S-010,2021,5477.0,7549.0,6855.0,3303.0,3233.0,3103.0,9116.0,9443.0,7256.0,6389.0,6013.0,4580.0,800,24500,,
D199940023,F-391,2021,19738.0,19014.0,24603.0,25692.0,17184.0,16370.0,14650.0,13988.0,11111.0,15278.0,17612.0,14967.0,800,24000,,
D199940024,F-395,2021,2126.0,2689.0,2330.0,2858.0,3882.0,3310.0,5252.0,4869.0,3647.0,2479.0,3120.0,2498.0,900,27570,,
D199940025,F-394,2021,5827.0,4524.0,4478.0,5757.0,7467.0,6905.0,7281.0,6479.0,5226.0,4670.0,6779.0,6158.0,1000,30060,,
D199940036,F-392,2021,24940.0,24921.0,22495.0,24890.0,24062.0,24741.0,23834.0,23192.0,24710.0,23792.0,25166.0,24347.0,900,24000,,
D199940037,R-010,2021,8227.0,14708.0,15819.0,18618.0,16021.0,18494.0,15102.0,13272.0,5697.0,7616.0,7220.0,6258.0,600,24000,,
D199940040,F-384,2021,4484.0,1919.0,1496.0,1802.0,4320.0,2216.0,1412.0,1409.0,1346.0,5098.0,16833.0,4936.0,850,25620,,
D199940041,F-383,2021,5068.0,2218.0,1478.0,2260.0,2058.0,1862.0,2237.0,2362.0,1493.0,2960.0,10129.0,5683.0,1000,30000,,
D199940042,F-382,2021,5810.0,1664.0,1606.0,1257.0,6621.0,3604.0,3421.0,3721.0,3501.0,9712.0,23723.0,6609.0,1050,30000,,
D199940050,F-387,2021,6896.0,6845.0,6320.0,9166.0,13001.0,10195.0,8169.0,11324.0,6241.0,5920.0,7138.0,5667.0,1000,22800,,
D199940051,F-388,2021,10644.0,12689.0,9581.0,10411.0,13941.0,12316.0,17520.0,18122.0,13541.0,9787.0,10343.0,9510.0,900,22000,,
D199940052,F-389,2021,10543.0,11898.0,14822.0,19320.0,21977.0,19775.0,17171.0,24804.0,14012.0,13284.0,12745.0,10085.0,700,25650,,
D199940053,R-011,2021,0.0,1.0,0.0,0.0,1.0,81.0,0.0,0.0,105.0,0.0,12.0,0.0,600,30000,,
D199940058,F-390,2021,29812.0,31440.0,23025.0,28811.0,27953.0,20092.0,14849.0,24827.0,6333.0,11436.0,17299.0,16177.0,800,24240,,
D199940059,F-393,2021,12815.0,12228.0,11772.0,14627.0,14163.0,14520.0,15282.0,14947.0,14308.0,14573.0,15329.0,12089.0,1000,31560,,
D199940065,F-353,2021,4471.0,1301.0,1143.0,6508.0,8244.0,6746.0,7807.0,7578.0,6933.0,6963.0,13946.0,6077.0,900,24000,,
D199940073,F-385,2021,3375.0,2285.0,1917.0,2442.0,3013.0,2185.0,2723.0,2897.0,2624.0,5616.0,9148.0,5643.0,1050,30000,,
D199940098,F-396,2021,15400.0,15639.0,14576.0,15346.0,16123.0,13782.0,12317.0,12260.0,13381.0,5495.0,3719.0,4137.0,700,24000,,
D199940112,S-015,2021,10401.0,5864.0,5426.0,2256.0,5813.0,3598.0,6628.0,6902.0,8131.0,8896.0,20791.0,7867.0,1300,24000,,
D199940113,S-014,2021,13555.0,8800.0,6405.0,2853.0,4134.0,2831.0,5089.0,5790.0,4428.0,10352.0,28605.0,7603.0,850,24000,,
D200020009,F-404,2021,8060.0,7010.0,8322.0,12607.0,17756.0,15519.0,18573.0,15453.0,14965.0,12536.0,16657.0,11091.0,600,18000,,
D200020010,F-405,2021,5456.0,5084.0,6055.0,9846.0,11686.0,10738.0,11130.0,11142.0,10721.0,9152.0,12226.0,9175.0,614,18420,,
D200020031,S-017,2021,4595.0,5994.0,5736.0,4544.0,4132.0,4543.0,8014.0,6831.0,5456.0,5126.0,4872.0,2928.0,700,18000,,
D200020032,F-406,2021,5389.0,4192.0,4387.0,4811.0,6168.0,6256.0,7448.0,7340.0,7188.0,5943.0,9583.0,6835.0,600,18000,,
D200040024,R-015,2021,4265.0,7843.0,4155.0,3284.0,4782.0,3547.0,6020.0,6676.0,4944.0,4115.0,5128.0,3890.0,800,24000,,
D200040035,R-014,2021,5211.0,6492.0,4787.0,8503.0,9674.0,7878.0,6321.0,6660.0,6568.0,6404.0,6129.0,5834.0,700,24000,,
D200040037,F-428,2021,4688.0,622.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,6475.0,26141.0,4468.0,900,24000,,
D200040038,F-427,2021,2927.0,0.0,229.0,802.0,1822.0,1239.0,131.0,641.0,2601.0,3398.0,18142.0,4050.0,1000,24000,,
D200040039,F-425,2021,12161.0,11458.0,12678.0,16335.0,18611.0,17355.0,16913.0,19143.0,13242.0,11733.0,13831.0,12846.0,850,24000,,
D200040040,F-424,2021,14426.0,16332.0,15248.0,18065.0,22205.0,20803.0,19259.0,22908.0,15507.0,16170.0,17211.0,15806.0,600,18000,,
D200040041,F-431,2021,10799.0,12050.0,12190.0,15756.0,15200.0,15261.0,15810.0,18091.0,17764.0,16561.0,15982.0,15361.0,600,18000,,
D200040042,F-430,2021,23037.0,23222.0,21971.0,24964.0,21904.0,23443.0,21453.0,22148.0,21341.0,22505.0,23248.0,22887.0,700,18000,,
D200040091,F-432,2021,39431.0,36900.0,28255.0,28747.0,28793.0,28659.0,27504.0,28066.0,26515.0,26011.0,26251.0,23922.0,700,28200,,
D200040092,F-426,2021,1674.0,130.0,187.0,383.0,2315.0,151.0,218.0,159.0,714.0,12341.0,8841.0,4302.0,800,18000,,
W200040109,F-429,2021,4724.0,2044.0,1149.0,1167.0,3882.0,1804.0,1409.0,1713.0,1888.0,4420.0,19458.0,5346.0,800,24000,,
W200040110,S-019,2021,4593.0,2825.0,3409.0,2867.0,4127.0,3398.0,5448.0,7497.0,3320.0,4502.0,4442.0,4736.0,800,16800,,
W200120019,F-441,2021,7239.0,7304.0,7481.0,9689.0,12710.0,10808.0,12399.0,13152.0,8947.0,9921.0,10665.0,7122.0,700,21000,,
W200120020,F-440,2021,746.0,580.0,948.0,534.0,1660.0,862.0,1450.0,1425.0,854.0,926.0,2006.0,801.0,500,18000,,
